Description,Number of jobs,Median,Annual % change,Mean,Mean: Annual % change,10 percentile,20 percentile,25 percentile,30 percentile,40 percentile,50 percentile,60 percentile,70 percentile,80 percentile,90 percentile,Date
"South West, Elementary trades and related occupations",29,475.2,7.6,493.5,10.6,242.00,359.30,392.80,409.20,438.30,512.80,570.40,595.50,632.20,x,2023-01-01
"South West, Elementary administration and service occupations",219,250.9,0.6,302.4,7.6,55.00,94.90,118.40,143.80,191.90,349.80,423.20,456.80,496.10,585.70,2023-01-01
Wales,1211,536.6,7.9,590.6,7.8,184.20,312.60,376.40,413.60,469.70,611.50,705.00,766.60,824.10,1025.60,2023-01-01
"Wales, Managers, directors and senior officials",96,772.2,9.7,855.7,7.6,366.80,480.60,538.80,574.90,664.20,867.30,1000.00,1062.20,1111.80,x,2023-01-01
"Wales, Corporate managers and directors",71,840.6,10.2,910.3,8.1,333.10,488.70,553.00,588.50,689.90,958.20,1069.50,1131.30,1254.10,x,2023-01-01
"Wales, Other managers and proprietors",25,677.1,10.3,700.3,6.7,407.90,459.90,537.00,560.20,628.50,764.70,824.20,848.40,876.90,x,2023-01-01
"Wales, Professional occupations",317,766.6,6.8,808.3,7.5,431.20,537.00,587.60,631.20,692.80,829.20,927.60,982.70,1054.10,1238.20,2023-01-01
"Wales, Science, research, engineering and technology professionals",64,804.4,11.1,830.3,8.6,500.70,606.80,650.10,677.40,727.90,879.30,949.10,997.00,1047.70,x,2023-01-01
"Wales, Health professionals",96,710.9,2.2,767.7,1.6,379.40,515.80,547.10,594.20,646.00,777.90,839.50,898.20,948.80,x,2023-01-01
"Wales, Teaching and other educational professionals",75,851.7,8.9,874.3,13.2,376.10,541.30,611.90,676.70,766.20,947.20,1071.40,1126.10,1181.30,x,2023-01-01
"Wales, Business, media and public service professionals",83,741.7,6.4,778.9,8.8,449.30,520.60,574.90,599.70,674.60,795.30,873.70,931.10,986.70,x,2023-01-01
"Wales, Associate professional occupations",164,574.9,6,612.6,3.6,341.70,436.50,456.20,477.60,531.20,613.70,693.60,737.20,791.70,913.50,2023-01-01
"Wales, Science, engineering and technology associate professionals",38,576,5.4,601.3,5.3,400.10,437.00,454.30,464.90,541.60,606.40,678.20,703.20,733.20,x,2023-01-01
"Wales, Health and social care associate professionals",28,520.2,7.6,513.7,5,230.10,355.50,417.40,444.80,485.90,557.30,602.10,613.70,645.60,x,2023-01-01
"Wales, Protective service occupations",15,807.8,3.8,790.1,5.8,451.40,567.30,599.50,629.00,736.10,824.70,880.10,913.40,x,x,2023-01-01
"Wales, Business and public service associate professionals",75,584.1,4.6,644.4,2.5,367.20,450.40,463.70,490.10,539.00,631.50,717.80,779.90,828.50,x,2023-01-01
"Wales, Administrative and secretarial occupations",145,450.5,6,467.5,4.6,184.00,271.50,325.00,373.50,418.80,498.30,539.70,574.90,619.20,736.10,2023-01-01
"Wales, Administrative occupations",119,466.6,4,493.2,5.6,218.70,322.40,383.70,407.60,438.90,513.20,563.10,596.00,644.10,761.00,2023-01-01
"Wales, Secretarial and related occupations",26,346.7,0.3,348.6,2.5,x,176.00,195.90,225.20,283.00,398.80,444.40,461.50,503.70,x,2023-01-01
"Wales, Skilled trades occupations",78,594,1.1,620.4,3.7,281.80,412.00,455.40,493.20,544.10,661.20,755.90,777.50,819.30,944.70,2023-01-01
"Wales, Skilled metal, electrical and electronic trades",45,688.4,2.5,706.2,3.4,402.40,509.20,540.50,573.00,619.50,764.30,815.70,852.00,895.60,x,2023-01-01
"Wales, Skilled construction and building trades",11,593.5,7.4,615.7,4.6,x,422.90,480.70,510.90,568.40,632.80,704.30,769.40,x,x,2023-01-01
"Wales, Textiles, printing and other skilled trades",18,446.9,8,445,7.6,223.60,259.40,280.30,316.30,403.80,496.60,550.40,577.50,600.40,x,2023-01-01
"Wales, Caring, leisure and other service occupations",128,393.1,10.4,383,9.3,126.80,219.90,259.30,294.50,338.40,427.00,467.90,493.80,516.90,590.30,2023-01-01
"Wales, Caring personal service occupations",112,398.5,9.2,387,9.8,131.30,240.50,273.30,304.70,347.10,433.70,471.50,494.20,521.20,589.50,2023-01-01
"Wales, Leisure, travel and related personal service occupations",15,312.2,2.8,333.1,4.7,x,x,175.20,201.40,241.00,349.20,403.30,x,x,x,2023-01-01
"Wales, Sales and customer service occupations",83,295.9,5.5,331.4,10.6,113.90,167.90,186.40,202.70,239.80,361.60,416.70,444.20,476.80,573.80,2023-01-01
"Wales, Sales occupations",64,266,3.7,304.9,9.4,102.90,156.80,172.90,188.80,222.00,316.40,377.90,410.00,447.80,536.20,2023-01-01
"Wales, Customer service occupations",19,415,8.9,421.7,18.3,x,231.20,257.00,283.80,399.40,448.20,516.50,537.10,585.50,x,2023-01-01
"Wales, Process, plant and machine operatives",67,562.4,15.3,592.6,13,293.20,410.40,437.20,460.00,507.20,612.30,673.50,708.80,761.90,905.10,2023-01-01
"Wales, Process, plant and machine operatives",35,545.6,17,572.9,12.8,364.40,413.30,436.50,450.40,501.30,596.40,636.80,674.30,717.40,x,2023-01-01
"Wales, Transport and mobile machine drivers and operatives",32,577.6,12.4,613.7,12.8,260.60,395.80,441.40,465.30,514.20,649.30,705.80,758.50,848.00,x,2023-01-01
"Wales, Elementary occupations",134,317.6,6.3,332.9,9.5,67.40,123.00,146.60,166.70,240.90,409.10,450.00,475.90,502.40,602.10,2023-01-01
"Wales, Elementary trades and related occupations",16,488.9,11.1,503.9,11.3,309.50,410.70,426.50,443.70,469.50,512.30,553.30,585.40,605.40,x,2023-01-01
"Wales, Elementary administration and service occupations",118,275.3,9.1,309.4,9.9,62.50,110.70,133.90,152.40,203.40,370.80,427.80,450.50,480.00,573.60,2023-01-01
Scotland,2307,587.4,11.6,663.3,11.3,198.10,336.90,399.00,437.80,510.70,680.60,792.70,858.40,919.30,1169.00,2023-01-01
"Scotland, Managers, directors and senior officials",179,862.4,5.7,1009.3,8.6,428.60,539.40,577.70,644.60,739.10,1011.80,1180.20,1280.30,1389.40,1756.60,2023-01-01
"Scotland, Corporate managers and directors",141,956.7,8.5,1093,10.5,454.90,577.40,654.00,698.50,827.70,1115.70,1288.00,1380.60,1546.70,1866.40,2023-01-01
"Scotland, Other managers and proprietors",38,637.1,3.6,701.1,4.4,400.00,475.90,507.10,539.30,574.90,711.80,786.60,839.40,890.10,x,2023-01-01
"Scotland, Professional occupations",653,861.8,13.6,916.7,16.2,479.10,597.40,643.50,692.50,782.00,928.00,1046.20,1102.60,1191.90,1395.00,2023-01-01
"Scotland, Science, research, engineering and technology professionals",141,858.3,4.1,935.8,9.2,547.30,640.50,680.50,718.10,795.20,963.70,1095.80,1169.70,1219.70,1377.50,2023-01-01
"Scotland, Health professionals",198,884.6,30.1,977.3,26,428.60,578.30,642.00,692.80,797.50,986.30,1085.70,1145.40,1220.40,1506.00,2023-01-01
"Scotland, Teaching and other educational professionals",143,911.6,14.9,898.2,17.3,364.60,554.50,607.40,728.50,818.30,914.70,1008.60,1083.90,1199.50,1479.60,2023-01-01
"Scotland, Business, media and public service professionals",172,801.4,6,846.6,9.6,488.70,575.10,619.90,661.10,731.70,880.20,958.20,1026.20,1076.70,1266.40,2023-01-01
"Scotland, Associate professional occupations",352,651.4,8,688.6,8.6,335.30,456.10,490.60,527.20,585.00,714.30,800.70,853.20,890.60,1048.60,2023-01-01
"Scotland, Science, engineering and technology associate professionals",70,670.3,11.4,694.5,11.5,414.80,492.00,538.30,557.40,620.10,723.60,781.00,817.90,853.10,x,2023-01-01
"Scotland, Health and social care associate professionals",68,519.3,14.7,499.6,11.1,206.60,337.40,376.90,418.70,465.30,552.80,595.20,626.20,659.00,x,2023-01-01
"Scotland, Protective service occupations",47,864,10.6,800.3,6.7,543.10,670.60,704.20,740.10,785.70,867.50,896.40,926.40,962.30,x,2023-01-01
"Scotland, Culture, media and sports occupations",20,469.1,5.7,464.4,7.7,x,x,x,x,373.40,523.60,599.70,632.40,x,x,2023-01-01
"Scotland, Business and public service associate professionals",147,673.4,6.8,768.9,10.5,426.20,488.40,523.00,560.20,619.80,753.70,862.40,918.50,993.60,1276.60,2023-01-01
"Scotland, Administrative and secretarial occupations",244,463.2,9.9,487.8,10.1,206.70,286.20,326.50,364.00,426.20,508.20,558.80,597.60,639.80,773.00,2023-01-01
"Scotland, Administrative occupations",208,479.1,11,506.4,10.1,215.10,303.10,349.80,392.90,437.80,524.60,575.20,621.20,659.80,801.60,2023-01-01
"Scotland, Secretarial and related occupations",37,374,8.7,382.2,9.9,143.40,226.90,241.00,271.60,314.50,423.20,476.50,500.60,544.50,x,2023-01-01
"Scotland, Skilled trades occupations",142,600.9,3.7,626.5,3.3,323.30,431.40,458.40,487.00,546.00,649.50,721.30,756.90,806.40,940.20,2023-01-01
"Scotland, Skilled agricultural and related trades",11,498.9,7.8,529.4,9.8,x,405.90,430.20,456.50,466.10,520.50,574.60,x,x,x,2023-01-01
"Scotland, Skilled metal, electrical and electronic trades",62,702.3,6.9,728,3.4,423.60,506.00,550.20,582.60,635.30,754.30,833.60,881.80,922.10,x,2023-01-01
"Scotland, Skilled construction and building trades",34,614.7,4.9,642,4,396.80,494.30,518.60,541.80,580.60,675.20,718.30,750.20,778.50,x,2023-01-01
"Scotland, Textiles, printing and other skilled trades",35,456.2,5,460.2,5.2,242.40,301.80,328.70,380.20,421.20,497.30,546.00,575.50,609.20,x,2023-01-01
"Scotland, Caring, leisure and other service occupations",253,417.7,17.4,441.2,20.5,154.00,242.20,272.70,308.50,365.20,466.10,539.50,575.70,623.40,754.30,2023-01-01
"Scotland, Caring personal service occupations",208,419.6,18.3,450.2,22.3,159.20,249.50,281.50,315.90,367.30,471.10,545.20,582.80,633.20,777.20,2023-01-01
"Scotland, Leisure, travel and related personal service occupations",44,401.6,13.6,397.5,13.6,124.20,205.40,230.90,256.40,338.50,449.30,502.40,543.40,572.40,x,2023-01-01
"Scotland, Sales and customer service occupations",145,303.1,5.3,333,7,115.10,165.50,178.00,200.50,248.50,373.10,427.40,451.00,480.90,576.80,2023-01-01
"Scotland, Sales occupations",107,260.5,2.4,297.1,4.7,104.80,148.10,166.80,179.50,220.10,313.40,377.70,411.30,440.10,530.80,2023-01-01
"Scotland, Customer service occupations",38,433.8,11.2,432.8,14.3,168.90,242.30,286.30,327.50,407.20,463.40,501.20,529.70,575.80,x,2023-01-01
"Scotland, Process, plant and machine operatives",102,567.5,11,593.3,5.8,276.30,418.60,442.30,465.10,517.50,623.70,685.10,723.30,770.30,898.80,2023-01-01
"Scotland, Process, plant and machine operatives",43,524,9,555.6,3.7,349.60,416.80,433.20,443.70,473.00,564.30,631.50,652.00,671.50,x,2023-01-01
"Scotland, Transport and mobile machine drivers and operatives",59,604.9,16.2,620.3,6.7,247.50,425.50,458.70,491.50,543.40,677.20,738.70,778.20,812.10,934.10,2023-01-01
"Scotland, Elementary occupations",237,327,13.6,337.9,10.7,86.40,134.40,162.00,184.30,246.50,409.50,449.40,473.20,509.60,604.10,2023-01-01
"Scotland, Elementary trades and related occupations",24,466.1,3.6,471,2.4,x,374.30,406.20,416.80,440.00,487.10,522.30,553.30,578.00,x,2023-01-01
"Scotland, Elementary administration and service occupations",213,296.2,14,322.9,11.5,83.00,126.30,154.60,171.70,223.70,381.50,435.50,458.60,497.50,597.10,2023-01-01
Northern Ireland,1112,522.4,4.6,598.7,4.8,173.30,291.80,355.20,404.00,460.30,611.70,709.10,770.00,827.20,1043.00,2023-01-01
