Description,Number of jobs,Median,Annual % change,Mean,Mean: Annual % change,10 percentile,20 percentile,25 percentile,30 percentile,40 percentile,50 percentile,60 percentile,70 percentile,80 percentile,90 percentile,Date
"West Midlands, Protective service occupations",43,19.71,,18.92,,12.05,13.71,14.88,15.79,18.3,20.47,21.21,21.62,22.36,x,2021-01-01
"West Midlands, Business and public service associate professionals",161,16.39,,19.1,,10.43,12.08,12.69,13.47,14.85,18.28,20.46,21.64,23.63,28.73,2021-01-01
"West Midlands, Administrative and secretarial occupations",252,11.7,,13.31,,9.04,9.75,10.00,10.22,10.89,12.64,13.91,14.37,15.35,19.08,2021-01-01
"West Midlands, Administrative occupations",208,11.98,,13.52,,9.26,9.89,10.16,10.43,11.16,12.95,14.28,14.83,15.86,19.40,2021-01-01
"West Midlands, Secretarial and related occupations",44,10.43,,12.15,,8.91,9.03,9.30,9.52,9.89,11.4,12.35,12.70,13.35,x,2021-01-01
"West Midlands, Skilled trades occupations",149,12.6,,13.65,,8.91,9.65,10.05,10.63,11.55,13.68,14.93,15.70,16.59,19.32,2021-01-01
"West Midlands, Skilled agricultural and related trades",7,9.99,,10.87,,x,x,9.15,9.60,9.82,10.79,11.49,x,x,x,2021-01-01
"West Midlands, Skilled metal, electrical and electronic trades",90,13.84,,14.67,,9.49,10.98,11.39,11.88,12.91,14.84,16.10,16.98,17.76,20.39,2021-01-01
"West Midlands, Skilled construction and building trades",25,12.84,,13.95,,8.98,10.35,10.66,11.30,11.98,14,15.17,15.64,16.39,x,2021-01-01
"West Midlands, Textiles, printing and other skilled trades",27,9.64,,10.25,,7.51,8.50,x,8.93,9.22,10.08,10.93,11.13,11.51,x,2021-01-01
"West Midlands, Caring, leisure and other service occupations",188,10,,10.93,,8.91,9.06,9.19,9.28,9.62,10.55,11.28,11.69,12.31,14.19,2021-01-01
"West Midlands, Caring personal service occupations",160,10.01,,10.74,,8.91,9.12,9.21,9.35,9.7,10.59,11.28,11.69,12.29,14.16,2021-01-01
"West Midlands, Leisure, travel and related personal service occupations",24,9.47,,11.91,,7.89,8.64,x,8.91,9.01,9.81,10.40,11.06,11.59,x,2021-01-01
"West Midlands, Sales and customer service occupations",165,9.9,,11.13,,8.50,8.91,9.00,9.19,9.43,10.3,11.15,11.92,12.71,14.48,2021-01-01
"West Midlands, Sales occupations",122,9.66,,10.78,,8.36,8.91,8.97,9.14,9.35,10,10.65,11.15,12.03,13.38,2021-01-01
"West Midlands, Customer service occupations",43,10.7,,11.94,,8.87,8.96,9.14,9.33,9.94,11.45,12.79,13.47,14.23,x,2021-01-01
"West Midlands, Process, plant and machine operatives",129,11.16,,12.5,,8.91,9.31,9.50,9.80,10.41,11.99,13.15,13.61,14.59,17.20,2021-01-01
"West Midlands, Process, plant and machine operatives",66,10.97,,12.26,,8.91,9.16,9.43,9.63,10.2,11.87,12.94,13.62,14.86,17.40,2021-01-01
"West Midlands, Transport and mobile machine drivers and operatives",63,11.43,,12.75,,8.97,9.39,9.57,9.99,10.69,12.23,13.19,13.57,14.28,x,2021-01-01
"West Midlands, Elementary occupations",247,9.61,,11.24,,7.30,8.90,8.91,8.95,9.25,10.12,10.97,11.51,12.33,15.37,2021-01-01
"West Midlands, Elementary trades and related occupations",34,10,,10.82,,8.44,8.91,9.00,9.17,9.5,10.42,10.96,11.34,11.98,x,2021-01-01
"West Midlands, Elementary administration and service occupations",213,9.56,,11.34,,7.13,8.88,8.91,8.92,9.21,10.08,10.97,11.56,12.33,15.83,2021-01-01
East,2434,13.72,,17.3,,9.07,9.93,10.28,10.84,12.16,15.66,18.54,20.13,22.22,28.30,2021-01-01
"East, Managers, directors and senior officials",250,20.65,,25.99,,11.04,13.11,14.37,15.39,17.79,23.96,28.83,31.63,36.55,47.24,2021-01-01
"East, Corporate managers and directors",193,23.45,,28.89,,11.71,14.98,16.10,17.59,20.65,27.19,32.08,35.90,39.78,52.28,2021-01-01
"East, Other managers and proprietors",57,14.41,,16.6,,9.85,10.89,11.59,12.30,13.22,15.82,17.49,18.65,19.76,x,2021-01-01
"East, Professional occupations",634,20.82,,22.27,,12.35,14.99,16.01,16.88,19.06,22.75,24.71,26.16,27.75,33.32,2021-01-01
"East, Science, research, engineering and technology professionals",142,21.1,,22.18,,12.34,14.99,15.83,16.60,19.02,22.95,25.59,26.60,28.55,33.85,2021-01-01
"East, Health professionals",184,19.25,,20.13,,11.35,13.69,14.60,15.60,17.18,20.41,22.40,22.93,23.82,28.29,2021-01-01
"East, Teaching and other educational professionals",159,24.1,,24.9,,14.77,17.48,18.79,19.90,21.8,25.44,27.66,29.03,30.76,36.68,2021-01-01
"East, Business, media and public service professionals",149,20.01,,22.14,,12.17,14.38,15.65,16.43,18.32,21.86,24.02,25.18,27.40,32.46,2021-01-01
"East, Associate professional occupations",359,14.79,,17.5,,9.75,11.27,11.95,12.64,13.71,16.39,18.49,19.71,21.15,26.19,2021-01-01
"East, Science, engineering and technology associate professionals",70,14.36,,15.37,,10.16,11.27,11.97,12.53,13.55,15.34,16.76,17.65,18.46,x,2021-01-01
"East, Health and social care associate professionals",55,11.28,,12.36,,9.00,9.52,9.74,10.00,10.53,11.84,13.17,13.57,14.39,x,2021-01-01
"East, Protective service occupations",40,19.71,,18.23,,12.66,13.40,13.90,14.49,16.74,20.02,20.67,21.03,21.86,x,2021-01-01
"East, Culture, media and sports occupations",21,11.29,,15.81,,6.94,8.84,9.50,9.63,10.49,13.17,15.01,x,x,x,2021-01-01
"East, Business and public service associate professionals",173,16.28,,19.82,,10.81,12.66,13.13,13.76,14.91,17.95,20.91,22.89,24.52,31.24,2021-01-01
"East, Administrative and secretarial occupations",269,12,,13.45,,9.22,9.97,10.14,10.45,11.1,12.84,14.09,14.79,15.64,19.31,2021-01-01
"East, Administrative occupations",218,12.25,,13.72,,9.35,10.00,10.26,10.57,11.32,13.16,14.31,14.99,15.98,19.89,2021-01-01
"East, Secretarial and related occupations",51,11,,12.18,,8.98,9.39,9.67,10.00,10.48,11.7,12.53,13.09,14.08,x,2021-01-01
"East, Skilled trades occupations",169,13.12,,14.23,,8.91,10.00,10.33,10.96,11.98,14.37,15.66,16.47,17.37,20.42,2021-01-01
"East, Skilled agricultural and related trades",8,10,,11.74,,x,8.99,9.19,9.39,9.69,10.64,12.55,x,x,x,2021-01-01
"East, Skilled metal, electrical and electronic trades",96,14.63,,15.42,,10.00,11.33,11.97,12.49,13.56,15.67,17.10,17.70,18.61,21.53,2021-01-01
"East, Skilled construction and building trades",26,13.8,,14.81,,9.48,11.13,11.50,11.95,12.9,14.72,16.19,17.16,18.14,x,2021-01-01
"East, Textiles, printing and other skilled trades",38,10,,10.74,,7.76,8.91,8.91,9.00,9.5,10.54,11.22,11.80,12.22,x,2021-01-01
"East, Caring, leisure and other service occupations",210,10.16,,11.11,,8.94,9.25,9.45,9.64,9.95,10.61,11.32,11.68,12.12,13.77,2021-01-01
"East, Caring personal service occupations",179,10.19,,11.06,,9.00,9.31,9.55,9.75,10,10.61,11.23,11.59,11.95,13.51,2021-01-01
"East, Leisure, travel and related personal service occupations",30,9.84,,11.21,,7.77,8.70,8.91,9.00,9.35,10.22,11.47,11.96,12.89,x,2021-01-01
"East, Sales and customer service occupations",167,10,,11.32,,8.54,8.98,9.11,9.30,9.6,10.5,11.39,12.01,12.71,14.37,2021-01-01
"East, Sales occupations",123,9.91,,11.15,,8.38,8.97,9.08,9.22,9.5,10.24,11.08,11.73,12.61,13.85,2021-01-01
"East, Customer service occupations",44,10.41,,11.7,,8.79,9.00,9.33,9.46,9.93,11.19,12.01,12.38,13.09,x,2021-01-01
"East, Process, plant and machine operatives",132,11.31,,12.81,,8.91,9.43,9.74,10.08,10.69,12.1,13.28,14.00,14.83,17.14,2021-01-01
"East, Process, plant and machine operatives",56,11.03,,12.26,,8.91,9.24,9.58,10.00,10.5,11.91,12.84,13.79,14.19,x,2021-01-01
"East, Transport and mobile machine drivers and operatives",76,11.5,,13.18,,8.94,9.49,9.87,10.11,10.78,12.34,13.56,14.30,15.13,x,2021-01-01
"East, Elementary occupations",244,9.61,,11.09,,7.40,x,8.91,9.00,9.25,10.08,10.92,11.44,12.17,13.89,2021-01-01
"East, Elementary trades and related occupations",32,10.11,,11.19,,8.89,8.94,9.00,9.24,9.8,10.76,11.52,11.79,12.21,x,2021-01-01
"East, Elementary administration and service occupations",212,9.55,,11.07,,7.24,8.88,8.91,8.97,9.23,10,10.80,11.33,12.12,13.82,2021-01-01
London,3968,18.73,,24.1,,9.74,11.54,12.56,13.71,16,21.91,25.84,28.11,30.96,41.04,2021-01-01
"London, Managers, directors and senior officials",579,29.24,,36.36,,12.49,16.43,18.30,20.07,24.47,35.19,41.20,44.96,49.55,65.34,2021-01-01
"London, Corporate managers and directors",484,32.5,,39.6,,13.98,18.75,21.15,23.18,27.66,37.96,44.04,48.48,53.01,68.55,2021-01-01
"London, Other managers and proprietors",96,17.19,,20.98,,10.49,11.83,12.63,13.44,15.33,19.22,22.38,23.81,26.32,x,2021-01-01
"London, Professional occupations",1358,25.01,,28.22,,15.14,18.35,19.50,20.60,22.9,27.38,30.24,32.42,34.78,43.00,2021-01-01
"London, Science, research, engineering and technology professionals",311,24.61,,27.56,,15.09,18.04,19.21,20.37,22.44,27.49,30.55,31.97,34.00,40.70,2021-01-01
"London, Health professionals",223,23.41,,24.83,,15.85,18.19,19.18,19.84,21.85,25,26.92,28.05,30.02,37.13,2021-01-01
"London, Teaching and other educational professionals",294,26.7,,27.94,,14.89,18.94,20.40,21.79,24.25,28.68,31.41,33.09,35.40,39.92,2021-01-01
"London, Business, media and public service professionals",531,25.33,,30.07,,15.00,18.16,19.53,20.70,23.01,28.11,31.25,33.82,36.95,49.31,2021-01-01
"London, Associate professional occupations",630,17.58,,22.82,,11.03,12.94,13.78,14.48,15.73,19.49,22.18,24.13,26.43,36.34,2021-01-01
"London, Science, engineering and technology associate professionals",110,16.34,,18.88,,11.30,12.83,13.60,14.20,15.29,17.43,19.60,21.68,22.64,x,2021-01-01
"London, Health and social care associate professionals",80,14.09,,15.42,,9.47,10.70,11.37,12.06,13.28,15,16.33,16.92,18.33,x,2021-01-01
"London, Protective service occupations",24,18.52,,20.87,,13.13,15.13,17.57,17.72,17.89,19.78,21.72,23.56,x,x,2021-01-01
"London, Business and public service associate professionals",373,19.17,,23.91,,11.98,13.98,14.75,15.39,17.15,21.47,25.14,26.78,30.00,41.77,2021-01-01
"London, Administrative and secretarial occupations",480,14.63,,17.06,,9.47,10.80,11.48,12.04,13.31,16.09,18.01,19.15,20.81,26.57,2021-01-01
"London, Administrative occupations",398,14.95,,17.23,,9.79,11.10,11.76,12.36,13.53,16.15,18.11,19.22,20.85,27.38,2021-01-01
"London, Secretarial and related occupations",82,13.16,,16.16,,8.91,9.81,10.17,10.59,11.94,14.45,17.20,18.60,20.54,x,2021-01-01
"London, Skilled trades occupations",141,13,,15.09,,8.91,9.41,10.00,10.59,11.66,14.77,16.86,17.83,18.72,22.99,2021-01-01
"London, Skilled agricultural and related trades",7,12.02,,13.5,,x,x,x,11.10,11.6,12.47,x,x,x,x,2021-01-01
"London, Skilled metal, electrical and electronic trades",60,16.92,,17.76,,9.98,11.89,12.48,13.13,15.43,18.07,19.49,20.43,21.75,x,2021-01-01
"London, Skilled construction and building trades",22,14.02,,15.94,,8.94,10.93,11.42,11.75,13.52,15.16,17.17,17.98,x,x,2021-01-01
"London, Textiles, printing and other skilled trades",53,10,,11.48,,7.66,x,8.91,9.00,9.49,10.87,11.84,12.44,13.56,x,2021-01-01
"London, Caring, leisure and other service occupations",229,11.46,,12.24,,9.00,9.64,9.99,10.25,10.85,12.12,13.10,13.55,14.22,16.41,2021-01-01
"London, Caring personal service occupations",181,11.46,,11.96,,9.16,9.80,10.00,10.33,10.89,12.06,13.08,13.48,14.12,16.15,2021-01-01
"London, Leisure, travel and related personal service occupations",46,11.47,,13.29,,8.34,8.98,9.21,9.87,10.56,12.28,13.21,13.81,15.02,x,2021-01-01
"London, Sales and customer service occupations",196,10.83,,13.59,,8.91,9.20,9.51,9.93,10.45,11.8,13.14,13.68,14.51,19.20,2021-01-01
"London, Sales occupations",147,10.62,,13.01,,8.79,9.10,9.47,9.77,10.25,11.25,12.53,13.24,13.78,16.09,2021-01-01
"London, Customer service occupations",49,12.09,,15.1,,8.91,9.59,9.93,10.27,11.14,13.34,15.64,17.31,18.82,x,2021-01-01
"London, Process, plant and machine operatives",98,13.73,,15.96,,9.00,10.03,10.74,11.18,12.18,14.87,16.35,17.54,18.76,31.02,2021-01-01
"London, Process, plant and machine operatives",29,11.88,,13.56,,8.92,9.29,9.55,9.82,10.9,12.64,14.42,15.33,16.25,x,2021-01-01
"London, Transport and mobile machine drivers and operatives",70,14.31,,16.96,,9.24,10.74,11.30,11.82,13.14,15.32,17.36,18.37,20.28,31.78,2021-01-01
"London, Elementary occupations",257,9.76,,11.17,,7.69,8.91,8.91,8.95,9.26,10.51,11.17,11.70,12.50,15.13,2021-01-01
"London, Elementary trades and related occupations",12,9.47,,10.92,,x,x,8.91,8.97,9.04,10.32,10.92,x,x,x,2021-01-01
"London, Elementary administration and service occupations",246,9.78,,11.18,,7.62,8.90,8.91,8.95,9.28,10.53,11.18,11.70,12.50,15.13,2021-01-01
South East,4066,14.89,,18.5,,9.25,10.20,10.79,11.46,13.02,17.31,20.28,22.04,24.09,30.99,2021-01-01
"South East, Managers, directors and senior officials",455,20.76,,25.71,,10.83,12.95,14.22,15.30,18.3,24.34,28.78,31.52,35.71,46.72,2021-01-01
"South East, Corporate managers and directors",357,23.25,,28.29,,11.50,14.37,15.59,17.29,20,27.51,31.96,35.70,38.59,50.82,2021-01-01
"South East, Other managers and proprietors",98,14.92,,16.77,,10.00,11.05,11.51,12.23,13.38,17,19.14,20.46,22.36,x,2021-01-01
"South East, Professional occupations",1178,21.93,,23.64,,13.30,16.22,17.31,18.33,20.08,24.05,26.35,27.84,29.92,36.05,2021-01-01
"South East, Science, research, engineering and technology professionals",346,22.81,,24.42,,13.47,16.29,17.65,18.79,20.61,25.25,27.61,29.39,31.11,37.02,2021-01-01
"South East, Health professionals",190,19.88,,21.7,,13.27,15.83,16.57,17.03,18.91,21.45,23.40,24.25,25.49,34.48,2021-01-01
"South East, Teaching and other educational professionals",340,22.89,,23.54,,14.09,17.01,18.16,19.43,21.66,24.53,26.58,27.95,29.44,34.51,2021-01-01
"South East, Business, media and public service professionals",302,21.47,,23.9,,12.93,15.41,16.70,17.83,19.64,23.59,26.26,28.07,30.13,36.14,2021-01-01
"South East, Associate professional occupations",699,15.33,,18.02,,10.04,11.41,12.12,12.68,13.96,17,19.39,20.67,21.87,26.83,2021-01-01
"South East, Science, engineering and technology associate professionals",143,14.22,,15.53,,10.02,11.09,11.66,12.26,13.21,15.57,16.76,17.59,18.54,22.22,2021-01-01
"South East, Health and social care associate professionals",102,11.62,,12.91,,9.17,9.83,10.08,10.38,10.87,12.68,13.82,14.36,15.01,x,2021-01-01
"South East, Protective service occupations",65,20.66,,19.38,,13.40,14.52,14.85,15.94,18.27,21.1,21.79,22.70,23.06,x,2021-01-01
"South East, Culture, media and sports occupations",38,12.5,,15.79,,8.76,9.88,10.20,10.36,11.95,13.26,15.83,17.76,x,x,2021-01-01
"South East, Business and public service associate professionals",351,17.01,,20.22,,11.01,12.51,13.13,14.09,15.37,19.14,21.12,22.57,24.77,33.33,2021-01-01
"South East, Administrative and secretarial occupations",512,12.46,,14.34,,9.24,10.00,10.36,10.74,11.56,13.51,14.88,15.58,16.66,20.79,2021-01-01
"South East, Administrative occupations",422,12.75,,14.65,,9.51,10.21,10.58,10.93,11.87,13.81,15.15,15.96,16.89,21.94,2021-01-01
"South East, Secretarial and related occupations",89,11.08,,12.63,,8.92,9.20,9.50,9.85,10.42,11.99,13.07,13.77,14.86,x,2021-01-01
"South East, Skilled trades occupations",238,13.14,,14.33,,9.10,10.00,10.46,10.90,12,14.33,15.65,16.40,17.26,20.25,2021-01-01
"South East, Skilled agricultural and related trades",20,11.16,,11.7,,9.38,9.62,9.83,10.00,10.55,11.57,12.29,12.93,13.22,x,2021-01-01
"South East, Skilled metal, electrical and electronic trades",122,14.86,,15.77,,10.31,11.72,12.29,12.79,13.82,15.86,16.95,17.72,18.60,21.85,2021-01-01
"South East, Skilled construction and building trades",39,14.57,,15.24,,10.00,11.50,11.89,12.60,13.59,15.65,16.54,17.33,18.23,x,2021-01-01
"South East, Textiles, printing and other skilled trades",57,9.94,,10.99,,8.01,8.91,9.00,9.11,9.57,10.41,10.98,11.50,12.23,x,2021-01-01
"South East, Caring, leisure and other service occupations",298,10.37,,11.18,,8.95,9.34,9.54,9.76,10,10.89,11.52,11.92,12.37,14.26,2021-01-01
"South East, Caring personal service occupations",251,10.37,,11.03,,9.00,9.40,9.60,9.79,10.01,10.86,11.46,11.82,12.30,13.86,2021-01-01
"South East, Leisure, travel and related personal service occupations",45,10.23,,11.9,,8.23,8.95,9.23,9.47,9.88,11.01,11.73,12.25,13.17,x,2021-01-01
"South East, Sales and customer service occupations",230,10,,11.52,,8.36,8.95,9.11,9.30,9.64,10.62,11.71,12.39,13.13,14.98,2021-01-01
"South East, Sales occupations",173,9.98,,11.32,,8.09,8.91,9.03,9.22,9.5,10.43,11.37,12.17,13.06,14.47,2021-01-01
"South East, Customer service occupations",57,10.57,,12,,8.91,9.09,9.35,9.58,10.02,11.4,12.26,12.77,13.54,16.11,2021-01-01
"South East, Process, plant and machine operatives",138,11.62,,13.15,,8.95,9.49,9.87,10.20,10.97,12.46,13.57,14.17,14.74,17.50,2021-01-01
"South East, Process, plant and machine operatives",57,11.09,,12.19,,8.91,9.32,9.48,9.83,10.47,11.86,12.69,13.37,14.13,16.67,2021-01-01
"South East, Transport and mobile machine drivers and operatives",81,12,,13.79,,9.01,9.80,10.23,10.61,11.25,12.97,14.01,14.44,15.15,19.63,2021-01-01
"South East, Elementary occupations",318,9.48,,10.56,,7.13,8.72,8.91,8.92,9.17,9.91,10.50,10.88,11.64,13.67,2021-01-01
"South East, Elementary trades and related occupations",28,9.87,,11.16,,8.52,9.00,9.06,9.22,9.41,10.34,11.16,11.70,12.17,x,2021-01-01
"South East, Elementary administration and service occupations",291,9.46,,10.48,,7.03,8.69,x,8.91,9.12,9.89,10.44,10.83,11.54,13.67,2021-01-01
South West,2278,13.16,,16.33,,9.00,9.76,10.09,10.58,11.73,15.1,17.47,19.17,20.97,26.68,2021-01-01
"South West, Managers, directors and senior officials",236,18.01,,21.83,,10.21,12.14,13.04,14.00,15.64,20.45,24.66,26.50,29.14,38.03,2021-01-01
"South West, Corporate managers and directors",180,19.85,,23.74,,10.45,12.85,13.93,15.00,17.1,22.76,26.74,29.24,31.90,41.69,2021-01-01
"South West, Other managers and proprietors",56,14.41,,16.03,,9.56,11.29,11.91,12.39,13.37,15.66,17.56,19.18,20.36,x,2021-01-01
"South West, Professional occupations",556,20.91,,22.46,,13.03,15.70,16.52,17.43,19.19,22.81,25.00,26.43,27.85,34.70,2021-01-01
"South West, Science, research, engineering and technology professionals",132,20.69,,22.41,,12.80,15.12,16.16,17.05,19.17,23.32,25.23,26.55,27.68,33.41,2021-01-01
"South West, Health professionals",119,19.47,,22.14,,13.79,16.04,16.42,17.20,18.6,21.19,22.81,24.25,26.25,x,2021-01-01
"South West, Teaching and other educational professionals",149,23.68,,24.37,,15.45,17.58,18.77,20.12,21.9,25.14,27.01,28.10,29.49,36.02,2021-01-01
"South West, Business, media and public service professionals",156,19.17,,21.26,,11.80,14.03,15.24,15.85,17.48,21.11,23.25,25.01,27.10,33.75,2021-01-01
"South West, Associate professional occupations",311,14.51,,16.35,,9.99,11.09,11.64,12.20,13.28,15.75,17.17,18.23,19.44,23.91,2021-01-01
"South West, Science, engineering and technology associate professionals",63,13.48,,14.85,,10.12,10.92,11.26,11.62,12.55,14.79,16.54,17.09,17.87,x,2021-01-01
"South West, Health and social care associate professionals",57,12.27,,13,,9.25,9.89,10.21,10.82,11.8,12.97,14.08,14.67,15.08,x,2021-01-01
"South West, Protective service occupations",10,16.22,,17.11,,x,14.03,x,14.90,15.39,18.76,x,x,x,x,2021-01-01
"South West, Culture, media and sports occupations",19,11.96,,14.69,,x,9.66,9.89,10.30,10.83,14.76,15.99,x,x,x,2021-01-01
"South West, Business and public service associate professionals",163,15.88,,18.07,,10.55,12.16,12.79,13.38,14.62,17.1,18.94,19.84,21.22,26.71,2021-01-01
"South West, Administrative and secretarial occupations",275,11.45,,12.97,,9.15,9.79,10.00,10.20,10.81,12.29,13.42,14.24,14.89,18.42,2021-01-01
"South West, Administrative occupations",222,11.65,,13.24,,9.33,9.96,10.09,10.41,10.93,12.6,13.89,14.38,15.36,19.60,2021-01-01
"South West, Secretarial and related occupations",54,10.52,,11.69,,8.91,9.15,9.30,9.52,10,11.16,11.96,12.44,12.93,x,2021-01-01
"South West, Skilled trades occupations",169,12.2,,13.28,,8.91,9.63,10.00,10.40,11.36,13.3,14.45,15.28,16.00,18.60,2021-01-01
"South West, Skilled agricultural and related trades",11,11.07,,11.41,,x,9.85,9.99,10.21,10.73,11.81,12.19,12.58,x,x,2021-01-01
"South West, Skilled metal, electrical and electronic trades",80,13.99,,14.72,,9.65,11.07,11.55,12.03,13,15.01,16.11,16.93,17.57,20.80,2021-01-01
"South West, Skilled construction and building trades",33,13.44,,13.99,,9.83,10.73,11.00,11.36,12.5,14.08,14.99,15.87,16.34,x,2021-01-01
"South West, Textiles, printing and other skilled trades",45,9.82,,10.24,,7.67,8.47,8.87,8.91,9.25,10.27,10.94,11.13,11.65,x,2021-01-01
"South West, Caring, leisure and other service occupations",202,10.4,,11.12,,8.94,9.26,9.47,9.69,10,10.96,11.57,11.92,12.36,14.39,2021-01-01
"South West, Caring personal service occupations",168,10.5,,11.1,,9.04,9.38,9.58,9.80,10.1,11.01,11.60,11.92,12.29,14.22,2021-01-01
"South West, Leisure, travel and related personal service occupations",32,9.81,,11.21,,6.94,8.59,8.92,9.01,9.38,10.34,11.03,11.93,12.99,x,2021-01-01
"South West, Sales and customer service occupations",168,9.71,,10.85,,8.12,8.91,9.00,9.15,9.34,10.04,10.61,11.16,11.81,13.87,2021-01-01
"South West, Sales occupations",137,9.58,,10.57,,7.91,8.91,8.96,9.09,9.32,10,10.45,10.87,11.47,13.43,2021-01-01
"South West, Customer service occupations",32,10.14,,11.87,,8.91,9.04,9.22,9.34,9.64,10.69,11.68,12.35,13.04,x,2021-01-01
"South West, Process, plant and machine operatives",120,11.47,,12.65,,8.92,9.43,9.75,10.00,10.64,12.43,13.18,14.00,14.64,17.07,2021-01-01
"South West, Process, plant and machine operatives",55,11.38,,12.63,,9.00,9.43,9.68,9.96,10.44,12.45,13.56,14.38,15.37,x,2021-01-01
"South West, Transport and mobile machine drivers and operatives",65,11.49,,12.67,,8.91,9.36,9.79,10.09,10.77,12.41,13.05,13.75,14.26,x,2021-01-01
"South West, Elementary occupations",241,9.5,,10.43,,6.95,8.38,8.85,8.91,9.12,10,10.74,11.15,11.89,13.09,2021-01-01
"South West, Elementary trades and related occupations",31,9.98,,10.84,,8.50,8.91,9.00,9.19,9.61,10.42,11.41,12.04,12.42,x,2021-01-01
"South West, Elementary administration and service occupations",210,9.42,,10.34,,6.80,8.22,8.71,8.91,9.05,9.94,10.70,11.06,11.76,13.02,2021-01-01
Wales,1194,12.86,,15.63,,9.00,9.72,10.05,10.49,11.49,14.7,16.95,18.55,19.98,24.92,2021-01-01
"Wales, Managers, directors and senior officials",95,16.85,,20.49,,9.64,11.76,12.27,12.96,15.09,20,22.54,24.75,27.19,x,2021-01-01
"Wales, Corporate managers and directors",68,19.42,,22.46,,10.00,12.30,13.41,14.49,16.21,21.42,25.62,28.05,30.61,x,2021-01-01
"Wales, Other managers and proprietors",27,13.39,,15.57,,9.25,10.62,11.21,11.47,12.42,15.46,17.32,19.17,20.42,x,2021-01-01
"Wales, Professional occupations",291,20.15,,21.61,,13.68,15.66,16.42,17.23,19.13,22.01,24.28,25.35,26.96,31.63,2021-01-01
"Wales, Science, research, engineering and technology professionals",50,19.42,,20.51,,12.72,15.33,16.08,16.44,17.96,20.71,22.08,23.41,24.56,x,2021-01-01
"Wales, Health professionals",95,19.38,,20.11,,13.70,15.66,15.75,16.16,17.74,19.89,21.38,22.76,23.38,x,2021-01-01
"Wales, Teaching and other educational professionals",77,25.14,,25.72,,15.95,19.63,20.10,21.55,23.89,27.03,28.66,29.15,30.58,x,2021-01-01
"Wales, Business, media and public service professionals",70,19.39,,20.64,,12.92,14.48,15.56,16.47,17.7,21.06,22.26,23.99,25.47,x,2021-01-01
"Wales, Associate professional occupations",148,14.67,,15.95,,10.21,11.31,11.85,12.50,13.5,15.66,17.13,18.03,19.49,22.63,2021-01-01
"Wales, Science, engineering and technology associate professionals",33,14.02,,15.04,,10.20,10.94,11.71,12.05,13.2,15.02,16.31,16.98,18.09,x,2021-01-01
"Wales, Health and social care associate professionals",28,13.26,,13.7,,9.50,11.09,11.29,11.82,12.8,13.82,14.85,15.59,15.92,x,2021-01-01
"Wales, Protective service occupations",13,19.71,,17.64,,x,13.08,15.05,15.68,17.38,19.71,19.95,x,x,x,2021-01-01
"Wales, Business and public service associate professionals",69,15.32,,17.08,,10.41,11.54,12.36,13.07,13.85,16.37,17.96,19.34,20.94,x,2021-01-01
"Wales, Administrative and secretarial occupations",163,11.44,,12.94,,9.31,9.89,10.09,10.42,11.03,12.35,13.29,14.01,14.72,18.07,2021-01-01
"Wales, Administrative occupations",139,11.63,,13.12,,9.47,10.00,10.28,10.72,11.21,12.64,13.52,14.28,15.24,18.72,2021-01-01
"Wales, Secretarial and related occupations",24,10.42,,11.67,,8.98,9.26,9.35,9.54,10,11.2,12.19,12.35,12.45,x,2021-01-01
"Wales, Skilled trades occupations",83,12.99,,13.97,,8.93,9.66,10.02,10.61,11.45,14.01,15.86,16.71,17.44,19.97,2021-01-01
"Wales, Skilled metal, electrical and electronic trades",43,15.32,,15.59,,10.00,11.26,12.06,12.59,13.8,16.69,17.56,18.48,19.36,x,2021-01-01
"Wales, Skilled construction and building trades",14,13.66,,13.84,,8.91,9.63,10.86,11.52,12.5,14.16,15.12,15.75,x,x,2021-01-01
"Wales, Textiles, printing and other skilled trades",21,9.97,,10.93,,7.54,x,8.92,9.03,9.51,10.34,11.00,11.10,11.68,x,2021-01-01
"Wales, Caring, leisure and other service occupations",131,10.18,,10.95,,8.92,9.21,9.48,9.59,9.89,10.77,11.30,11.69,12.17,13.60,2021-01-01
"Wales, Caring personal service occupations",116,10.2,,10.92,,9.00,9.26,9.50,9.61,9.89,10.81,11.33,11.70,12.17,13.45,2021-01-01
"Wales, Leisure, travel and related personal service occupations",13,9.9,,10.69,,7.63,8.88,8.91,9.00,9.51,10.09,10.38,10.63,x,x,2021-01-01
"Wales, Sales and customer service occupations",89,9.89,,10.92,,8.79,8.91,9.00,9.22,9.46,10.19,10.73,11.30,12.16,14.00,2021-01-01
"Wales, Sales occupations",67,9.56,,10.51,,8.63,8.91,8.96,9.08,9.32,10,10.31,10.63,11.19,x,2021-01-01
"Wales, Customer service occupations",22,10.84,,12,,8.91,9.29,9.48,9.87,10.43,11.66,12.44,12.97,13.56,x,2021-01-01
"Wales, Process, plant and machine operatives",68,10.98,,12.07,,8.91,9.31,9.58,9.81,10.25,11.66,12.53,13.00,13.52,x,2021-01-01
"Wales, Process, plant and machine operatives",36,10.92,,12.11,,8.91,9.19,9.53,9.70,10.26,11.62,12.67,13.17,14.19,x,2021-01-01
"Wales, Transport and mobile machine drivers and operatives",32,10.98,,12.02,,8.91,9.50,9.61,10.00,10.23,11.69,12.38,12.70,13.20,x,2021-01-01
