Description,Number of jobs,Median,Annual % change,Mean,Mean: Annual % change,10 percentile,20 percentile,25 percentile,30 percentile,40 percentile,50 percentile,60 percentile,70 percentile,80 percentile,90 percentile,Date
"Wales, Transport and mobile machine drivers and operatives",32,459.2,,489.3,,189.90,303.60,336.20,375.30,418.80,516.50,607.50,633.10,674.90,x,2021-01-01
"Wales, Elementary occupations",125,278.9,,291.2,,63.60,105.10,131.60,147.90,213.40,348.20,382.60,412.20,451.60,541.90,2021-01-01
"Wales, Elementary trades and related occupations",20,414.6,,430,,x,344.00,352.00,360.00,382.50,450.60,472.20,504.20,539.40,x,2021-01-01
"Wales, Elementary administration and service occupations",105,229,,264.6,,59.10,94.30,112.30,135.60,180.40,296.90,360.70,381.20,411.50,507.30,2021-01-01
Scotland,2227,503,,573,,173.90,280.30,331.70,368.70,437.20,585.70,684.70,748.70,799.70,986.70,2021-01-01
"Scotland, Managers, directors and senior officials",185,775,,899.5,,383.30,468.30,531.90,576.80,679.00,882.00,1038.90,1136.70,1234.80,1547.30,2021-01-01
"Scotland, Corporate managers and directors",143,850.8,,981.1,,410.40,544.50,593.00,650.20,751.10,965.00,1149.90,1226.90,1341.50,1661.90,2021-01-01
"Scotland, Other managers and proprietors",42,574.9,,622.3,,338.50,385.30,404.50,430.00,486.50,654.30,728.00,769.50,836.40,x,2021-01-01
"Scotland, Professional occupations",602,748.6,,785.5,,395.60,510.00,545.00,594.00,668.50,793.70,865.70,925.70,981.90,1150.10,2021-01-01
"Scotland, Science, research, engineering and technology professionals",110,795.7,,827.4,,463.50,571.40,617.30,655.80,728.40,864.80,957.70,1012.10,1066.00,1222.60,2021-01-01
"Scotland, Health professionals",219,709,,804.6,,312.70,464.10,504.00,539.40,630.80,780.70,859.70,917.30,986.20,x,2021-01-01
"Scotland, Teaching and other educational professionals",138,790.3,,744.9,,469.80,527.00,584.30,634.90,707.00,793.70,817.80,865.30,913.50,1026.80,2021-01-01
"Scotland, Business, media and public service professionals",136,732.2,,762.2,,425.70,519.40,553.90,583.20,658.90,788.90,864.50,927.50,980.20,1145.50,2021-01-01
"Scotland, Associate professional occupations",328,573,,607.2,,279.60,388.10,430.10,458.20,514.90,637.50,695.00,762.90,809.40,906.50,2021-01-01
"Scotland, Science, engineering and technology associate professionals",58,577.5,,614.5,,363.50,432.50,450.60,476.10,529.80,642.50,677.80,714.60,763.20,x,2021-01-01
"Scotland, Health and social care associate professionals",70,435.8,,430.3,,217.00,280.40,310.30,338.20,381.20,490.00,509.50,538.80,555.50,x,2021-01-01
"Scotland, Protective service occupations",56,786.8,,739.1,,515.60,613.10,650.20,670.70,709.60,809.40,810.20,813.20,837.60,x,2021-01-01
"Scotland, Culture, media and sports occupations",15,390.8,,390.6,,x,x,x,x,314.80,446.90,491.60,x,x,x,2021-01-01
"Scotland, Business and public service associate professionals",130,603.4,,666.3,,348.80,421.80,455.00,482.10,542.00,653.80,746.70,792.80,834.30,x,2021-01-01
"Scotland, Administrative and secretarial occupations",253,401,,418.3,,181.60,243.90,272.20,303.10,360.10,435.80,483.20,504.60,531.40,634.70,2021-01-01
"Scotland, Administrative occupations",215,410.3,,434.6,,191.60,261.50,294.50,328.10,373.20,450.30,492.20,521.60,540.70,663.20,2021-01-01
"Scotland, Secretarial and related occupations",38,303.8,,326.1,,119.10,170.40,206.70,229.80,268.80,363.60,399.80,422.40,442.40,x,2021-01-01
"Scotland, Skilled trades occupations",138,531,,555.8,,264.80,356.40,394.10,419.70,475.00,583.70,646.10,682.00,708.90,851.90,2021-01-01
"Scotland, Skilled agricultural and related trades",11,434.9,,452.4,,x,364.60,392.60,401.20,416.10,458.00,482.80,x,x,x,2021-01-01
"Scotland, Skilled metal, electrical and electronic trades",61,628.8,,657.1,,367.80,460.00,490.70,534.70,579.10,678.20,727.20,767.20,806.40,x,2021-01-01
"Scotland, Skilled construction and building trades",33,574,,590.9,,354.50,450.00,470.00,495.10,526.80,598.00,639.60,669.40,700.30,x,2021-01-01
"Scotland, Textiles, printing and other skilled trades",33,351,,368.8,,163.30,231.50,253.30,284.50,313.90,387.20,429.70,459.60,469.00,x,2021-01-01
"Scotland, Caring, leisure and other service occupations",216,347.1,,358.6,,126.10,195.90,221.70,245.00,301.20,389.50,441.20,465.50,492.80,597.70,2021-01-01
"Scotland, Caring personal service occupations",182,350.3,,365.9,,134.50,200.80,226.10,253.90,306.80,393.60,445.90,469.60,500.60,612.50,2021-01-01
"Scotland, Leisure, travel and related personal service occupations",32,315.7,,312.5,,75.50,139.60,169.60,199.30,251.10,364.00,398.80,421.00,467.40,x,2021-01-01
"Scotland, Sales and customer service occupations",172,264.2,,289.9,,99.40,143.90,161.00,181.00,219.70,322.80,367.90,385.90,410.70,491.10,2021-01-01
"Scotland, Sales occupations",122,234.4,,266.5,,98.10,139.10,153.80,170.00,202.40,281.10,335.90,360.30,376.00,445.60,2021-01-01
"Scotland, Customer service occupations",50,358.1,,346.7,,100.60,168.40,195.60,237.70,321.10,385.90,420.30,445.40,480.10,x,2021-01-01
"Scotland, Process, plant and machine operatives",113,502.2,,536.8,,246.40,357.90,375.40,399.90,450.60,564.30,625.40,652.30,702.70,847.50,2021-01-01
"Scotland, Process, plant and machine operatives",46,487.6,,533.6,,302.60,358.20,373.40,396.30,441.40,561.40,614.50,650.90,687.70,x,2021-01-01
"Scotland, Transport and mobile machine drivers and operatives",66,504.9,,539.1,,229.90,353.70,376.40,402.70,460.50,566.60,632.00,656.70,712.40,858.40,2021-01-01
"Scotland, Elementary occupations",221,284,,304.8,,74.30,127.30,142.60,161.60,218.00,347.50,390.00,415.90,456.90,555.00,2021-01-01
"Scotland, Elementary trades and related occupations",29,432.1,,448.4,,249.00,345.30,359.50,373.40,402.00,458.60,500.50,516.50,553.70,x,2021-01-01
"Scotland, Elementary administration and service occupations",192,249.2,,283.3,,71.30,119.10,134.40,147.00,191.80,312.60,368.90,389.20,420.60,527.10,2021-01-01
Northern Ireland,1078,470,,532.2,,156.10,262.40,306.60,346.10,405.30,548.10,637.80,694.20,751.30,933.90,2021-01-01
