Description,Number of jobs,Median,Annual % change,Mean,Mean: Annual % change,10 percentile,20 percentile,25 percentile,30 percentile,40 percentile,50 percentile,60 percentile,70 percentile,80 percentile,90 percentile,Date
"Wales, Professional occupations",273,38625,3.3,39499,2.8,19949.00,26342.00,28554.00,31163.00,34973.00,41953,45293.00,47819.00,49944.00,59184.00,2023-01-01
"Wales, Science, research, engineering and technology professionals",52,41155,6,41659,5.4,23513.00,28945.00,31363.00,32950.00,36430.00,45641,49373.00,51375.00,53328.00,x,2023-01-01
"Wales, Health professionals",82,36219,0.6,38529,1.2,18582.00,24877.00,26930.00,28753.00,33148.00,40150,42757.00,44892.00,48129.00,x,2023-01-01
"Wales, Teaching and other educational professionals",70,40658,-0.4,38816,-0.8,16429.00,25490.00,28100.00,30924.00,36228.00,43448,45028.00,46688.00,48925.00,x,2023-01-01
"Wales, Business, media and public service professionals",69,38133,7.7,39720,6.7,21543.00,26543.00,29192.00,31705.00,34915.00,41316,44907.00,47794.00,50286.00,x,2023-01-01
"Wales, Associate professional occupations",141,29908,5,31854,2.8,17392.00,21998.00,23526.00,24959.00,27613.00,32296,36506.00,38222.00,41191.00,47321.00,2023-01-01
"Wales, Science, engineering and technology associate professionals",34,29371,4.3,30595,1.6,18593.00,22353.00,23183.00,24434.00,27750.00,30925,35263.00,36597.00,37560.00,x,2023-01-01
"Wales, Health and social care associate professionals",24,26670,11.9,26010,6.4,x,18756.00,19970.00,21780.00,24563.00,27769,30150.00,31185.00,x,x,2023-01-01
"Wales, Protective service occupations",13,41787,2.3,40340,6.7,x,30938.00,32302.00,33019.00,36890.00,43032,44724.00,x,x,x,2023-01-01
"Wales, Business and public service associate professionals",65,30242,3.6,33636,0.7,17930.00,22795.00,24070.00,25886.00,28086.00,33854,37751.00,39695.00,42192.00,x,2023-01-01
"Wales, Administrative and secretarial occupations",128,23338,8.8,23326,5.6,9145.00,13206.00,15744.00,18033.00,20999.00,25277,27773.00,29054.00,31172.00,x,2023-01-01
"Wales, Administrative occupations",106,23999,7.9,24516,6.3,10148.00,15048.00,18095.00,19520.00,22057.00,26158,28460.00,30332.00,32066.00,x,2023-01-01
"Wales, Secretarial and related occupations",22,17140,5.7,17514,3.3,5198.00,9133.00,10133.00,11333.00,13291.00,19099,21654.00,24170.00,x,x,2023-01-01
"Wales, Skilled trades occupations",69,30909,8.3,31484,6.1,14805.00,21340.00,23299.00,24637.00,27417.00,33530,37210.00,39784.00,41533.00,x,2023-01-01
"Wales, Skilled metal, electrical and electronic trades",41,34536,3.9,35750,7.5,x,x,x,28967.00,32023.00,37735,41503.00,x,x,x,2023-01-01
"Wales, Skilled construction and building trades",10,31953,,31224,6.2,x,23099.00,23881.00,25927.00,29472.00,33183,34494.00,x,x,x,2023-01-01
"Wales, Textiles, printing and other skilled trades",15,22896,13.4,21955,4.7,x,12485.00,13782.00,14796.00,18141.00,25031,26894.00,27993.00,x,x,2023-01-01
"Wales, Caring, leisure and other service occupations",104,17421,4.6,18470,8,x,x,12231.00,13043.00,15206.00,20362,22789.00,24378.00,x,x,2023-01-01
"Wales, Caring personal service occupations",90,17730,6.5,18442,8.4,x,x,x,x,15545.00,20702,22944.00,24332.00,x,x,2023-01-01
"Wales, Leisure, travel and related personal service occupations",13,14645,-3,17290,6.9,x,x,8676.00,9728.00,11768.00,16509,x,x,x,x,2023-01-01
"Wales, Sales and customer service occupations",75,15049,3.9,16819,6.9,5961.00,8824.00,9932.00,10904.00,12681.00,18302,21010.00,22411.00,24055.00,29373.00,2023-01-01
"Wales, Sales occupations",59,14094,4.9,15750,8.6,5394.00,8025.00,9393.00,10246.00,12031.00,16686,19671.00,20939.00,22854.00,x,2023-01-01
"Wales, Customer service occupations",16,20995,0.8,20852,6.9,8600.00,11390.00,12736.00,13774.00,16486.00,22352,25512.00,26399.00,29084.00,x,2023-01-01
"Wales, Process, plant and machine operatives",58,26860,12,28843,12.4,14534.00,20075.00,21453.00,22446.00,24186.00,29926,33710.00,36153.00,38851.00,x,2023-01-01
"Wales, Process, plant and machine operatives",29,26189,11.1,28037,10.3,17463.00,20108.00,21619.00,22440.00,23882.00,29203,31337.00,34263.00,36269.00,x,2023-01-01
"Wales, Transport and mobile machine drivers and operatives",29,28036,,29658,14.1,x,18252.00,21271.00,22460.00,25043.00,31564,35494.00,38906.00,40934.00,x,2023-01-01
"Wales, Elementary occupations",100,18149,12.9,17774,10.5,4053.00,7451.00,8590.00,10301.00,14105.00,20957,23748.00,25120.00,26325.00,31208.00,2023-01-01
"Wales, Elementary trades and related occupations",13,24399,7,24360,7.3,x,17082.00,19552.00,20825.00,22976.00,25366,27625.00,28555.00,x,x,2023-01-01
"Wales, Elementary administration and service occupations",87,15955,23,16758,13.1,3778.00,6843.00,7790.00,9224.00,12514.00,19815,22467.00,23959.00,25646.00,30667.00,2023-01-01
Scotland,1965,29464,7.1,33268,6,10195.00,16608.00,19511.00,21856.00,25620.00,34314,39577.00,42324.00,45478.00,56181.00,2023-01-01
"Scotland, Managers, directors and senior officials",161,44745,8.8,54819,11.1,x,27544.00,30000.00,33798.00,38943.00,51858,60092.00,66304.00,74066.00,x,2023-01-01
"Scotland, Corporate managers and directors",129,49421,13.4,59487,13.1,22700.00,29331.00,33684.00,36919.00,42209.00,55981,66852.00,73813.00,79026.00,x,2023-01-01
"Scotland, Professional occupations",573,41164,7.4,43151,6.6,21001.00,27807.00,30325.00,32675.00,36754.00,44139,48074.00,51103.00,54369.00,65031.00,2023-01-01
"Scotland, Science, research, engineering and technology professionals",126,43461,1.8,45676,3.7,25097.00,30209.00,32872.00,35345.00,39439.00,48079,53879.00,57415.00,59645.00,x,2023-01-01
"Scotland, Health professionals",172,39080,11.5,45403,11.1,17674.00,25510.00,27965.00,30473.00,34481.00,43403,48058.00,50808.00,55577.00,x,2023-01-01
"Scotland, Teaching and other educational professionals",132,41531,7,38291,1.4,16794.00,26493.00,29585.00,32454.00,37426.00,42515,45045.00,45816.00,47940.00,55735.00,2023-01-01
"Scotland, Business, media and public service professionals",143,40523,6.6,42687,7.8,23739.00,29424.00,30982.00,33220.00,36946.00,44116,48230.00,51438.00,53847.00,64922.00,2023-01-01
"Scotland, Associate professional occupations",311,33391,5.8,35138,4,15772.00,22302.00,24786.00,26274.00,29648.00,36804,41011.00,43459.00,46347.00,53203.00,2023-01-01
"Scotland, Science, engineering and technology associate professionals",60,33496,6.2,34851,6.5,21366.00,26033.00,27292.00,28351.00,30168.00,36646,39737.00,41118.00,42300.00,x,2023-01-01
"Scotland, Health and social care associate professionals",60,24870,9.1,24448,5.2,10826.00,15549.00,17517.00,19435.00,22056.00,27279,29781.00,30894.00,32314.00,x,2023-01-01
"Scotland, Protective service occupations",45,45082,6.8,42088,5.8,x,35382.00,37448.00,38670.00,41969.00,46614,47825.00,48777.00,50164.00,x,2023-01-01
"Scotland, Culture, media and sports occupations",18,21898,-4,24623,5.4,x,x,x,x,x,28358,x,x,x,x,2023-01-01
"Scotland, Business and public service associate professionals",128,35269,6.8,39282,5.3,x,24910.00,26250.00,28195.00,31570.00,39026,43427.00,46956.00,50223.00,x,2023-01-01
"Scotland, Administrative and secretarial occupations",211,23205,8.7,24299,8,9929.00,14038.00,15722.00,17937.00,21069.00,25472,28188.00,29055.00,31831.00,38994.00,2023-01-01
"Scotland, Administrative occupations",180,23938,8.9,25183,8.2,10401.00,14568.00,16880.00,18894.00,21804.00,26105,28622.00,30186.00,32874.00,40149.00,2023-01-01
"Scotland, Secretarial and related occupations",31,19263,8.7,19159,6.3,8137.00,11346.00,12718.00,13752.00,15759.00,21375,23233.00,24721.00,26217.00,x,2023-01-01
"Scotland, Skilled trades occupations",118,31126,5.6,32003,3.4,16650.00,22263.00,23982.00,24900.00,28499.00,34051,37616.00,39477.00,41638.00,47681.00,2023-01-01
"Scotland, Skilled agricultural and related trades",9,25921,6.5,28270,11.6,x,22435.00,23422.00,24073.00,24660.00,27020,30933.00,x,x,x,2023-01-01
"Scotland, Skilled metal, electrical and electronic trades",52,36530,5.7,36983,5,22583.00,26242.00,28584.00,30233.00,33695.00,39378,42203.00,43691.00,46423.00,x,2023-01-01
"Scotland, Skilled construction and building trades",31,31790,5.6,32485,2.7,18667.00,23680.00,26259.00,28078.00,29633.00,34411,37223.00,37786.00,40366.00,x,2023-01-01
"Scotland, Textiles, printing and other skilled trades",25,22772,4.3,22508,5.8,11694.00,14763.00,15814.00,16826.00,20418.00,24417,26552.00,28633.00,29907.00,x,2023-01-01
"Scotland, Caring, leisure and other service occupations",208,19678,9.4,20757,10.5,7243.00,11716.00,13233.00,14473.00,17128.00,22768,25493.00,27657.00,29517.00,35524.00,2023-01-01
"Scotland, Caring personal service occupations",172,19554,8.7,20801,10.2,7280.00,11961.00,13555.00,14715.00,17133.00,22463,25272.00,27655.00,29484.00,35658.00,2023-01-01
"Scotland, Sales and customer service occupations",121,14956,1.1,16513,1.1,5714.00,8177.00,9126.00,10047.00,12518.00,17842,20868.00,22125.00,24186.00,28820.00,2023-01-01
"Scotland, Sales occupations",89,13160,-2.2,14879,-1,5309.00,7500.00,8423.00,9249.00,11155.00,15606,18370.00,19763.00,21485.00,26279.00,2023-01-01
"Scotland, Customer service occupations",32,21227,6.8,21048,6.9,8053.00,11425.00,13003.00,14783.00,18168.00,23415,25316.00,26615.00,28443.00,x,2023-01-01
"Scotland, Process, plant and machine operatives",89,28375,8.9,29651,6,16370.00,x,22070.00,23348.00,25893.00,31602,34807.00,36538.00,38539.00,x,2023-01-01
"Scotland, Process, plant and machine operatives",38,26768,6.1,27891,4.9,16450.00,19942.00,20947.00,22166.00,24205.00,29027,32463.00,34053.00,35869.00,x,2023-01-01
"Scotland, Transport and mobile machine drivers and operatives",51,29993,12.6,30941,6.2,15229.00,x,23046.00,24620.00,27216.00,33345,36188.00,38045.00,40499.00,x,2023-01-01
"Scotland, Elementary occupations",172,16773,4.4,17351,4.6,x,7796.00,8787.00,10340.00,13155.00,20613,23402.00,24614.00,25917.00,x,2023-01-01
"Scotland, Elementary trades and related occupations",16,24738,,24893,4.3,15664.00,19065.00,20167.00,20868.00,23157.00,26024,27105.00,28473.00,30295.00,x,2023-01-01
"Scotland, Elementary administration and service occupations",156,15581,8.1,16560,5.6,x,7434.00,8363.00,9635.00,12261.00,19060,22656.00,23876.00,25328.00,x,2023-01-01
Northern Ireland,867,26789,5.4,31410,5.8,9360.00,15165.00,17936.00,20104.00,23637.00,31077,36418.00,39980.00,42927.00,54009.00,2023-01-01
