Description,Number of jobs,Median,Annual % change,Mean,Mean: Annual % change,10 percentile,20 percentile,25 percentile,30 percentile,40 percentile,50 percentile,60 percentile,70 percentile,80 percentile,90 percentile,Date
"East Midlands, Transport and mobile machine drivers and operatives",64,633.4,4,652.1,5.9,247.20,441.30,479.10,513.30,577.10,708.30,784.50,835.40,870.40,974.30,2024-01-01
"East Midlands, Elementary occupations",242,389.7,4.9,364.8,3.3,67.50,118.10,147.50,183.00,275.30,460.10,502.00,527.00,553.80,641.80,2024-01-01
"East Midlands, Elementary trades and related occupations",29,524.7,4.9,532.5,7.4,247.90,429.00,446.10,460.00,488.40,555.20,604.50,637.20,660.10,x,2024-01-01
"East Midlands, Elementary administration and service occupations",213,337.9,2.2,342.1,2.5,60.10,108.70,132.00,160.20,244.00,442.10,488.30,509.40,536.30,619.80,2024-01-01
West Midlands,2204,582.4,5.3,666.8,5.8,210.60,352.20,416.80,456.00,514.50,669.40,766.10,829.10,898.50,1132.50,2024-01-01
"West Midlands, Managers, directors and senior officials",218,922.5,8,1057.9,8.8,451.60,577.30,629.20,680.10,787.20,1034.80,1189.00,1301.00,1437.40,1867.50,2024-01-01
"West Midlands, Corporate managers and directors",170,976.5,7.9,1127.1,10.1,454.50,593.10,652.60,711.00,856.90,1122.10,1294.20,1408.40,1552.50,1993.20,2024-01-01
"West Midlands, Other managers and proprietors",49,734.9,2.4,816.6,7.8,450.20,539.80,576.00,609.50,683.20,832.30,922.00,958.30,1027.10,x,2024-01-01
"West Midlands, Professional occupations",530,801.5,3.3,848.3,3.7,430.80,558.10,603.60,648.00,715.00,878.00,977.20,1038.50,1098.50,1309.40,2024-01-01
"West Midlands, Science, research, engineering and technology professionals",126,884.5,-1.5,934.1,0.4,546.20,638.90,678.80,703.10,804.60,977.20,1078.20,1127.80,1203.80,1379.90,2024-01-01
"West Midlands, Health professionals",133,726,3.6,801.7,3.2,386.40,507.60,544.40,585.70,662.70,803.70,866.30,925.90,1007.90,1288.80,2024-01-01
"West Midlands, Teaching and other educational professionals",135,800,7.6,785.1,7.4,359.60,535.00,577.30,627.90,713.30,866.10,947.70,991.00,1042.00,1186.00,2024-01-01
"West Midlands, Business, media and public service professionals",135,801.4,4.5,877.2,6,464.90,564.80,605.40,651.60,718.70,890.50,1013.70,1060.60,1150.10,1383.00,2024-01-01
"West Midlands, Associate professional occupations",369,640.6,4.1,759.6,5.1,368.70,467.20,492.10,522.40,574.90,708.10,785.60,848.00,905.80,1104.60,2024-01-01
"West Midlands, Science, engineering and technology associate professionals",70,633.5,2.5,674.9,3.9,437.30,482.20,505.40,528.10,572.20,703.60,766.60,801.50,837.30,x,2024-01-01
"West Midlands, Health and social care associate professionals",52,484.3,0.8,491.3,3.2,255.70,330.30,364.40,422.80,463.00,522.80,573.40,594.40,623.30,x,2024-01-01
"West Midlands, Protective service occupations",51,791.1,1.7,836.8,6.2,547.20,611.20,644.80,670.80,720.90,882.40,965.90,1009.60,1068.20,x,2024-01-01
"West Midlands, Business and public service associate professionals",176,671.1,3,754.1,2.6,408.60,491.20,517.50,544.40,602.20,739.20,831.50,886.20,961.60,1233.30,2024-01-01
"West Midlands, Administrative and secretarial occupations",232,480.8,5.7,486.1,4.5,198.00,287.50,334.80,383.30,444.30,517.60,568.70,602.20,641.50,751.80,2024-01-01
"West Midlands, Administrative occupations",196,492.5,6.5,504.2,4.6,228.50,318.60,367.20,417.70,460.00,537.80,582.70,622.90,660.80,767.80,2024-01-01
"West Midlands, Secretarial and related occupations",36,390.8,2.1,387.6,2,139.60,206.70,239.30,265.10,325.20,437.30,479.50,504.80,520.90,x,2024-01-01
"West Midlands, Skilled trades occupations",149,651.6,8.1,670.2,6.9,390.60,488.00,515.50,541.40,601.20,707.00,762.70,800.50,847.50,987.50,2024-01-01
"West Midlands, Skilled agricultural and related trades",10,519.1,5.8,522.3,4.8,x,455.00,468.80,479.50,496.80,540.10,563.70,597.80,x,x,2024-01-01
"West Midlands, Skilled metal, electrical and electronic trades",88,711.4,4.5,745.2,5.1,475.20,554.70,586.30,612.60,666.30,768.20,837.40,882.80,931.00,1052.70,2024-01-01
"West Midlands, Skilled construction and building trades",25,640.4,5.6,658.5,8,418.30,506.90,520.50,550.00,609.00,679.40,732.70,755.60,785.20,x,2024-01-01
"West Midlands, Textiles, printing and other skilled trades",25,491.5,6.3,482.9,6.4,221.60,289.30,329.10,401.30,449.60,528.00,577.70,624.60,656.50,x,2024-01-01
"West Midlands, Caring, leisure and other service occupations",184,403.6,9.3,399.1,8.8,158.20,240.50,271.10,300.70,357.40,444.20,479.20,503.40,540.10,621.20,2024-01-01
"West Midlands, Caring personal service occupations",155,410.5,9.6,407.6,9.7,174.50,256.50,285.50,315.60,373.10,448.30,486.00,511.20,543.10,625.10,2024-01-01
"West Midlands, Leisure, travel and related personal service occupations",27,331.8,3.6,338.5,2.3,100.40,163.20,196.90,224.90,278.40,378.20,441.40,452.90,471.90,x,2024-01-01
"West Midlands, Sales and customer service occupations",142,336.3,8.5,359.4,7.8,119.70,182.20,201.50,226.60,277.30,400.60,457.00,476.40,504.30,593.80,2024-01-01
"West Midlands, Sales occupations",103,289.7,8,326,7.4,106.00,155.40,183.10,202.10,243.90,343.20,410.10,440.90,467.60,563.20,2024-01-01
"West Midlands, Customer service occupations",39,459.2,9.3,447.5,7.7,186.00,251.90,302.90,358.40,424.70,478.80,517.20,550.20,567.80,x,2024-01-01
"West Midlands, Process, plant and machine operatives",137,588.5,4.2,621.8,3.1,335.20,447.30,469.00,489.10,529.50,650.50,712.90,748.20,800.90,937.80,2024-01-01
"West Midlands, Process, plant and machine operatives",70,548.3,2,579,-0.9,369.20,451.80,463.70,482.80,515.10,601.00,653.80,685.00,716.40,819.10,2024-01-01
"West Midlands, Transport and mobile machine drivers and operatives",67,648.1,8.6,667.2,6.8,269.40,436.70,470.50,500.30,565.90,709.40,799.20,830.50,876.30,1059.00,2024-01-01
"West Midlands, Elementary occupations",243,355.1,3.7,358.2,3.7,73.70,125.00,152.70,183.90,263.10,450.60,492.00,511.70,543.70,632.30,2024-01-01
"West Midlands, Elementary trades and related occupations",28,497.6,8.5,490.9,6.9,186.40,313.40,365.30,429.00,470.50,528.60,574.10,598.60,624.30,x,2024-01-01
"West Midlands, Elementary administration and service occupations",215,319.3,3.2,340.9,3.6,66.20,116.20,139.70,171.50,234.90,429.00,478.00,498.30,527.60,615.80,2024-01-01
East,2478,590.4,5.5,683.5,8.4,192.00,312.80,380.20,440.00,512.70,680.40,792.20,862.40,943.80,1195.90,2024-01-01
"East, Managers, directors and senior officials",271,958.2,12,1122.3,10.3,454.50,574.90,620.60,670.80,805.10,1067.80,1238.80,1351.20,1526.80,1931.50,2024-01-01
"East, Corporate managers and directors",213,1038.5,8.5,1225.4,9.4,454.00,593.80,663.70,751.30,919.90,1176.20,1383.40,1531.00,1639.20,2069.80,2024-01-01
"East, Other managers and proprietors",58,698.4,9.1,745.7,9.5,448.00,533.70,570.80,596.20,628.30,766.60,859.30,915.30,967.60,x,2024-01-01
"East, Professional occupations",708,775.1,5.4,822.8,5.5,261.40,448.80,525.20,581.10,678.70,876.90,966.00,1030.80,1124.40,1363.40,2024-01-01
"East, Science, research, engineering and technology professionals",160,958.2,6.4,1024.2,5.8,602.70,710.60,751.00,788.20,874.60,1046.20,1150.40,1217.00,1293.60,1495.60,2024-01-01
"East, Health professionals",262,587.2,7,673.1,12.3,182.20,263.30,310.70,362.90,476.00,690.40,813.30,867.80,920.70,1190.50,2024-01-01
"East, Teaching and other educational professionals",129,779.3,5.2,777.8,2.2,284.30,495.80,557.50,595.70,678.90,859.90,939.10,969.50,1014.70,1192.70,2024-01-01
"East, Business, media and public service professionals",158,845.3,5.7,904.6,6.6,445.80,575.40,621.90,670.70,754.90,943.40,1044.00,1140.80,1207.40,1448.20,2024-01-01
"East, Associate professional occupations",366,648.6,4.1,750,9.2,315.80,449.90,481.00,517.40,580.40,718.90,804.90,859.50,921.20,1122.60,2024-01-01
"East, Science, engineering and technology associate professionals",68,631.9,0.4,673.1,1.9,421.90,479.10,498.40,521.00,574.90,711.40,785.70,806.10,842.40,x,2024-01-01
"East, Health and social care associate professionals",55,472,8.5,469.7,7.6,220.20,303.80,334.50,371.20,431.50,526.70,564.80,598.10,630.90,x,2024-01-01
"East, Protective service occupations",36,871.6,13.8,866.2,8.2,573.70,650.90,709.20,725.10,787.50,940.90,959.60,998.90,1044.50,x,2024-01-01
"East, Business and public service associate professionals",183,691.8,4.6,780.3,3.4,393.20,498.30,536.50,567.80,631.60,767.90,862.40,930.10,1006.50,1281.10,2024-01-01
"East, Administrative and secretarial occupations",244,472.4,7.2,471.9,6.4,184.00,257.40,291.40,338.50,429.00,516.60,570.00,598.90,636.70,762.90,2024-01-01
"East, Administrative occupations",198,486.6,6,490.5,6.1,186.00,270.80,324.60,378.40,448.50,532.80,584.50,618.80,654.40,777.80,2024-01-01
"East, Secretarial and related occupations",46,368.7,7.2,390.9,8.3,168.50,230.00,244.10,267.30,312.10,440.10,481.90,507.90,529.00,x,2024-01-01
"East, Skilled trades occupations",159,663.4,8.5,689.5,7.5,359.80,473.00,504.10,539.40,600.80,721.80,791.80,835.50,879.30,1040.70,2024-01-01
"East, Skilled agricultural and related trades",12,546.4,10.7,508.4,4.9,x,x,431.50,466.10,494.70,578.70,588.70,599.50,x,x,2024-01-01
"East, Skilled metal, electrical and electronic trades",88,745.7,7.5,786.2,8.7,471.10,572.60,602.30,634.30,696.80,803.30,868.60,919.30,966.90,1156.10,2024-01-01
"East, Skilled construction and building trades",26,685.4,4.1,699.8,3.6,360.00,497.30,529.80,596.70,632.40,751.00,831.60,850.80,899.20,x,2024-01-01
"East, Textiles, printing and other skilled trades",34,496,1.2,493.1,5.7,228.00,308.90,367.90,415.20,462.40,536.60,583.30,608.10,642.90,x,2024-01-01
"East, Caring, leisure and other service occupations",199,423.3,15.5,414,13.3,150.70,231.10,268.40,305.10,362.90,464.70,504.70,528.90,566.90,650.50,2024-01-01
"East, Caring personal service occupations",167,429,16.5,424.5,15.2,170.90,257.90,298.00,324.20,375.50,466.40,511.00,532.80,571.50,652.80,2024-01-01
"East, Leisure, travel and related personal service occupations",30,325.8,-0.8,343.7,3.7,x,165.50,183.00,192.10,231.10,410.40,460.70,492.40,512.70,x,2024-01-01
"East, Sales and customer service occupations",157,324,7.3,356.5,6.6,125.80,180.40,197.60,220.20,268.20,388.00,459.30,484.00,512.80,604.70,2024-01-01
"East, Sales occupations",119,286,6,322.8,7.1,116.60,163.70,182.40,198.30,239.50,336.70,403.90,445.50,474.30,569.80,2024-01-01
"East, Customer service occupations",37,473.5,5.4,464.3,4.2,201.70,271.30,311.20,355.00,436.40,501.60,547.50,579.30,604.50,x,2024-01-01
"East, Process, plant and machine operatives",135,608.7,5.3,638,6.6,276.50,450.40,480.60,511.60,545.20,681.30,743.50,782.60,835.00,968.30,2024-01-01
"East, Process, plant and machine operatives",56,558.9,6.7,588.8,3.7,302.70,459.20,472.80,488.70,525.40,614.20,673.30,712.20,743.50,x,2024-01-01
"East, Transport and mobile machine drivers and operatives",80,660.3,9.1,672.2,8.8,268.70,440.10,490.10,517.80,575.80,720.10,790.30,843.90,891.70,1045.40,2024-01-01
"East, Elementary occupations",240,320.3,-3.1,349.3,1.1,64.60,120.00,151.70,179.90,238.30,419.00,485.90,516.70,547.50,657.10,2024-01-01
"East, Elementary trades and related occupations",22,522.5,8.8,530,11,x,386.20,424.30,443.90,497.00,564.70,617.80,653.20,700.30,x,2024-01-01
"East, Elementary administration and service occupations",219,289.2,0,331.5,1.1,59.60,114.30,141.10,168.10,227.50,385.00,459.90,499.60,530.30,635.90,2024-01-01
London,4382,789.4,6.4,968.4,6.9,263.10,476.70,529.70,579.20,681.00,915.30,1073.40,1177.30,1303.00,1725.50,2024-01-01
"London, Managers, directors and senior officials",686,1341.6,7.7,1658,10.6,574.90,766.70,862.40,948.70,1147.00,1566.30,1839.80,2004.40,2206.00,2838.10,2024-01-01
"London, Corporate managers and directors",576,1488.4,7.1,1792.9,10.8,627.00,895.40,991.40,1096.80,1278.60,1717.40,1978.50,2132.40,2319.00,2937.40,2024-01-01
"London, Other managers and proprietors",110,773.4,5.8,949.5,8.1,475.30,574.90,614.60,644.00,709.30,859.70,958.60,1034.90,1134.90,x,2024-01-01
"London, Professional occupations",1580,992.2,3.9,1114,5.9,552.60,696.10,747.40,798.90,893.30,1107.80,1240.40,1312.80,1409.10,1724.10,2024-01-01
"London, Science, research, engineering and technology professionals",396,1121.7,6.4,1220.5,5.5,659.10,783.60,843.30,892.30,1001.70,1245.70,1389.40,1482.90,1579.50,1869.20,2024-01-01
"London, Health professionals",320,901.6,6.2,973.5,7.6,497.90,653.30,704.60,751.90,813.90,986.80,1080.70,1125.20,1214.00,1494.90,2024-01-01
"London, Teaching and other educational professionals",253,896.1,8.3,897.1,5.9,337.90,541.40,624.00,696.10,797.60,998.00,1099.70,1156.90,1220.90,1406.30,2024-01-01
"London, Business, media and public service professionals",611,1034.9,6.1,1208,8.2,574.90,709.10,766.60,812.50,919.90,1149.90,1282.10,1354.20,1464.80,1821.60,2024-01-01
"London, Associate professional occupations",682,752.5,6,885.9,4.1,410.80,536.60,574.90,613.40,677.70,841.10,953.30,1016.70,1101.90,1523.50,2024-01-01
"London, Science, engineering and technology associate professionals",102,702.1,7.3,781.1,6.8,482.60,555.80,575.40,609.50,653.30,772.50,869.50,931.00,972.90,x,2024-01-01
"London, Health and social care associate professionals",76,566.3,2.8,556.4,3.8,235.00,350.30,412.70,453.70,517.50,614.70,649.20,685.30,727.10,x,2024-01-01
"London, Protective service occupations",46,918.3,7.9,925.9,6,652.50,710.90,737.60,791.00,858.10,959.90,1024.10,1038.90,1057.70,x,2024-01-01
"London, Culture, media and sports occupations",64,637.2,3.1,643.6,-13.9,132.80,x,372.30,466.10,540.30,711.60,797.30,836.00,862.40,x,2024-01-01
"London, Business and public service associate professionals",394,814.5,5.6,1010.9,6.7,479.90,574.90,622.90,662.50,730.40,919.90,1054.80,1178.70,1297.60,1857.60,2024-01-01
"London, Administrative and secretarial occupations",397,580.3,7,598.9,5,217.50,334.10,412.20,460.00,524.00,644.30,711.40,762.20,809.10,966.80,2024-01-01
"London, Administrative occupations",320,590.4,6.8,609.2,4.6,230.00,368.00,446.10,479.10,534.00,651.20,715.40,761.00,805.30,986.80,2024-01-01
"London, Secretarial and related occupations",77,536.6,7.7,555.8,7.7,174.40,236.40,285.00,344.60,455.70,623.80,692.00,766.00,824.00,948.90,2024-01-01
"London, Skilled trades occupations",154,670.6,8.8,702.4,9.7,300.50,479.40,516.50,538.70,606.90,739.60,812.90,855.00,900.20,1073.20,2024-01-01
"London, Skilled agricultural and related trades",7,531.3,-0.1,573.9,5.5,x,x,457.60,460.90,507.40,603.70,638.50,x,x,x,2024-01-01
"London, Skilled metal, electrical and electronic trades",62,797.5,8.5,839.3,7.8,476.90,566.80,605.00,632.40,724.20,874.30,943.00,994.70,1071.30,x,2024-01-01
"London, Skilled construction and building trades",19,752.9,9.1,744.6,9,x,503.40,589.80,632.00,702.10,807.40,864.90,902.60,960.90,x,2024-01-01
"London, Textiles, printing and other skilled trades",67,586.1,16.9,578.8,16.3,249.20,370.80,430.90,494.40,528.20,632.60,691.50,722.80,760.70,x,2024-01-01
"London, Caring, leisure and other service occupations",275,473.8,11.1,463.5,11.3,146.40,230.10,276.00,322.20,412.80,525.60,580.80,613.00,646.00,752.40,2024-01-01
"London, Caring personal service occupations",204,455.7,10.5,445.9,10.2,138.10,227.40,267.40,308.60,399.60,504.90,559.50,586.50,620.10,724.20,2024-01-01
"London, Leisure, travel and related personal service occupations",69,527.8,9.2,511.8,14.6,167.50,248.20,293.00,358.70,468.60,582.80,642.70,673.30,709.50,809.10,2024-01-01
"London, Sales and customer service occupations",208,381,14,406.1,8.2,134.40,193.40,212.10,235.30,294.90,460.40,518.30,548.20,581.10,690.80,2024-01-01
"London, Sales occupations",155,316.4,8.3,363.4,7.4,123.20,182.40,198.70,215.50,259.10,395.70,470.60,504.30,532.80,619.90,2024-01-01
"London, Customer service occupations",53,526.8,10.2,532.3,9.1,191.20,300.00,361.00,423.60,481.30,568.40,629.10,663.80,719.80,859.00,2024-01-01
"London, Process, plant and machine operatives",102,680.8,7.3,696.7,5.1,278.30,460.10,498.30,540.50,615.00,742.40,812.70,861.10,922.60,1077.10,2024-01-01
"London, Process, plant and machine operatives",31,578.4,19.7,581.6,15.2,231.10,383.20,438.00,468.00,522.90,626.70,684.10,711.80,756.50,x,2024-01-01
"London, Transport and mobile machine drivers and operatives",71,724.1,1,746.3,2.3,308.80,497.70,548.30,597.10,671.60,789.00,863.40,922.10,972.00,1138.00,2024-01-01
"London, Elementary occupations",298,350.3,-2.1,378.6,2.3,104.40,163.50,184.30,212.10,273.10,448.40,512.80,538.60,581.30,676.80,2024-01-01
"London, Elementary trades and related occupations",12,471.3,6.2,435.1,3.7,x,206.20,235.20,278.00,367.00,517.10,558.80,588.40,637.80,x,2024-01-01
"London, Elementary administration and service occupations",286,346.4,-1.2,376.3,2.3,103.20,160.20,183.10,210.50,268.50,442.40,509.70,536.30,577.50,675.20,2024-01-01
South East,3901,633.5,6.9,724.9,6.6,214.60,373.00,437.30,479.10,552.00,728.30,847.50,919.90,1002.20,1289.00,2024-01-01
"South East, Managers, directors and senior officials",463,924.6,5.4,1114.1,7,437.20,572.60,624.50,678.80,790.90,1073.80,1264.90,1403.10,1536.60,2008.90,2024-01-01
"South East, Corporate managers and directors",358,1036.8,7.7,1210.7,7.9,439.60,611.20,680.00,741.70,894.70,1199.20,1421.90,1533.20,1677.10,2141.10,2024-01-01
"South East, Other managers and proprietors",105,701.2,2.7,785.1,4.7,424.90,516.70,552.60,579.10,640.00,772.20,862.50,922.80,963.70,x,2024-01-01
"South East, Professional occupations",1198,847.4,4.9,902.9,5.5,460.50,580.60,628.40,674.40,761.80,930.20,1040.40,1105.70,1189.10,1419.20,2024-01-01
"South East, Science, research, engineering and technology professionals",338,976.9,5,1048.9,5.6,594.40,706.00,753.30,791.20,881.70,1087.40,1207.60,1274.40,1357.60,1570.00,2024-01-01
"South East, Health professionals",245,735.1,1.9,784.2,2.5,364.30,505.90,552.70,596.70,678.30,811.90,881.50,924.60,978.70,1213.10,2024-01-01
"South East, Teaching and other educational professionals",296,781.8,6.8,780.4,6.7,341.60,504.20,550.10,600.80,683.40,856.20,925.00,983.10,1041.00,1200.30,2024-01-01
"South East, Business, media and public service professionals",319,890.5,7,953.4,8.5,506.00,597.80,637.90,690.40,794.50,984.50,1083.80,1149.90,1255.70,1477.60,2024-01-01
"South East, Associate professional occupations",647,670.8,9,752.4,8,345.00,475.00,506.00,539.40,600.70,741.80,837.60,917.30,988.20,1247.90,2024-01-01
"South East, Science, engineering and technology associate professionals",118,652.9,8.1,690.3,7.4,437.30,495.10,529.40,546.10,589.80,696.90,775.10,800.30,850.50,1020.20,2024-01-01
"South East, Health and social care associate professionals",91,493.5,8.8,493,6.5,211.00,313.90,361.80,413.90,459.60,541.00,584.50,613.20,651.00,731.90,2024-01-01
"South East, Protective service occupations",73,930.8,20,918.2,12.9,621.20,679.90,695.60,716.40,798.00,959.50,1033.10,1068.60,1134.90,x,2024-01-01
"South East, Culture, media and sports occupations",39,421.6,-4.1,430.2,-7.2,x,x,x,x,x,502.80,556.00,622.40,677.00,x,2024-01-01
"South East, Business and public service associate professionals",326,727.2,9.1,849.2,9.1,431.00,510.20,544.40,574.90,649.70,813.30,922.30,1013.80,1145.80,1470.00,2024-01-01
"South East, Administrative and secretarial occupations",371,481.6,5.1,490.2,6.5,184.00,256.50,308.70,357.60,437.20,532.80,584.00,619.40,662.20,781.10,2024-01-01
"South East, Administrative occupations",303,498.6,5.6,511.4,6.5,191.70,284.40,343.60,386.50,460.00,550.90,604.60,640.00,684.40,802.60,2024-01-01
"South East, Secretarial and related occupations",68,392.6,5.3,395.3,5.6,163.90,205.40,221.30,249.40,325.70,451.70,487.90,520.80,543.70,651.30,2024-01-01
"South East, Skilled trades occupations",234,650.2,6.1,668.9,5.5,315.50,465.70,498.30,532.20,588.00,711.80,774.40,819.00,874.80,999.60,2024-01-01
"South East, Skilled agricultural and related trades",20,534.8,7.2,535.4,5.6,309.40,422.70,457.60,479.10,501.10,566.30,599.70,632.10,653.90,x,2024-01-01
"South East, Skilled metal, electrical and electronic trades",120,720,4.4,758.2,4.1,465.00,544.80,580.20,614.60,675.50,778.00,860.90,897.00,938.10,1099.50,2024-01-01
"South East, Skilled construction and building trades",39,726.8,7.5,730.4,9,437.10,563.10,589.00,613.30,668.10,774.90,848.10,887.50,923.20,x,2024-01-01
"South East, Textiles, printing and other skilled trades",56,494.4,8.4,481.6,7.3,193.20,273.60,306.20,357.40,425.90,530.80,586.40,613.30,635.30,x,2024-01-01
"South East, Caring, leisure and other service occupations",304,416.3,10.7,415.7,9.4,138.10,231.50,270.70,307.90,365.60,462.40,512.90,538.10,570.90,670.70,2024-01-01
"South East, Caring personal service occupations",256,417.2,10.3,419.3,9.3,154.70,246.30,280.80,317.10,371.50,460.00,512.40,536.60,570.20,669.90,2024-01-01
"South East, Leisure, travel and related personal service occupations",44,383.5,9.1,383.5,7.5,79.30,158.80,183.00,226.90,313.20,461.70,502.30,516.50,550.50,x,2024-01-01
"South East, Sales and customer service occupations",230,335.4,9.3,360.3,8.1,107.10,165.10,184.60,215.10,267.00,408.30,467.50,492.50,522.10,615.20,2024-01-01
"South East, Sales occupations",171,287,5.8,323.9,6.8,101.40,150.00,173.20,187.80,241.00,350.70,419.90,457.50,480.40,549.50,2024-01-01
"South East, Customer service occupations",59,471.2,7.8,465.5,8.5,141.00,248.40,301.70,363.90,433.30,520.50,563.50,590.70,621.10,724.70,2024-01-01
"South East, Process, plant and machine operatives",131,606.1,7.5,642.5,9.9,303.70,461.70,487.40,510.20,548.90,669.40,728.40,778.50,830.00,985.40,2024-01-01
"South East, Process, plant and machine operatives",52,568.5,7.1,594.8,7.7,392.80,465.80,481.00,498.30,525.00,615.30,670.00,705.40,728.30,843.80,2024-01-01
"South East, Transport and mobile machine drivers and operatives",79,638.8,7.5,673.8,11.3,287.00,456.00,499.20,520.20,574.50,709.80,786.30,832.20,886.50,1100.30,2024-01-01
"South East, Elementary occupations",323,326,12.7,344.6,8.1,68.00,120.80,155.70,183.40,247.30,419.80,479.30,508.30,539.90,622.70,2024-01-01
"South East, Elementary trades and related occupations",26,505.2,9.8,508.4,18.5,239.30,391.10,413.40,456.00,484.00,536.60,580.20,610.00,627.60,x,2024-01-01
"South East, Elementary administration and service occupations",296,298.1,13.5,330.1,8.1,63.50,115.00,143.80,173.40,233.20,392.10,459.90,493.30,526.70,607.00,2024-01-01
South West,2309,575.6,6.8,643.6,5.9,193.30,330.50,399.00,446.00,508.10,661.80,753.80,816.00,881.60,1111.30,2024-01-01
"South West, Managers, directors and senior officials",249,830.6,3.2,982.9,5.5,379.00,534.50,576.80,630.00,727.30,947.80,1105.90,1202.60,1334.40,1763.10,2024-01-01
"South West, Corporate managers and directors",190,907.3,3.9,1055.8,5,356.60,537.90,599.00,670.80,768.70,1036.30,1229.90,1341.40,1442.20,1892.50,2024-01-01
"South West, Other managers and proprietors",59,687.3,11.6,747.5,9.7,437.00,516.60,562.20,583.90,628.00,766.60,862.80,899.70,941.50,x,2024-01-01
"South West, Professional occupations",608,792.1,3.9,843.2,5.4,432.40,555.90,598.50,647.00,715.60,864.00,965.30,1028.40,1105.40,1311.80,2024-01-01
"South West, Science, research, engineering and technology professionals",144,892.8,4.4,956,6.4,556.50,669.90,701.30,742.90,816.80,987.30,1107.00,1153.00,1211.50,1416.40,2024-01-01
"South West, Health professionals",159,702,3,773.1,2.6,383.70,497.30,544.40,579.60,653.40,776.00,865.80,918.90,976.50,1158.50,2024-01-01
"South West, Teaching and other educational professionals",140,766.6,6.6,788.4,9,335.00,497.50,574.00,608.20,695.20,839.40,926.60,969.80,1042.00,1214.80,2024-01-01
"South West, Business, media and public service professionals",164,794.7,3.7,858.5,5.3,448.30,561.50,595.90,650.60,719.30,867.90,977.50,1054.10,1130.20,1341.60,2024-01-01
"South West, Associate professional occupations",355,588.6,3.5,637.3,1.1,272.60,423.80,459.90,483.10,536.60,660.20,727.50,790.10,843.00,1002.00,2024-01-01
"South West, Science, engineering and technology associate professionals",78,643.8,3.6,676.6,5,421.70,478.70,498.10,518.10,574.50,701.40,780.00,819.90,862.00,x,2024-01-01
"South West, Health and social care associate professionals",60,460.1,8.9,447.8,8.2,200.00,289.10,335.10,361.40,437.50,497.20,531.60,547.50,580.50,x,2024-01-01
"South West, Protective service occupations",15,675.9,-13.5,705.2,-5.8,467.40,536.90,547.20,570.10,593.30,783.70,864.60,x,x,x,2024-01-01
"South West, Business and public service associate professionals",177,655.5,6.9,715.5,2.6,337.40,474.60,502.50,536.60,590.80,704.50,805.20,860.10,925.00,1168.40,2024-01-01
"South West, Administrative and secretarial occupations",232,475.7,9.5,472.8,8.9,197.60,275.40,319.40,363.20,437.30,511.50,561.40,586.80,619.60,727.00,2024-01-01
"South West, Administrative occupations",186,485.4,9.3,493.6,9.4,223.30,293.10,349.50,407.30,457.50,527.00,574.90,604.00,642.20,751.00,2024-01-01
"South West, Secretarial and related occupations",46,386.4,8.1,389.2,6.7,154.00,211.50,240.70,274.10,335.40,444.30,498.00,517.40,532.40,x,2024-01-01
"South West, Skilled trades occupations",166,631.9,8.2,656.6,7.7,337.40,462.00,498.30,523.00,575.90,682.50,740.30,776.70,813.00,968.10,2024-01-01
"South West, Skilled agricultural and related trades",12,514.3,7.2,520.5,9.3,x,409.20,455.40,462.00,495.40,526.90,589.60,634.60,x,x,2024-01-01
"South West, Skilled metal, electrical and electronic trades",78,677.1,3.8,713.7,3.7,442.90,529.60,554.30,580.30,641.00,733.00,797.80,835.60,881.10,1018.50,2024-01-01
"South West, Skilled construction and building trades",35,692.4,8.5,765.5,15.7,467.80,547.30,580.20,600.00,647.50,741.10,797.50,817.70,867.20,x,2024-01-01
"South West, Textiles, printing and other skilled trades",41,502.5,7.1,495.1,8.2,219.70,297.60,354.20,393.40,456.30,541.80,584.50,612.10,653.60,x,2024-01-01
"South West, Caring, leisure and other service occupations",218,415.7,9,406.4,7.7,136.70,224.90,257.40,292.20,349.10,458.00,503.60,528.90,564.30,663.10,2024-01-01
"South West, Caring personal service occupations",180,415.6,10.6,408.4,8.8,144.50,236.60,270.80,300.50,351.00,455.70,502.40,527.00,562.80,657.90,2024-01-01
"South West, Leisure, travel and related personal service occupations",36,409.3,0.7,390.4,1.3,x,171.50,198.10,236.40,315.30,458.30,496.30,527.10,567.40,x,2024-01-01
"South West, Sales and customer service occupations",146,306.4,6.8,333.5,4.5,99.40,152.50,179.40,195.90,244.80,373.10,434.10,467.10,493.10,563.80,2024-01-01
"South West, Sales occupations",117,271,5.7,307.2,4.5,95.90,144.40,168.80,184.20,221.70,331.60,398.40,428.20,462.50,528.40,2024-01-01
"South West, Customer service occupations",29,456,7.5,439.9,7.5,143.50,251.10,289.30,327.70,418.60,494.40,538.20,561.40,599.50,x,2024-01-01
"South West, Process, plant and machine operatives",114,603.4,8.6,616.4,7.7,287.90,460.00,488.20,513.00,548.00,662.70,716.80,747.20,786.20,918.20,2024-01-01
"South West, Process, plant and machine operatives",51,584.3,8.9,602.7,8.6,343.00,465.10,487.10,502.60,536.90,632.50,691.00,718.80,768.80,x,2024-01-01
"South West, Transport and mobile machine drivers and operatives",64,627.8,9.7,627.4,6.6,245.40,454.60,490.60,517.80,571.20,680.50,734.10,762.10,809.90,959.10,2024-01-01
