Description,Number of jobs,Median,Annual % change,Mean,Mean: Annual % change,10 percentile,20 percentile,25 percentile,30 percentile,40 percentile,50 percentile,60 percentile,70 percentile,80 percentile,90 percentile,Date
Scotland,2227,36,,32.8,,16.00,23.90,28.00,31.50,35.00,37.30,37.50,38.90,39.90,41.90,2021-01-01
"Scotland, Managers, directors and senior officials",185,37.4,,37,,32.20,35.00,x,35.00,37.00,37.50,39.50,40.00,40.00,42.60,2021-01-01
"Scotland, Corporate managers and directors",143,37.4,,36.6,,32.20,35.00,x,35.00,37.00,37.50,39.00,39.80,40.00,40.50,2021-01-01
"Scotland, Other managers and proprietors",42,38.7,,38.1,,30.00,35.00,36.00,37.00,37.50,40.00,40.00,40.50,42.50,x,2021-01-01
"Scotland, Professional occupations",602,35.9,,33.6,,21.00,30.00,34.00,35.00,35.00,37.00,37.40,37.40,37.50,39.90,2021-01-01
"Scotland, Science, research, engineering and technology professionals",110,37.4,,36.7,,33.10,35.00,36.20,37.00,37.00,37.50,37.80,38.90,39.90,40.70,2021-01-01
"Scotland, Health professionals",219,37.4,,32.9,,17.30,24.90,29.90,32.30,37.00,37.40,37.40,37.80,x,39.90,2021-01-01
"Scotland, Teaching and other educational professionals",138,35,,31.5,,21.00,27.90,30.50,32.20,x,35.00,35.00,35.00,35.00,x,2021-01-01
"Scotland, Business, media and public service professionals",136,36,,34.4,,24.30,34.90,x,35.00,35.00,37.00,37.00,37.40,37.50,40.00,2021-01-01
"Scotland, Associate professional occupations",328,37,,34.8,,22.20,32.90,35.00,35.00,35.90,37.40,38.40,x,40.00,40.50,2021-01-01
"Scotland, Science, engineering and technology associate professionals",58,37.4,,37.3,,31.70,35.00,35.00,36.00,37.00,37.50,39.10,40.00,40.00,x,2021-01-01
"Scotland, Health and social care associate professionals",70,35,,31.2,,17.50,22.50,24.70,28.00,34.00,35.00,36.00,36.70,37.00,x,2021-01-01
"Scotland, Protective service occupations",56,40,,38.6,,35.30,37.00,x,x,x,x,x,x,40.00,x,2021-01-01
"Scotland, Culture, media and sports occupations",15,33.5,,27,,x,x,x,x,29.80,35.00,36.00,37.00,x,x,2021-01-01
"Scotland, Business and public service associate professionals",130,37,,35,,24.90,34.90,35.00,35.00,35.00,37.00,37.50,37.50,38.50,40.00,2021-01-01
"Scotland, Administrative and secretarial occupations",253,35,,31,,16.00,21.00,24.00,27.60,32.80,36.10,37.00,37.40,37.50,40.00,2021-01-01
"Scotland, Administrative occupations",215,35,,31.5,,17.20,22.10,25.30,29.00,34.90,36.80,37.00,37.40,37.50,40.00,2021-01-01
"Scotland, Secretarial and related occupations",38,30,,27.7,,10.50,16.00,18.70,22.50,25.40,35.00,35.00,36.80,37.40,x,2021-01-01
"Scotland, Skilled trades occupations",138,39.3,,38.9,,28.80,36.00,37.00,37.10,38.40,40.00,41.00,42.00,43.80,48.50,2021-01-01
"Scotland, Skilled agricultural and related trades",11,39.9,,37.9,,x,36.00,36.70,37.00,37.80,40.00,40.70,41.20,x,x,2021-01-01
"Scotland, Skilled metal, electrical and electronic trades",61,40,,41.1,,36.00,37.00,37.50,37.90,39.00,40.50,42.50,43.70,44.80,x,2021-01-01
"Scotland, Skilled construction and building trades",33,39,,39.8,,35.00,37.00,37.50,38.00,x,x,40.00,41.00,41.70,x,2021-01-01
"Scotland, Textiles, printing and other skilled trades",33,36,,34.3,,16.70,25.00,26.80,31.00,35.00,38.50,40.00,40.20,41.90,x,2021-01-01
"Scotland, Caring, leisure and other service occupations",216,30,,28.5,,11.40,18.00,20.00,22.30,26.70,35.00,37.00,37.40,37.50,40.20,2021-01-01
"Scotland, Caring personal service occupations",182,30,,28.5,,12.00,18.00,20.00,22.30,26.10,33.90,36.20,x,37.40,40.40,2021-01-01
"Scotland, Leisure, travel and related personal service occupations",32,34.9,,28.3,,x,15.90,18.50,22.00,26.90,36.10,37.00,37.50,38.10,x,2021-01-01
"Scotland, Sales and customer service occupations",172,27.4,,26.6,,11.30,15.00,16.30,18.70,22.60,32.00,35.00,36.70,37.50,40.00,2021-01-01
"Scotland, Sales occupations",122,24.1,,25.2,,10.70,14.40,16.00,17.30,21.10,29.10,33.10,35.30,37.00,40.00,2021-01-01
"Scotland, Customer service occupations",50,35,,30,,11.90,16.90,20.30,23.00,30.90,35.00,37.00,37.50,38.90,x,2021-01-01
"Scotland, Process, plant and machine operatives",113,40,,40.2,,24.80,36.00,37.00,37.50,39.00,42.00,44.70,45.90,47.60,52.90,2021-01-01
"Scotland, Process, plant and machine operatives",46,39,,38.9,,30.60,36.80,37.00,37.50,38.60,40.00,42.00,43.10,44.40,x,2021-01-01
"Scotland, Transport and mobile machine drivers and operatives",66,41.5,,41.1,,22.80,35.00,37.00,37.90,39.90,44.00,46.50,48.00,49.60,55.40,2021-01-01
"Scotland, Elementary occupations",221,29.7,,28,,9.20,14.70,16.00,17.70,23.00,35.30,37.50,38.90,40.00,44.00,2021-01-01
"Scotland, Elementary trades and related occupations",29,40,,40,,30.00,36.00,37.50,38.20,39.00,40.00,42.60,43.90,46.00,x,2021-01-01
"Scotland, Elementary administration and service occupations",192,25.9,,26.2,,8.00,13.00,15.00,16.10,20.00,31.30,37.00,37.40,38.40,42.30,2021-01-01
Northern Ireland,1078,37,,33.2,,16.00,24.00,28.00,31.30,35.00,37.50,39.10,40.00,40.00,42.50,2021-01-01
