Description,Number of jobs,Median,Annual % change,Mean,Mean: Annual % change,10 percentile,20 percentile,25 percentile,30 percentile,40 percentile,50 percentile,60 percentile,70 percentile,80 percentile,90 percentile,Date
Wales,1178,497.1,7.4,548,6.6,171.90,287.50,347.00,381.70,432.10,574.60,660.00,710.90,767.70,950.00,2022-01-01
"Wales, Managers, directors and senior officials",93,704,8.5,794.9,4.9,343.30,449.20,498.20,530.90,606.80,804.90,910.10,977.40,1064.90,x,2022-01-01
"Wales, Corporate managers and directors",69,762.8,4.2,841.9,1.9,268.80,459.60,506.30,550.20,628.00,856.50,977.30,1049.60,1193.80,x,2022-01-01
"Wales, Other managers and proprietors",23,613.7,17.6,656.1,12.4,377.60,424.10,457.90,493.60,538.40,677.40,776.40,804.90,880.80,x,2022-01-01
"Wales, Professional occupations",303,718.1,3,751.6,5.1,407.60,511.40,558.70,604.30,657.40,769.20,856.60,904.60,972.70,1149.60,2022-01-01
"Wales, Science, research, engineering and technology professionals",58,724,0.8,764.8,1.6,433.30,524.80,573.50,608.20,667.90,796.60,881.70,958.20,999.80,x,2022-01-01
"Wales, Health professionals",93,695.4,9.5,755.6,12,434.20,525.00,567.60,604.30,640.10,748.00,798.20,867.60,913.70,x,2022-01-01
"Wales, Teaching and other educational professionals",76,782.4,2.3,772.4,3.8,358.70,526.90,564.90,613.00,701.90,819.70,912.90,974.80,1045.70,x,2022-01-01
"Wales, Business, media and public service professionals",77,697,1.7,715.9,0.5,386.20,485.40,528.50,576.30,641.80,738.50,787.80,857.00,909.80,x,2022-01-01
"Wales, Associate professional occupations",142,542.5,3.6,591.3,4.2,319.10,412.10,432.60,468.40,505.70,594.80,670.30,698.50,767.50,884.50,2022-01-01
"Wales, Science, engineering and technology associate professionals",34,546.4,2.6,571,-2.3,375.50,414.90,424.00,442.20,497.40,590.50,643.80,666.80,695.80,x,2022-01-01
"Wales, Health and social care associate professionals",24,483.3,8.2,489.2,7.2,234.60,363.50,397.70,417.30,468.30,529.10,565.20,576.80,586.00,x,2022-01-01
"Wales, Protective service occupations",14,777.9,-1.3,747.1,-0.4,x,519.10,551.10,590.30,671.20,x,790.20,x,x,x,2022-01-01
"Wales, Business and public service associate professionals",65,558.4,1.6,628.8,6.2,368.30,419.00,457.40,478.80,514.10,628.10,690.70,764.40,820.90,x,2022-01-01
"Wales, Administrative and secretarial occupations",137,425.1,7.4,446.9,10.4,184.00,269.70,324.30,357.00,392.90,476.90,514.30,536.90,576.80,693.50,2022-01-01
"Wales, Administrative occupations",115,448.7,10.7,467.1,10.7,205.60,306.60,356.20,381.50,413.30,491.40,528.30,559.10,594.10,713.70,2022-01-01
"Wales, Secretarial and related occupations",22,345.7,16.9,340.1,11.4,x,183.00,209.90,233.80,285.40,377.70,408.30,443.50,473.90,x,2022-01-01
"Wales, Skilled trades occupations",79,587.7,12.7,598.1,10.8,299.10,397.90,430.90,460.00,519.30,653.40,700.80,741.70,773.70,x,2022-01-01
"Wales, Skilled metal, electrical and electronic trades",47,671.5,9.9,682.7,8.6,411.60,493.20,528.30,556.80,632.50,713.00,771.60,809.90,854.20,x,2022-01-01
"Wales, Skilled construction and building trades",12,552.4,1.2,588.3,5.3,x,424.60,450.00,498.10,526.60,600.00,676.60,x,x,x,2022-01-01
"Wales, Textiles, printing and other skilled trades",17,413.9,21.8,413.6,11.9,222.40,258.80,276.80,294.10,357.20,469.50,507.00,515.60,x,x,2022-01-01
"Wales, Caring, leisure and other service occupations",126,356.2,10.5,350.4,8.7,130.80,208.50,238.00,263.40,310.50,389.70,422.70,438.30,470.10,541.70,2022-01-01
"Wales, Caring personal service occupations",110,365,13.2,352.6,9,134.90,216.10,246.10,269.90,315.80,390.90,425.60,438.80,470.00,535.00,2022-01-01
"Wales, Leisure, travel and related personal service occupations",16,303.7,14.4,318,11.5,x,x,192.30,222.40,252.30,344.50,384.10,x,x,x,2022-01-01
"Wales, Sales and customer service occupations",85,280.4,4.6,299.7,1.1,92.50,152.00,171.80,191.90,230.80,331.40,382.10,405.60,420.50,515.00,2022-01-01
"Wales, Sales occupations",62,256.6,5.2,278.6,2.4,80.20,142.50,160.00,179.70,215.20,299.90,349.40,371.70,392.90,x,2022-01-01
"Wales, Customer service occupations",23,381.1,-1.2,356.5,-4.1,x,186.00,218.40,236.80,308.40,407.20,437.70,472.00,509.40,x,2022-01-01
"Wales, Process, plant and machine operatives",77,487.6,7.6,524.4,6.2,243.40,359.50,380.40,405.00,440.50,536.90,610.70,654.90,703.30,835.70,2022-01-01
"Wales, Process, plant and machine operatives",42,466.5,3.9,507.9,2,323.00,369.40,380.30,399.50,425.00,505.70,583.40,618.40,655.50,x,2022-01-01
"Wales, Transport and mobile machine drivers and operatives",35,513.7,11.9,543.9,11.2,x,306.90,379.60,411.00,472.20,586.30,664.90,714.60,776.60,x,2022-01-01
"Wales, Elementary occupations",135,298.7,7.1,304,4.4,62.90,110.90,129.80,152.50,216.90,369.80,409.40,430.10,461.10,547.10,2022-01-01
"Wales, Elementary trades and related occupations",18,440,6.1,452.9,5.3,x,362.20,381.70,400.00,428.50,463.50,495.00,521.70,546.30,x,2022-01-01
"Wales, Elementary administration and service occupations",117,252.3,10.2,281.5,6.4,59.80,102.20,119.50,140.20,185.30,332.60,392.10,408.20,429.70,511.60,2022-01-01
Scotland,2386,526.5,4.7,596,4,181.00,298.80,354.40,393.00,457.40,613.30,709.10,778.40,832.30,1031.80,2022-01-01
"Scotland, Managers, directors and senior officials",206,816,5.3,929.4,3.3,382.20,489.50,545.70,604.00,709.60,926.40,1056.80,1165.30,1269.20,1617.50,2022-01-01
"Scotland, Corporate managers and directors",167,881.6,3.6,988.9,0.8,395.70,523.50,591.30,649.20,766.60,974.60,1161.40,1250.70,1377.40,1704.90,2022-01-01
"Scotland, Other managers and proprietors",39,615,7,671.3,7.9,355.30,440.30,464.30,486.80,552.30,695.30,800.50,833.50,897.80,x,2022-01-01
"Scotland, Professional occupations",683,758.5,1.3,788.9,0.4,387.20,501.50,552.20,594.10,668.10,815.10,904.70,958.20,1007.60,1192.40,2022-01-01
"Scotland, Science, research, engineering and technology professionals",137,824.3,3.6,856.8,3.6,468.60,574.90,608.20,650.80,739.80,917.00,996.30,1054.10,1098.50,1280.10,2022-01-01
"Scotland, Health professionals",227,679.8,-4.1,775.5,-3.6,303.70,452.40,495.00,534.20,621.20,774.00,843.00,917.00,972.20,1202.30,2022-01-01
"Scotland, Teaching and other educational professionals",154,793.7,0.4,765.7,2.8,346.50,494.20,569.60,632.30,707.00,831.80,901.00,963.90,984.50,1128.50,2022-01-01
"Scotland, Business, media and public service professionals",165,756.3,3.3,772.7,1.4,414.90,535.80,574.90,595.20,672.00,805.70,881.60,917.00,978.30,1165.80,2022-01-01
"Scotland, Associate professional occupations",326,603.3,5.3,633.9,4.4,313.20,421.60,458.40,489.70,536.60,661.20,731.00,780.70,822.80,932.80,2022-01-01
"Scotland, Science, engineering and technology associate professionals",66,601.5,4.2,622.8,1.3,388.50,466.40,498.30,508.40,554.20,650.00,707.20,742.40,772.20,x,2022-01-01
"Scotland, Health and social care associate professionals",58,452.9,3.9,449.7,4.5,196.90,283.40,328.00,363.90,413.30,499.40,535.10,558.40,596.70,x,2022-01-01
"Scotland, Protective service occupations",57,781.3,-0.7,750.1,1.5,494.20,617.40,648.30,670.70,714.10,822.80,830.90,842.00,868.70,x,2022-01-01
"Scotland, Culture, media and sports occupations",17,443.8,13.6,431.2,10.4,x,x,x,x,x,495.60,537.10,561.10,x,x,2022-01-01
"Scotland, Business and public service associate professionals",129,630.8,4.5,695.9,4.4,389.90,455.80,479.10,500.00,557.70,670.80,766.60,822.40,883.50,1148.50,2022-01-01
"Scotland, Administrative and secretarial occupations",251,421.6,5.1,443,5.9,189.30,263.60,293.30,336.20,386.00,454.40,503.60,535.50,572.30,690.70,2022-01-01
"Scotland, Administrative occupations",213,431.7,5.2,459.8,5.8,198.60,277.80,321.90,359.10,402.50,467.90,516.90,549.40,588.70,709.10,2022-01-01
"Scotland, Secretarial and related occupations",38,344.2,13.3,347.7,6.6,138.00,189.70,227.70,245.50,290.10,378.00,420.70,448.70,489.40,x,2022-01-01
"Scotland, Skilled trades occupations",148,579.5,9.1,606.7,9.2,341.40,418.10,450.50,477.50,528.10,624.50,684.20,725.80,768.60,904.90,2022-01-01
"Scotland, Skilled agricultural and related trades",11,462.6,6.4,482.1,6.6,x,380.00,394.50,410.10,447.70,483.80,525.20,x,x,x,2022-01-01
"Scotland, Skilled metal, electrical and electronic trades",67,656.9,4.5,703.8,7.1,443.90,520.20,560.00,579.90,621.30,717.10,776.80,816.10,860.60,x,2022-01-01
"Scotland, Skilled construction and building trades",37,585.8,2.1,617.2,4.4,373.00,454.60,496.30,512.00,544.90,623.90,667.10,702.10,737.90,x,2022-01-01
"Scotland, Textiles, printing and other skilled trades",32,434.5,23.8,437.4,18.6,198.50,265.30,294.20,348.10,400.80,460.00,512.40,531.60,556.70,x,2022-01-01
"Scotland, Caring, leisure and other service occupations",252,355.8,2.5,366,2.1,123.60,193.80,226.20,253.30,307.30,401.80,452.40,479.50,511.60,617.30,2022-01-01
"Scotland, Caring personal service occupations",212,354.7,1.3,368.2,0.6,124.10,200.00,231.50,255.50,307.80,400.00,452.00,477.90,509.50,617.20,2022-01-01
"Scotland, Leisure, travel and related personal service occupations",39,353.5,12,349.8,11.9,x,160.10,198.80,228.80,280.70,401.20,447.20,488.50,515.30,x,2022-01-01
"Scotland, Sales and customer service occupations",157,287.9,9,311.2,7.4,114.10,155.10,170.40,191.70,237.50,344.10,394.80,416.30,440.00,524.10,2022-01-01
"Scotland, Sales occupations",111,254.4,8.5,283.7,6.5,104.90,144.00,159.20,171.50,209.40,300.70,358.10,379.70,407.00,477.60,2022-01-01
"Scotland, Customer service occupations",45,390.1,8.9,378.7,9.2,150.50,210.20,241.20,264.50,347.90,419.10,456.10,479.10,498.90,x,2022-01-01
"Scotland, Process, plant and machine operatives",128,511.1,1.8,560.8,4.5,296.10,386.90,415.60,430.50,468.50,572.30,644.70,686.60,726.20,893.60,2022-01-01
"Scotland, Process, plant and machine operatives",58,480.9,-1.4,535.5,0.4,329.00,380.00,399.60,415.60,443.60,536.20,622.10,646.80,684.10,x,2022-01-01
"Scotland, Transport and mobile machine drivers and operatives",71,520.6,3.1,581.5,7.9,265.70,407.30,423.90,446.80,488.80,598.20,685.10,715.90,774.80,961.70,2022-01-01
"Scotland, Elementary occupations",236,287.8,1.3,305.1,0.1,88.30,137.10,152.00,173.00,225.00,350.80,403.70,427.00,458.50,535.40,2022-01-01
"Scotland, Elementary trades and related occupations",22,450,4.2,459.8,2.6,246.80,336.30,369.30,381.60,412.00,473.60,506.40,531.70,562.80,x,2022-01-01
"Scotland, Elementary administration and service occupations",215,259.8,4.3,289.5,2.2,86.20,130.50,146.20,163.20,208.80,323.00,386.70,413.00,439.20,522.50,2022-01-01
Northern Ireland,1180,499.2,6.2,571.4,7.4,169.60,288.60,341.50,379.70,435.90,574.90,672.30,740.30,797.70,996.60,2022-01-01
