Description,Number of jobs,Median,Annual % change,Mean,Mean: Annual % change,10 percentile,20 percentile,25 percentile,30 percentile,40 percentile,50 percentile,60 percentile,70 percentile,80 percentile,90 percentile,Date
"  South West, Skilled construction and building trades",30,12.66,-7.1,13.03,-5.7,8.24,9.49,10.06,10.73,11.42,13.59,14.42,14.73,15.73,x,2020-01-01
"  South West, Textiles, printing and other skilled trades",43,9.77,-2.3,10.63,-3,7.50,8.54,8.72,8.93,9.41,10.27,11.11,11.63,12.03,x,2020-01-01
"South West, Caring, leisure and other service occupations",212,10.1,3,10.8,2.8,8.26,8.86,9.07,9.3,9.75,10.78,11.32,11.63,12.24,14.01,2020-01-01
"  South West, Caring personal service occupations",179,10.3,4.2,10.81,2.2,8.66,9.02,9.23,9.44,9.89,10.83,11.38,11.70,12.27,13.95,2020-01-01
"  South West, Leisure, travel and related personal service occupations",33,9.3,1.9,10.74,6.9,6.79,7.82,8.47,8.69,8.85,9.73,10.11,10.86,11.62,x,2020-01-01
"South West, Sales and customer service occupations",182,9.3,3.2,10.32,-1.1,7.01,8.44,8.72,8.8,9.08,9.67,10.09,10.57,11.28,13.51,2020-01-01
"  South West, Sales occupations",139,9.19,3.6,9.81,-1.1,6.93,8.20,8.69,8.72,9,9.5,9.78,10.01,10.42,12.42,2020-01-01
"  South West, Customer service occupations",43,10.1,-3.6,11.67,-1.9,8.61,9.00,9.11,9.19,9.74,11.18,11.95,12.81,13.63,x,2020-01-01
"South West, Process, plant and machine operatives",120,10.61,-3.4,11.88,-0.7,8.01,8.93,9.20,9.47,10,11.65,12.63,13.17,14.06,16.41,2020-01-01
"  South West, Process, plant and machine operatives",57,10.96,-2.9,12.02,-1.8,7.92,8.99,9.34,9.62,10.18,12.14,13.66,14.35,14.74,x,2020-01-01
"  South West, Transport and mobile machine drivers and operatives",63,10.37,-3.1,11.76,0.4,8.04,8.81,9.11,9.25,9.74,11.21,12.19,12.53,13.04,x,2020-01-01
"  South West, Elementary trades and related occupations",31,10,1.8,10.84,-0.1,7.26,8.72,8.80,9,9.53,10.5,11.07,12.03,12.83,x,2020-01-01
Wales,1137,12.5,2.6,15.28,1.2,8.69,9.25,9.65,10.02,11.02,14.45,16.77,18.35,19.74,24.79,2020-01-01
"Wales, Managers, directors and senior officials",92,16.83,-2.6,19.89,-4.4,9.26,11.29,12.02,12.66,14.89,19.65,21.95,24.08,26.78,x,2020-01-01
"  Wales, Corporate managers and directors",72,17.98,-2.3,20.87,-4.1,9.21,11.80,12.21,12.88,15.36,20.45,24.20,26.71,28.92,x,2020-01-01
"  Wales, Other managers and proprietors",20,15.14,3.5,16.29,2.2,9.19,9.86,10.96,11.17,13.46,16.59,18.37,19.54,x,x,2020-01-01
"Wales, Professional occupations",253,20.15,-0.5,21.74,0.5,13.47,15.66,16.50,17.15,19.03,21.68,23.90,25.39,26.64,30.68,2020-01-01
"  Wales, Science, research, engineering and technology professionals",45,19.24,-3,20.37,-2.3,12.47,14.87,15.65,16.43,17.89,20.72,22.39,23.79,25.32,x,2020-01-01
"  Wales, Health professionals",85,19.38,1,21.78,2.1,13.66,15.66,16.31,16.93,18.12,19.92,21.56,22.76,24.33,x,2020-01-01
"  Wales, Teaching and educational professionals",70,23.9,2.9,24.74,2.2,15.17,18.25,19.58,20.87,23.03,25.88,27.19,28.22,29.74,x,2020-01-01
"  Wales, Business, media and public service professionals",53,19.1,2.6,19.73,-0.7,12.14,13.91,15.07,15.99,17.67,20.42,21.87,23.53,24.15,x,2020-01-01
"Wales, Associate professional and technical occupations",164,14.84,2.5,15.93,-0.9,9.68,11.08,11.61,12.35,13.63,16.03,17.54,18.66,19.34,22.96,2020-01-01
"  Wales, Science, engineering and technology associate professionals",34,14.15,1.3,14.72,-0.5,9.71,10.52,10.81,11.27,12.9,15.15,16.40,17.41,18.00,x,2020-01-01
"  Wales, Health and social care associate professionals",24,13.14,1.2,14.43,6.6,10.16,11.37,11.51,11.82,12.48,14.46,15.79,16.06,16.52,x,2020-01-01
"  Wales, Protective service occupations",17,19.21,2.4,17.35,0,11.84,13.83,14.49,14.88,16.43,19.23,19.47,20.00,x,x,2020-01-01
"  Wales, Culture, media and sports occupations",11,12.64,-3,14.05,6,x,8.98,9.58,10.01,11.97,14.28,x,x,x,x,2020-01-01
"  Wales, Business and public service associate professionals",79,15.33,2,16.76,-1.8,9.53,11.19,11.77,12.53,13.78,16.18,18.29,19.17,20.65,x,2020-01-01
"Wales, Administrative and secretarial occupations",127,10.99,1.5,12.68,0.5,8.72,9.48,9.79,10,10.62,12.33,13.02,13.79,14.56,18.23,2020-01-01
"  Wales, Administrative occupations",103,11.23,-0.2,12.98,-0.3,8.94,9.74,10.00,10.15,10.81,12.38,13.42,14.06,14.99,19.41,2020-01-01
"  Wales, Secretarial and related occupations",24,10,4.5,11.08,3.2,8.46,8.84,9.19,9.3,9.7,10.78,11.58,x,12.35,x,2020-01-01
"Wales, Skilled trades occupations",86,12.1,-0.9,13.45,-2,8.02,9.17,9.54,9.98,10.76,13.51,15.23,16.27,17.00,x,2020-01-01
"  Wales, Skilled metal, electrical and electronic trades",47,14.8,2.8,14.96,-3,8.89,10.60,11.12,11.98,13.15,15.86,16.94,17.62,18.64,x,2020-01-01
"  Wales, Skilled construction and building trades",14,11.71,-5.3,12.77,-3.2,x,9.11,9.50,9.77,10.75,13.35,14.07,14.95,x,x,2020-01-01
"  Wales, Textiles, printing and other skilled trades",19,9.54,0.4,10.54,-1.5,7.13,7.84,8.11,8.74,9.07,10.08,10.44,10.69,x,x,2020-01-01
"Wales, Caring, leisure and other service occupations",136,10.12,5.4,10.71,2.9,8.69,8.99,9.21,9.42,9.8,10.67,11.32,11.70,12.20,13.65,2020-01-01
"  Wales, Caring personal service occupations",119,10.17,5.4,10.72,3,8.72,9.06,9.25,9.46,9.81,10.79,11.41,11.83,12.34,13.76,2020-01-01
"  Wales, Leisure, travel and related personal service occupations",17,9.93,7,10.67,2.3,7.09,8.57,8.78,8.98,9.32,10.13,10.62,10.80,x,x,2020-01-01
"Wales, Sales and customer service occupations",92,9.25,4.1,10.37,3,6.98,8.42,8.72,8.74,9,9.65,10.21,10.80,11.62,13.60,2020-01-01
"  Wales, Sales occupations",67,9.05,4.6,9.76,2.8,6.59,8.19,8.69,8.72,8.85,9.26,9.62,9.78,10.16,x,2020-01-01
"  Wales, Customer service occupations",25,10.93,4,11.66,2.1,7.89,8.98,9.19,9.47,10.15,11.84,12.86,13.10,13.60,x,2020-01-01
"Wales, Process, plant and machine operatives",73,10.59,0.2,12.16,4.6,8.11,8.86,9.14,9.35,10,11.44,12.87,13.54,14.87,x,2020-01-01
"  Wales, Process, plant and machine operatives",41,10.52,-2.6,12.11,2.3,8.39,8.89,9.15,9.33,10.06,12.07,13.25,14.28,15.35,x,2020-01-01
"  Wales, Transport and mobile machine drivers and operatives",32,10.62,1.2,12.23,7.5,7.63,8.76,9.09,9.43,9.75,11.2,12.31,13.16,14.15,x,2020-01-01
"Wales, Elementary occupations",115,9.17,4.8,9.91,0.4,6.78,7.88,8.25,8.66,8.76,9.47,10.00,10.48,10.93,12.39,2020-01-01
"  Wales, Elementary trades and related occupations",20,9.72,2.9,10.43,-0.3,7.50,x,8.72,8.75,9.25,10.37,11.16,11.45,12.33,x,2020-01-01
"  Wales, Elementary administration and service occupations",95,9.08,5.6,9.73,0.8,6.57,7.60,8.21,8.42,8.72,9.32,9.88,10.15,10.66,11.88,2020-01-01
Scotland,2155,14.09,5.2,17.25,4.3,8.95,9.73,10.33,10.88,12.32,16.19,19.08,20.33,22.29,27.35,2020-01-01
"Scotland, Managers, directors and senior officials",199,20.74,0.8,24.7,1.4,10.90,13.14,14.24,15.33,17.9,23.53,27.66,30.65,33.79,43.07,2020-01-01
"  Scotland, Corporate managers and directors",160,22.76,1.8,26.4,1.2,11.32,13.92,15.27,16.63,19.6,26.21,30.53,33.02,36.27,44.20,2020-01-01
"  Scotland, Other managers and proprietors",39,15.32,-1.6,17.53,1.6,9.75,11.04,11.62,12.42,13.87,16.95,19.46,20.13,21.39,x,2020-01-01
"Scotland, Professional occupations",590,20.95,4.8,22.87,3.1,13.22,15.88,16.57,17.59,19.37,22.68,24.23,25.32,27.28,32.36,2020-01-01
"  Scotland, Science, research, engineering and technology professionals",94,20.98,2.6,22.1,0.7,12.80,15.90,17.01,18.01,19.73,22.46,24.41,26.05,27.86,x,2020-01-01
"  Scotland, Health professionals",248,19.15,2.9,22.72,2,12.61,15.02,15.96,16.26,17.55,20.48,22.29,23.53,25.15,35.31,2020-01-01
"  Scotland, Teaching and educational professionals",132,22.74,7.5,24.55,8.8,16.03,19.09,21.09,22.08,22.68,24.65,25.74,27.46,28.36,31.92,2020-01-01
"  Scotland, Business, media and public service professionals",117,20.61,-0.1,22.17,1.3,13.29,15.40,16.24,17.58,19.3,22.33,24.57,26.31,27.37,30.84,2020-01-01
"Scotland, Associate professional and technical occupations",319,16.06,2.3,17.72,-0.3,10.54,12.12,12.77,13.39,14.72,17.54,19.59,20.28,21.47,24.68,2020-01-01
"  Scotland, Science, engineering and technology associate professionals",64,15.82,6.5,17.24,6.4,9.33,11.75,12.49,13.25,14.4,17.46,18.98,20.09,21.92,x,2020-01-01
"  Scotland, Health and social care associate professionals",49,13.42,-1,14.97,0.7,10.04,11.06,11.62,11.98,12.91,14.26,15.69,16.40,17.85,x,2020-01-01
"  Scotland, Protective service occupations",49,19.41,-0.1,18.43,0.4,13.60,15.43,16.12,17.12,17.43,20.24,20.32,20.46,20.94,x,2020-01-01
"  Scotland, Culture, media and sports occupations",19,12.63,-4.4,14.73,-25.4,x,9.96,10.34,10.59,11.4,13.85,15.14,x,x,x,2020-01-01
"  Scotland, Business and public service associate professionals",137,16.34,-0.1,18.89,0.1,11.12,12.37,13.01,13.76,15.31,18.12,20.15,21.72,22.91,x,2020-01-01
"Scotland, Administrative and secretarial occupations",229,11.55,0.6,13.08,-0.3,8.99,9.60,10.00,10.22,10.78,12.45,13.45,14.18,14.89,17.97,2020-01-01
"  Scotland, Administrative occupations",189,11.67,-0.5,13.37,-0.6,9.12,9.91,10.15,10.5,11.02,12.77,13.80,14.31,15.09,18.44,2020-01-01
"  Scotland, Secretarial and related occupations",39,10.22,2.2,11.55,0.9,8.74,9.06,9.22,9.41,9.79,10.88,11.73,12.61,13.23,x,2020-01-01
"Scotland, Skilled trades occupations",143,12,-7.7,13.36,-4,8.28,9.17,9.58,10,10.8,13.28,14.45,15.27,15.87,18.15,2020-01-01
"  Scotland, Skilled agricultural and related trades",10,10.64,5,11.02,0.8,x,8.72,9.05,9.14,9.65,11.12,11.62,x,x,x,2020-01-01
"  Scotland, Skilled metal, electrical and electronic trades",59,14.4,-5.6,15.35,-2,8.84,10.29,10.91,12.25,13.49,15.66,16.48,17.25,17.93,x,2020-01-01
"  Scotland, Skilled construction and building trades",35,12.78,-6.2,13.06,-6.5,8.80,9.99,10.43,10.8,11.8,13.5,14.47,14.86,15.37,x,2020-01-01
"  Scotland, Textiles, printing and other skilled trades",39,9.75,2.4,10.81,0.7,7.75,8.67,8.73,8.97,9.28,10.16,10.82,11.27,11.72,x,2020-01-01
"Scotland, Caring, leisure and other service occupations",219,10.73,4.1,11.85,5.1,8.92,9.30,9.45,9.71,10.21,11.55,12.44,13.07,13.86,16.16,2020-01-01
"  Scotland, Caring personal service occupations",184,10.94,4,12,5.3,9.00,9.37,9.62,9.86,10.43,11.71,12.77,13.35,14.04,16.50,2020-01-01
"  Scotland, Leisure, travel and related personal service occupations",35,9.69,1.8,10.98,2.7,7.69,8.69,8.76,9,9.25,10.28,10.91,11.41,11.96,x,2020-01-01
"Scotland, Sales and customer service occupations",162,9.45,5,10.96,1.6,7.94,8.72,8.80,9,9.18,9.92,10.65,11.18,11.75,14.70,2020-01-01
"  Scotland, Sales occupations",109,9.29,5.6,10.18,1.7,7.50,8.72,8.72,8.87,9.08,9.54,10.02,10.43,10.96,x,2020-01-01
"  Scotland, Customer service occupations",53,10.15,-2.4,12.29,-1,8.39,8.80,9.00,9.14,9.58,10.99,12.00,13.18,14.43,x,2020-01-01
"Scotland, Process, plant and machine operatives",101,11.2,0,12.04,-1.1,8.21,8.93,9.32,9.57,10.4,11.99,13.00,13.49,14.25,16.66,2020-01-01
"  Scotland, Process, plant and machine operatives",48,11.64,0.9,12.34,-1.6,8.39,9.00,9.37,9.6,10.5,12.48,13.53,14.26,14.97,x,2020-01-01
"  Scotland, Transport and mobile machine drivers and operatives",53,10.81,-1.7,11.78,-1,8.19,8.79,9.28,9.5,10.12,11.7,12.35,13.00,13.46,x,2020-01-01
"Scotland, Elementary occupations",195,9.41,4.5,10.61,4.8,7.14,8.47,8.72,8.76,9.18,10.04,10.66,11.22,11.82,13.95,2020-01-01
"  Scotland, Elementary trades and related occupations",33,10.13,2.5,11.04,0.5,7.62,8.72,8.87,9.03,9.72,10.82,11.77,12.35,12.78,x,2020-01-01
"  Scotland, Elementary administration and service occupations",162,9.34,4.6,10.47,5.5,7.05,8.39,8.72,8.74,9.12,9.91,10.54,10.98,11.52,13.69,2020-01-01
Northern Ireland,1002,12,1.5,14.96,0.4,7.88,9.00,9.36,9.75,10.71,13.69,16.14,17.76,19.64,23.89,2020-01-01
