Description,Number of jobs,Median,Annual % change,Mean,Mean: Annual % change,10 percentile,20 percentile,25 percentile,30 percentile,40 percentile,50 percentile,60 percentile,70 percentile,80 percentile,90 percentile,Date
"  South West, Skilled agricultural and related trades",10,21406,6.2,21570,1.9,x,17562.00,18415.00,18973.00,19847.00,22169.00,24691.00,x,x,x,2020-01-01
"  South West, Skilled metal, electrical and electronic trades",79,29853,1,30801,0.7,17430.00,22200.00,23911.00,25266.00,28000.00,31988.00,34923.00,36910.00,37898.00,x,2020-01-01
"  South West, Textiles, printing and other skilled trades",36,19948,1.6,21122,4.9,10431.00,13253.00,15394.00,x,18558.00,21658.00,25296.00,x,x,x,2020-01-01
"South West, Caring, leisure and other service occupations",185,14558,5.3,15157,5.1,5334.00,7919.00,9186.00,10481.00,12492.00,16553.00,18694.00,19662.00,21181.00,24494.00,2020-01-01
"  South West, Caring personal service occupations",159,14537,5.3,14958,3.7,5537.00,8201.00,9348.00,10506.00,12492.00,16487.00,18401.00,19437.00,20884.00,24082.00,2020-01-01
"South West, Sales and customer service occupations",147,12851,2.1,14726,1,4973.00,7009.00,7880.00,8970.00,10897.00,15597.00,18000.00,19738.00,21444.00,25739.00,2020-01-01
"  South West, Sales occupations",112,11672,3,13183,0.3,4539.00,6775.00,7377.00,8001.00,9835.00,13746.00,16165.00,17381.00,18597.00,22343.00,2020-01-01
"  South West, Customer service occupations",35,19785,,19691,-2.7,x,10388.00,11874.00,13430.00,17262.00,22821.00,24575.00,25398.00,26910.00,x,2020-01-01
"South West, Process, plant and machine operatives",106,24525,2.9,25116,2.4,10665.00,17340.00,18567.00,20228.00,22290.00,26855.00,29919.00,31467.00,33020.00,x,2020-01-01
"  South West, Process, plant and machine operatives",51,24638,0.6,25704,1,x,18273.00,19901.00,20861.00,22591.00,27389.00,30291.00,32385.00,33402.00,x,2020-01-01
"  South West, Transport and mobile machine drivers and operatives",55,24433,5.2,24578,4.1,7976.00,14385.00,17685.00,18964.00,21850.00,26670.00,29089.00,30833.00,32183.00,x,2020-01-01
"South West, Elementary occupations",169,13757,1,14695,2.4,2867.00,5372.00,6272.00,7436.00,9884.00,16800.00,19709.00,20844.00,22718.00,27314.00,2020-01-01
"  South West, Elementary trades and related occupations",27,22460,4.5,23448,3.2,x,x,18474.00,19485.00,20918.00,24271.00,26016.00,27946.00,x,x,2020-01-01
"  South West, Elementary administration and service occupations",142,11027,-3.5,13055,0.3,2659.00,4709.00,5648.00,6506.00,8312.00,14722.00,17226.00,18976.00,20326.00,24942.00,2020-01-01
Wales,1014,23545,3.7,26405,2.9,8632.00,13403.00,15816.00,17443.00,20281.00,27314.00,31577.00,34561.00,37624.00,45044.00,2020-01-01
"Wales, Managers, directors and senior officials",83,32413,-4.2,38387,-2,11981.00,18981.00,21176.00,24771.00,28107.00,39406.00,44677.00,47680.00,53379.00,x,2020-01-01
"  Wales, Corporate managers and directors",66,36123,0.9,40549,-2.3,11771.00,19566.00,23582.00,25750.00,29539.00,40500.00,47683.00,52562.00,56455.00,x,2020-01-01
"  Wales, Other managers and proprietors",17,26923,4.5,30179,7.6,x,17912.00,18756.00,20233.00,24567.00,29509.00,34727.00,x,x,x,2020-01-01
"Wales, Professional occupations",232,34590,-0.8,35869,-0.7,16530.00,22608.00,25064.00,26972.00,30999.00,37677.00,41008.00,42811.00,44874.00,52916.00,2020-01-01
"  Wales, Science, research, engineering and technology professionals",42,36634,-1.4,41759,5.4,22806.00,28297.00,29425.00,31273.00,34807.00,40397.00,46290.00,47899.00,50918.00,x,2020-01-01
"  Wales, Health professionals",76,30958,0.4,33503,-2,15039.00,20085.00,21401.00,24048.00,27592.00,34209.00,37677.00,39897.00,42364.00,x,2020-01-01
"  Wales, Teaching and educational professionals",65,37015,-0.1,35118,-2.4,13966.00,22511.00,24628.00,26688.00,32113.00,40038.00,42168.00,42809.00,44641.00,x,2020-01-01
"  Wales, Business, media and public service professionals",49,34802,2.5,35537,-0.7,18436.00,23632.00,26227.00,28901.00,32300.00,37170.00,40528.00,42964.00,45754.00,x,2020-01-01
"Wales, Associate professional and technical occupations",149,28782,3.2,30063,0.2,14671.00,19629.00,21170.00,23110.00,26317.00,31081.00,35562.00,38386.00,40513.00,46609.00,2020-01-01
"  Wales, Science, engineering and technology associate professionals",32,28732,3.1,29531,0.9,16976.00,20206.00,21617.00,23403.00,25956.00,30589.00,33749.00,34786.00,37035.00,x,2020-01-01
"  Wales, Health and social care associate professionals",22,24359,4.9,24190,4.5,x,16603.00,18164.00,19766.00,22116.00,26198.00,28280.00,29611.00,x,x,2020-01-01
"  Wales, Protective service occupations",17,39952,7.1,35606,1.5,x,x,28556.00,31035.00,35579.00,40900.00,41633.00,42581.00,x,x,2020-01-01
"  Wales, Business and public service associate professionals",71,29259,1.6,31681,-1.3,16125.00,20458.00,21952.00,23789.00,27062.00,31940.00,37158.00,39623.00,41600.00,x,2020-01-01
"Wales, Administrative and secretarial occupations",116,19311,2.4,20433,4.9,7800.00,11628.00,13250.00,15013.00,17712.00,21316.00,23761.00,24967.00,26837.00,32019.00,2020-01-01
"  Wales, Administrative occupations",94,20504,3.5,21751,4.6,8753.00,13337.00,15129.00,16680.00,18803.00,22385.00,24623.00,26062.00,27782.00,x,2020-01-01
"  Wales, Secretarial and related occupations",22,13988,2.3,14807,5,x,8172.00,9353.00,9860.00,12038.00,17104.00,18449.00,19069.00,20361.00,x,2020-01-01
"Wales, Skilled trades occupations",81,27450,7.2,28231,4,14337.00,18738.00,20193.00,21454.00,23972.00,30450.00,33293.00,35347.00,37485.00,x,2020-01-01
"  Wales, Skilled metal, electrical and electronic trades",47,31261,1.3,32302,4.3,20428.00,23320.00,24577.00,26222.00,28626.00,34065.00,36401.00,38522.00,39786.00,x,2020-01-01
"  Wales, Skilled construction and building trades",12,28046,8.4,29004,3.9,x,20274.00,20788.00,22503.00,25816.00,31413.00,32499.00,x,x,x,2020-01-01
"  Wales, Textiles, printing and other skilled trades",17,16397,-13.5,18220,-7.4,x,11381.00,12445.00,13304.00,15014.00,18057.00,x,x,x,x,2020-01-01
"Wales, Caring, leisure and other service occupations",119,15427,4.9,15703,4.9,6232.00,9447.00,x,x,13421.00,17172.00,19333.00,x,x,x,2020-01-01
"  Wales, Caring personal service occupations",105,15325,4,15576,3.8,x,x,x,x,x,17067.00,19215.00,x,x,x,2020-01-01
"  Wales, Leisure, travel and related personal service occupations",14,16565,14.1,16661,13.3,x,8990.00,10520.00,11439.00,12684.00,17931.00,20699.00,x,x,x,2020-01-01
"Wales, Sales and customer service occupations",74,14455,11.7,15554,7.4,5585.00,8344.00,9206.00,10386.00,11927.00,16865.00,19218.00,20281.00,22060.00,x,2020-01-01
"  Wales, Sales occupations",53,12589,8.8,13626,6.6,5170.00,7364.00,x,8869.00,10838.00,14555.00,16847.00,17927.00,18985.00,x,2020-01-01
"  Wales, Customer service occupations",21,21113,8.7,20509,4.4,x,11957.00,13057.00,15903.00,18386.00,22756.00,24497.00,26665.00,28093.00,x,2020-01-01
"Wales, Process, plant and machine operatives",64,24256,5.6,25476,4.9,x,17368.00,18582.00,19725.00,22214.00,26820.00,30170.00,31664.00,33661.00,x,2020-01-01
"  Wales, Process, plant and machine operatives",37,24533,5.9,25773,4,x,17916.00,18661.00,20181.00,22536.00,27010.00,30944.00,32410.00,33995.00,x,2020-01-01
"  Wales, Transport and mobile machine drivers and operatives",27,23498,4.3,25072,6.2,x,17085.00,18489.00,19137.00,21533.00,26452.00,28886.00,30429.00,32914.00,x,2020-01-01
"Wales, Elementary occupations",96,16208,6.4,15305,1.2,x,6349.00,7414.00,9163.00,12701.00,18138.00,19884.00,20824.00,21699.00,x,2020-01-01
"  Wales, Elementary trades and related occupations",17,21317,-0.1,22908,4.7,x,x,x,19147.00,20244.00,22704.00,x,x,x,x,2020-01-01
"  Wales, Elementary administration and service occupations",79,13288,3.8,13659,-0.1,2612.00,5462.00,6522.00,7358.00,10205.00,16371.00,18571.00,19484.00,20749.00,x,2020-01-01
Scotland,1883,25668,4.5,29820,4,8837.00,14192.00,16703.00,18591.00,22171.00,30126.00,35016.00,38238.00,41301.00,51299.00,2020-01-01
"Scotland, Managers, directors and senior officials",177,40737,2.3,48166,0.7,18590.00,24603.00,26664.00,29657.00,35398.00,46650.00,55239.00,60454.00,66376.00,x,2020-01-01
"  Scotland, Corporate managers and directors",144,44291,2,51421,0.4,19622.00,25911.00,29581.00,32454.00,38683.00,51649.00,60000.00,65389.00,70981.00,x,2020-01-01
"  Scotland, Other managers and proprietors",33,29457,-3.1,33898,2.3,17366.00,20064.00,22160.00,23920.00,26437.00,34069.00,40000.00,41239.00,x,x,2020-01-01
"Scotland, Professional occupations",519,35643,2.2,38381,2.1,14757.00,23130.00,25250.00,27444.00,31949.00,39715.00,43481.00,45542.00,48925.00,x,2020-01-01
"  Scotland, Science, research, engineering and technology professionals",86,40089,-1.9,42999,0.1,x,28948.00,31933.00,33278.00,36839.00,44018.00,49068.00,51591.00,53978.00,x,2020-01-01
"  Scotland, Health professionals",216,30651,2.7,35839,0.1,10134.00,18689.00,21786.00,x,27199.00,34090.00,38296.00,40562.00,x,x,2020-01-01
"  Scotland, Teaching and educational professionals",120,40206,10.4,38535,10,16674.00,24991.00,28342.00,31426.00,35737.00,41301.00,44318.00,46052.00,49121.00,x,2020-01-01
"  Scotland, Business, media and public service professionals",98,37937,2.2,39740,1.8,20290.00,25815.00,27089.00,29388.00,34134.00,41172.00,45000.00,47204.00,50431.00,x,2020-01-01
"Scotland, Associate professional and technical occupations",283,31374,3.9,33558,0.1,16648.00,21684.00,23252.00,24750.00,28013.00,34346.00,38351.00,41064.00,43194.00,48564.00,2020-01-01
"  Scotland, Science, engineering and technology associate professionals",57,30773,2.6,33745,5.7,18809.00,22982.00,23990.00,25801.00,27994.00,34176.00,38384.00,41068.00,42994.00,x,2020-01-01
"  Scotland, Health and social care associate professionals",42,24361,5.9,25869,6.9,12827.00,17678.00,19343.00,20466.00,22440.00,26514.00,29046.00,30555.00,32793.00,x,2020-01-01
"  Scotland, Protective service occupations",48,38242,1.9,37509,3.2,25639.00,32352.00,32990.00,33523.00,35319.00,41337.00,43147.00,44079.00,44965.00,x,2020-01-01
"  Scotland, Business and public service associate professionals",121,31409,3.2,36108,2.9,17865.00,22000.00,23528.00,24779.00,28510.00,34804.00,39334.00,41538.00,44062.00,x,2020-01-01
"Scotland, Administrative and secretarial occupations",200,19650,0.6,20524,-1.2,8049.00,11167.00,12567.00,14239.00,17120.00,21734.00,24000.00,25725.00,27304.00,32038.00,2020-01-01
"  Scotland, Administrative occupations",164,20475,0.6,21290,-1.4,8442.00,11693.00,13443.00,15260.00,17938.00,22384.00,24588.00,26319.00,27648.00,33271.00,2020-01-01
"  Scotland, Secretarial and related occupations",36,16032,-1.5,17031,0.1,6877.00,9437.00,10314.00,11889.00,13805.00,18195.00,19874.00,21198.00,23389.00,x,2020-01-01
"Scotland, Skilled trades occupations",124,27999,1.9,29130,1.8,14573.00,18705.00,20081.00,21506.00,24547.00,31115.00,34224.00,35744.00,38543.00,x,2020-01-01
"  Scotland, Skilled agricultural and related trades",8,21331,-0.2,21943,-1.5,x,x,x,18275.00,20181.00,24113.00,x,x,x,x,2020-01-01
"  Scotland, Skilled metal, electrical and electronic trades",53,34171,3.9,34803,3.5,x,23768.00,26356.00,28067.00,31923.00,36505.00,40355.00,41976.00,43011.00,x,2020-01-01
"  Scotland, Skilled construction and building trades",32,29077,5.1,30477,8.1,18513.00,22755.00,24212.00,25322.00,26831.00,31208.00,33482.00,34897.00,35937.00,x,2020-01-01
"  Scotland, Textiles, printing and other skilled trades",32,19070,-1.9,20136,2.5,9835.00,14133.00,15331.00,16309.00,18057.00,20583.00,22646.00,24002.00,25973.00,x,2020-01-01
"Scotland, Caring, leisure and other service occupations",190,16867,8.9,17514,7.3,6863.00,9977.00,11418.00,12531.00,14770.00,18904.00,21296.00,22410.00,23749.00,28398.00,2020-01-01
"  Scotland, Caring personal service occupations",160,16909,8.9,17787,8.5,7554.00,10787.00,11917.00,12919.00,15013.00,18967.00,21561.00,22676.00,23822.00,28340.00,2020-01-01
"  Scotland, Leisure, travel and related personal service occupations",31,16381,11.4,16083,0.9,4676.00,7469.00,8104.00,9051.00,11749.00,18480.00,20367.00,21342.00,22697.00,x,2020-01-01
"Scotland, Sales and customer service occupations",131,15025,6.9,16703,7.7,6078.00,8086.00,8911.00,9977.00,12405.00,17836.00,19963.00,21340.00,23164.00,28332.00,2020-01-01
"  Scotland, Sales occupations",90,12966,6.1,14524,5.3,5981.00,7642.00,8181.00,9004.00,10692.00,15213.00,17845.00,18901.00,20444.00,x,2020-01-01
"  Scotland, Customer service occupations",42,19683,4.4,21418,6.6,6740.00,10446.00,12228.00,14861.00,17961.00,21352.00,24076.00,25612.00,27100.00,x,2020-01-01
"Scotland, Process, plant and machine operatives",94,24560,4.2,25819,2.1,13338.00,17550.00,18673.00,19989.00,22502.00,27806.00,30585.00,32305.00,34011.00,x,2020-01-01
"  Scotland, Process, plant and machine operatives",47,24616,5.1,26030,2.1,14878.00,18016.00,x,19788.00,21839.00,27381.00,30627.00,32343.00,34343.00,x,2020-01-01
"  Scotland, Transport and mobile machine drivers and operatives",47,24473,3.1,25604,2,11066.00,17065.00,18730.00,20207.00,22629.00,27960.00,30481.00,32076.00,33784.00,x,2020-01-01
"Scotland, Elementary occupations",165,14474,7.1,15552,5.1,4370.00,6849.00,7640.00,8703.00,11667.00,17721.00,20145.00,21434.00,22732.00,27568.00,2020-01-01
"  Scotland, Elementary trades and related occupations",29,22320,,23336,11.7,x,x,x,18998.00,20409.00,24311.00,26174.00,28606.00,x,x,2020-01-01
"  Scotland, Elementary administration and service occupations",137,12394,0.5,13912,0.5,4081.00,6277.00,7067.00,7784.00,9831.00,15144.00,18097.00,19554.00,21088.00,25347.00,2020-01-01
Northern Ireland,840,23289,3.7,27061,3.2,8354.00,12814.00,14975.00,16825.00,19946.00,27000.00,32000.00,34802.00,38157.00,47210.00,2020-01-01
