Description,Number of jobs,Median,Annual % change,Mean,Mean: Annual % change,10 percentile,20 percentile,25 percentile,30 percentile,40 percentile,50 percentile,60 percentile,70 percentile,80 percentile,90 percentile,Date
"East Midlands, Caring personal service occupations",110,18624,6.5,18881,8.4,x,11302.00,12940.00,14234.00,16699.00,21279.00,23428.00,24482.00,25997.00,29790.00,2024-01-01
"East Midlands, Leisure, travel and related personal service occupations",20,20400,36,20390,14.3,7625.00,11489.00,12768.00,14495.00,17015.00,22852.00,x,x,x,x,2024-01-01
"East Midlands, Sales and customer service occupations",95,16308,7.5,17932,7.6,6339.00,9330.00,10235.00,11524.00,13676.00,19608.00,22627.00,24151.00,25814.00,30384.00,2024-01-01
"East Midlands, Sales occupations",70,14296,1,16281,4.8,5846.00,8422.00,9536.00,10269.00,12366.00,17421.00,20166.00,21790.00,23573.00,x,2024-01-01
"East Midlands, Customer service occupations",25,22980,12.3,22630,12.3,9787.00,13269.00,14278.00,15118.00,20607.00,25415.00,27254.00,28433.00,30101.00,x,2024-01-01
"East Midlands, Process, plant and machine operatives",123,28605,5.6,30450,5.3,14430.00,21529.00,22877.00,23877.00,26220.00,31870.00,35820.00,38196.00,40868.00,x,2024-01-01
"East Midlands, Process, plant and machine operatives",66,27289,6.2,28987,5.5,17077.00,21668.00,22577.00,23386.00,25432.00,28846.00,32131.00,34006.00,x,x,2024-01-01
"East Midlands, Transport and mobile machine drivers and operatives",57,31874,9.4,32149,5.1,x,21176.00,23645.00,25355.00,28654.00,35830.00,39599.00,41567.00,43719.00,x,2024-01-01
"East Midlands, Elementary occupations",186,20685,5,19217,4.2,3705.00,7240.00,9151.00,11066.00,15195.00,23294.00,25829.00,27404.00,29417.00,33237.00,2024-01-01
"East Midlands, Elementary trades and related occupations",23,26990,,27182,6.7,x,21000.00,21733.00,22484.00,24295.00,29643.00,31678.00,32597.00,x,x,2024-01-01
"East Midlands, Elementary administration and service occupations",163,18249,0.8,18088,4.3,3362.00,6469.00,8123.00,9759.00,13415.00,22459.00,24746.00,26243.00,28051.00,32405.00,2024-01-01
West Midlands,1874,29891,5.8,34774,6.5,10758.00,17417.00,20475.00,22581.00,26042.00,34081.00,39429.00,42914.00,46776.00,58517.00,2024-01-01
"West Midlands, Managers, directors and senior officials",195,46785,7.6,55981,6.6,20967.00,28933.00,31921.00,34539.00,40000.00,53578.00,62462.00,68841.00,76914.00,99626.00,2024-01-01
"West Midlands, Corporate managers and directors",155,50017,8.9,59647,8.3,20866.00,29992.00,32656.00,36445.00,42567.00,58165.00,68354.00,74637.00,83525.00,x,2024-01-01
"West Midlands, Other managers and proprietors",40,37755,0.4,41906,1.4,23339.00,27110.00,28827.00,31096.00,34987.00,41054.00,46664.00,48906.00,50846.00,x,2024-01-01
"West Midlands, Professional occupations",458,40411,4.7,43062,1.5,19534.00,27522.00,29964.00,32063.00,36342.00,45022.00,49636.00,52518.00,55592.00,67660.00,2024-01-01
"West Midlands, Science, research, engineering and technology professionals",112,45761,2.6,48345,1.6,26983.00,32300.00,34032.00,36118.00,40766.00,49832.00,55180.00,57438.00,61874.00,x,2024-01-01
"West Midlands, Health professionals",109,36581,4.6,39407,-8.5,12203.00,22716.00,25093.00,27990.00,32729.00,40461.00,44794.00,47583.00,49577.00,x,2024-01-01
"West Midlands, Teaching and other educational professionals",119,38963,3.8,39045,6.4,18037.00,25973.00,29115.00,31115.00,34848.00,43676.00,46526.00,48649.00,51684.00,x,2024-01-01
"West Midlands, Business, media and public service professionals",118,42064,9.2,45470,9.1,21493.00,27957.00,30156.00,32264.00,37259.00,46216.00,52527.00,55416.00,59349.00,x,2024-01-01
"West Midlands, Associate professional occupations",317,33174,4.2,40705,10,17467.00,22789.00,24761.00,26447.00,29912.00,36665.00,41402.00,44789.00,47301.00,58487.00,2024-01-01
"West Midlands, Science, engineering and technology associate professionals",63,32286,2.2,34611,4.5,21637.00,24597.00,25996.00,26980.00,29848.00,35112.00,39035.00,41028.00,43751.00,x,2024-01-01
"West Midlands, Health and social care associate professionals",44,23701,2.7,25212,8.1,12052.00,14654.00,17026.00,18409.00,21928.00,25176.00,27675.00,29118.00,30486.00,x,2024-01-01
"West Midlands, Protective service occupations",49,41949,0.4,42075,4.4,27893.00,31726.00,33465.00,34794.00,37556.00,46044.00,48997.00,51004.00,52861.00,x,2024-01-01
"West Midlands, Business and public service associate professionals",147,34848,1.5,40072,2.2,19502.00,24433.00,26236.00,28021.00,31503.00,38538.00,43580.00,46732.00,50666.00,x,2024-01-01
"West Midlands, Administrative and secretarial occupations",200,24490,8.1,24575,6.9,9623.00,13704.00,16398.00,18839.00,22253.00,26666.00,29372.00,30670.00,32813.00,38779.00,2024-01-01
"West Midlands, Administrative occupations",169,25070,7.1,25455,6.7,10137.00,15118.00,17969.00,20086.00,23047.00,27355.00,29985.00,31421.00,33717.00,39417.00,2024-01-01
"West Midlands, Secretarial and related occupations",31,19309,10.6,19828,5.8,x,10546.00,12072.00,12960.00,16201.00,22237.00,24652.00,26354.00,27906.00,x,2024-01-01
"West Midlands, Skilled trades occupations",133,33377,9.1,34194,9.7,19020.00,24414.00,25796.00,27352.00,30506.00,35777.00,39304.00,41254.00,43716.00,50996.00,2024-01-01
"West Midlands, Skilled agricultural and related trades",10,25642,4.7,25609,1.4,x,19570.00,21539.00,22974.00,24070.00,27883.00,29070.00,x,x,x,2024-01-01
"West Midlands, Skilled metal, electrical and electronic trades",80,36264,10.6,37950,10.2,24003.00,27496.00,29558.00,31376.00,33873.00,39583.00,43390.00,45514.00,47346.00,x,2024-01-01
"West Midlands, Skilled construction and building trades",23,33297,6.6,33714,7.3,21391.00,26356.00,27018.00,28858.00,31363.00,34853.00,37314.00,38867.00,41599.00,x,2024-01-01
"West Midlands, Textiles, printing and other skilled trades",20,24414,6,24043,8.1,x,13620.00,15924.00,19728.00,22525.00,25815.00,29204.00,29820.00,32473.00,x,2024-01-01
"West Midlands, Caring, leisure and other service occupations",150,19303,11.7,19409,10.6,8474.00,12239.00,13499.00,14669.00,17086.00,21539.00,23639.00,24601.00,26188.00,30011.00,2024-01-01
"West Midlands, Caring personal service occupations",128,19391,12.2,19581,11.5,8881.00,12746.00,14067.00,15047.00,17233.00,21533.00,23797.00,24648.00,26290.00,29965.00,2024-01-01
"West Midlands, Leisure, travel and related personal service occupations",21,17213,7.1,17801,3.6,x,x,x,x,x,19746.00,22431.00,x,x,x,2024-01-01
"West Midlands, Sales and customer service occupations",125,16619,15.9,18228,12.4,6668.00,9174.00,10251.00,11549.00,13991.00,19701.00,22665.00,23891.00,25480.00,30499.00,2024-01-01
"West Midlands, Sales occupations",90,14860,13,16763,13.8,6320.00,8606.00,9531.00,10469.00,12713.00,17249.00,20430.00,22033.00,23308.00,28497.00,2024-01-01
"West Midlands, Customer service occupations",34,22622,7.7,22069,7.3,8583.00,11795.00,14148.00,16277.00,19668.00,24385.00,26645.00,27574.00,29647.00,x,2024-01-01
"West Midlands, Process, plant and machine operatives",121,28715,4.1,30884,6.3,16554.00,22039.00,23333.00,24431.00,26374.00,31861.00,35363.00,37613.00,40032.00,x,2024-01-01
"West Midlands, Process, plant and machine operatives",64,27123,1.8,28898,2.6,18542.00,22047.00,23053.00,24131.00,25502.00,29146.00,32354.00,33480.00,35500.00,x,2024-01-01
"West Midlands, Transport and mobile machine drivers and operatives",57,31724,9,33101,10,x,22006.00,23704.00,25131.00,27708.00,35529.00,38899.00,42013.00,43832.00,x,2024-01-01
"West Midlands, Elementary occupations",175,19256,4.6,18511,3.5,3251.00,6594.00,8227.00,9827.00,13811.00,22913.00,25159.00,26604.00,28190.00,32932.00,2024-01-01
"West Midlands, Elementary trades and related occupations",21,24510,1.7,23769,-1.7,x,x,x,20112.00,22207.00,26040.00,27952.00,29408.00,x,x,2024-01-01
"West Midlands, Elementary administration and service occupations",155,17287,7.5,17804,4.4,3029.00,5933.00,7615.00,9097.00,12676.00,22292.00,24683.00,26115.00,27835.00,32189.00,2024-01-01
East,2073,30455,6.2,35782,8.9,9567.00,15589.00,18937.00,21920.00,26186.00,35107.00,40908.00,44509.00,48733.00,62002.00,2024-01-01
"East, Managers, directors and senior officials",241,47936,8.8,60488,11.4,21002.00,28460.00,31333.00,33839.00,40000.00,54211.00,62800.00,70795.00,79673.00,104354.00,2024-01-01
"East, Corporate managers and directors",189,52347,8.1,66648,11.4,21305.00,29572.00,32940.00,37275.00,45194.00,60308.00,72101.00,79538.00,89070.00,x,2024-01-01
"East, Other managers and proprietors",53,35628,12.2,38305,9.6,17343.00,26204.00,28603.00,30177.00,32793.00,38721.00,44211.00,47843.00,50793.00,x,2024-01-01
"East, Professional occupations",587,39758,6,43172,9.2,10868.00,21132.00,25904.00,29406.00,34965.00,44850.00,49835.00,52558.00,56402.00,70827.00,2024-01-01
"East, Science, research, engineering and technology professionals",134,49996,5,58267,14,30000.00,36600.00,38538.00,40430.00,45297.00,53792.00,58672.00,62940.00,67761.00,x,2024-01-01
"East, Health professionals",209,30507,16.1,33613,19.3,4842.00,10515.00,12730.00,15422.00,22920.00,36250.00,42131.00,44921.00,47709.00,58014.00,2024-01-01
"East, Teaching and other educational professionals",108,39555,7.4,38954,4.4,15816.00,23810.00,27173.00,29158.00,34926.00,43438.00,47076.00,48995.00,50924.00,x,2024-01-01
"East, Business, media and public service professionals",135,41973,1.4,46362,3.9,18583.00,27000.00,29901.00,32938.00,37472.00,47025.00,53361.00,57366.00,63033.00,x,2024-01-01
"East, Associate professional occupations",304,33740,3,37478,4.6,16142.00,22392.00,24686.00,26569.00,30183.00,37237.00,42240.00,44996.00,48746.00,61757.00,2024-01-01
"East, Science, engineering and technology associate professionals",54,33509,3.8,36044,4.2,21456.00,24877.00,25969.00,27691.00,30842.00,37037.00,40699.00,42698.00,44297.00,x,2024-01-01
"East, Health and social care associate professionals",45,23291,18.9,23675,14.3,11406.00,14539.00,16581.00,18798.00,21572.00,25697.00,28258.00,29927.00,31218.00,x,2024-01-01
"East, Protective service occupations",31,44715,6,43946,3.9,28545.00,33315.00,34893.00,37095.00,40329.00,48047.00,50067.00,52129.00,53487.00,x,2024-01-01
"East, Business and public service associate professionals",156,35617,2,41251,3.2,19830.00,25172.00,27351.00,29373.00,33143.00,40422.00,45872.00,49646.00,54322.00,x,2024-01-01
"East, Administrative and secretarial occupations",213,23986,9.3,24058,7.5,9097.00,12613.00,14583.00,16556.00,20989.00,26472.00,29477.00,30826.00,32780.00,39704.00,2024-01-01
"East, Administrative occupations",174,25055,9,25044,7.5,9172.00,13820.00,15630.00,18450.00,22236.00,27415.00,30394.00,31834.00,33894.00,40114.00,2024-01-01
"East, Secretarial and related occupations",39,17626,6.7,19629,7.3,9017.00,11107.00,12013.00,12668.00,15000.00,21680.00,24103.00,25891.00,27289.00,x,2024-01-01
"East, Skilled trades occupations",143,33824,7.4,34912,6.1,17813.00,23762.00,25578.00,27179.00,30461.00,36477.00,40027.00,42566.00,44752.00,52417.00,2024-01-01
"East, Skilled agricultural and related trades",10,25783,12.6,25460,1,x,x,21879.00,22501.00,24415.00,27645.00,29649.00,x,x,x,2024-01-01
"East, Skilled metal, electrical and electronic trades",81,37947,7.1,39858,7.6,23712.00,28147.00,30413.00,31991.00,35285.00,40973.00,44536.00,47202.00,49918.00,x,2024-01-01
"East, Skilled construction and building trades",25,32759,1,33603,-0.2,17354.00,23803.00,25389.00,27848.00,30870.00,35281.00,38767.00,40965.00,43339.00,x,2024-01-01
"East, Textiles, printing and other skilled trades",27,25665,10.2,24817,7.5,12320.00,15580.00,18337.00,19708.00,22540.00,27729.00,30300.00,30820.00,32805.00,x,2024-01-01
"East, Caring, leisure and other service occupations",157,20027,17.5,20248,14.7,6677.00,11412.00,12999.00,14447.00,17193.00,23020.00,25518.00,26900.00,28841.00,32464.00,2024-01-01
"East, Caring personal service occupations",132,20068,19.8,20389,16.8,7926.00,12026.00,13551.00,14884.00,17383.00,22759.00,25448.00,26796.00,28592.00,32239.00,2024-01-01
"East, Sales and customer service occupations",132,16530,11.8,18073,9.7,5990.00,8948.00,10231.00,11315.00,13887.00,19515.00,22766.00,24300.00,26143.00,31214.00,2024-01-01
"East, Sales occupations",100,14818,9.8,16375,8.5,5334.00,8268.00,9452.00,10449.00,12358.00,17274.00,20249.00,22149.00,23506.00,28541.00,2024-01-01
"East, Customer service occupations",32,23962,12,23359,7.5,9410.00,13291.00,15653.00,17757.00,21472.00,26246.00,28731.00,29802.00,31191.00,x,2024-01-01
"East, Process, plant and machine operatives",117,30980,6.9,32545,6.8,15062.00,22541.00,24174.00,25461.00,28123.00,34094.00,37627.00,39797.00,42615.00,49917.00,2024-01-01
"East, Process, plant and machine operatives",47,30166,10.3,30920,7,19072.00,22715.00,24101.00,25204.00,27123.00,31845.00,34984.00,36264.00,38382.00,x,2024-01-01
"East, Transport and mobile machine drivers and operatives",70,32462,6.3,33650,7.1,12338.00,22053.00,24179.00,25572.00,28796.00,35770.00,40757.00,43167.00,46096.00,x,2024-01-01
"East, Elementary occupations",179,17807,4,18706,4.4,3419.00,6523.00,8200.00,9609.00,13461.00,22308.00,25124.00,27367.00,29001.00,35042.00,2024-01-01
"East, Elementary trades and related occupations",19,25295,5.1,26964,10.3,x,18772.00,20805.00,21779.00,23184.00,27618.00,30927.00,31871.00,x,x,2024-01-01
"East, Elementary administration and service occupations",160,15883,2.5,17726,4.3,3220.00,5957.00,7347.00,8989.00,12126.00,21055.00,24429.00,26000.00,28330.00,34196.00,2024-01-01
London,3561,41581,6.3,56752,7.9,13004.00,23776.00,26992.00,30000.00,35750.00,48209.00,57066.00,62548.00,69870.00,96646.00,2024-01-01
"London, Managers, directors and senior officials",592,70024,9.9,110577,14.4,29728.00,39898.00,43997.00,48051.00,58707.00,83957.00,99579.00,110155.00,124437.00,170004.00,2024-01-01
"London, Corporate managers and directors",503,78744,7.5,121035,14.4,31995.00,45187.00,49757.00,55524.00,65750.00,91749.00,106957.00,119653.00,130915.00,178995.00,2024-01-01
"London, Other managers and proprietors",90,40696,8.6,51859,6.7,21010.00,29765.00,30867.00,33828.00,37281.00,44216.00,49881.00,54736.00,60034.00,x,2024-01-01
"London, Professional occupations",1303,51533,6,61406,8.6,26592.00,35486.00,38303.00,40955.00,46068.00,57588.00,64552.00,69081.00,74763.00,95046.00,2024-01-01
"London, Science, research, engineering and technology professionals",334,58595,10,69694,12.4,34006.00,40000.00,42921.00,46058.00,52179.00,64864.00,72773.00,78352.00,84991.00,104965.00,2024-01-01
"London, Health professionals",249,45838,7.1,48715,8.1,x,31190.00,34927.00,37853.00,41635.00,50508.00,54774.00,58112.00,60950.00,x,2024-01-01
"London, Teaching and other educational professionals",219,45774,10.1,46201,7.7,x,27380.00,31085.00,35130.00,40322.00,50156.00,56143.00,58928.00,62331.00,x,2024-01-01
"London, Business, media and public service professionals",501,54407,4.9,68853,8.2,29573.00,36835.00,39827.00,42448.00,48063.00,61743.00,69307.00,74000.00,80393.00,106360.00,2024-01-01
"London, Associate professional occupations",538,39370,3.6,48530,-0.6,17797.00,26449.00,29165.00,31201.00,35372.00,44405.00,50431.00,54704.00,60848.00,85184.00,2024-01-01
"London, Science, engineering and technology associate professionals",85,36084,3.9,40513,4.8,23775.00,28441.00,29813.00,30905.00,33957.00,39917.00,44733.00,48483.00,50742.00,x,2024-01-01
"London, Health and social care associate professionals",60,27170,1.9,27570,1.9,9770.00,16926.00,18575.00,21378.00,24574.00,29962.00,33640.00,35397.00,36854.00,x,2024-01-01
"London, Protective service occupations",36,48439,6.5,49424,5.9,34478.00,38908.00,41359.00,44168.00,46795.00,50807.00,54230.00,55161.00,56881.00,x,2024-01-01
"London, Culture, media and sports occupations",46,33738,4.2,34004,,x,x,x,24000.00,29022.00,36576.00,41551.00,42633.00,44846.00,x,2024-01-01
"London, Business and public service associate professionals",311,43474,3.5,56825,2.6,22099.00,29168.00,31998.00,34530.00,38260.00,49324.00,59225.00,64849.00,75278.00,104384.00,2024-01-01
"London, Administrative and secretarial occupations",324,30000,7.1,30962,6.2,9982.00,16362.00,19741.00,22728.00,26883.00,33444.00,37065.00,40000.00,42787.00,51278.00,2024-01-01
"London, Administrative occupations",260,30363,7.7,31184,5.7,10796.00,17416.00,20656.00,23737.00,27474.00,33536.00,37048.00,39912.00,42443.00,51309.00,2024-01-01
"London, Secretarial and related occupations",64,28693,10.1,30062,9.1,8669.00,12569.00,15575.00,19079.00,24304.00,32937.00,37247.00,40949.00,43438.00,x,2024-01-01
"London, Skilled trades occupations",124,34460,6.3,36175,8.6,13679.00,22516.00,25296.00,27011.00,30750.00,38300.00,43062.00,45024.00,48274.00,56922.00,2024-01-01
"London, Skilled metal, electrical and electronic trades",55,42574,12.8,43782,11.3,23236.00,29278.00,30966.00,32411.00,37508.00,45960.00,49220.00,51506.00,54887.00,x,2024-01-01
"London, Skilled construction and building trades",16,37763,5,37371,3.5,x,x,x,x,x,41610.00,x,x,x,x,2024-01-01
"London, Textiles, printing and other skilled trades",47,27951,11.4,27753,8,10382.00,15076.00,17674.00,19532.00,24259.00,31000.00,34160.00,36153.00,37800.00,x,2024-01-01
"London, Caring, leisure and other service occupations",215,23595,17.2,23487,13.8,7479.00,11933.00,13763.00,16338.00,20347.00,26600.00,29997.00,31440.00,33203.00,37862.00,2024-01-01
"London, Caring personal service occupations",157,22027,10.6,21886,10,6193.00,11505.00,13053.00,14993.00,19007.00,24732.00,28000.00,29633.00,31204.00,35643.00,2024-01-01
"London, Leisure, travel and related personal service occupations",55,28326,38.1,27858,24.3,9300.00,14388.00,17868.00,20692.00,25639.00,31352.00,34585.00,35895.00,37141.00,x,2024-01-01
"London, Sales and customer service occupations",168,18826,14.3,21064,13,7252.00,10089.00,11338.00,12586.00,15460.00,22679.00,25598.00,27591.00,29965.00,37833.00,2024-01-01
"London, Sales occupations",123,16197,10.6,18846,14.9,6724.00,9486.00,10366.00,11482.00,13693.00,19550.00,23265.00,24942.00,26658.00,32502.00,2024-01-01
"London, Customer service occupations",44,25992,9.8,27215,7.2,9653.00,14362.00,17235.00,19531.00,23151.00,28564.00,32403.00,34864.00,39144.00,x,2024-01-01
"London, Process, plant and machine operatives",87,36702,9.9,36774,5.5,13193.00,22840.00,25481.00,28108.00,32349.00,40151.00,44635.00,46675.00,49174.00,57971.00,2024-01-01
"London, Process, plant and machine operatives",26,28113,,29222,11.8,11079.00,18187.00,20554.00,22067.00,25141.00,31509.00,35502.00,37141.00,39158.00,x,2024-01-01
"London, Transport and mobile machine drivers and operatives",62,39924,6.3,39921,4,15576.00,27004.00,29468.00,31823.00,36382.00,43710.00,47010.00,49501.00,52287.00,62778.00,2024-01-01
"London, Elementary occupations",210,19060,-2.7,19868,2.9,5426.00,8669.00,9700.00,11055.00,13954.00,23357.00,26131.00,27878.00,29938.00,36037.00,2024-01-01
"London, Elementary trades and related occupations",9,22420,8.9,21199,0.9,x,9650.00,10244.00,x,x,24866.00,26897.00,29167.00,x,x,2024-01-01
"London, Elementary administration and service occupations",200,18769,-3.4,19806,3,5293.00,8532.00,9650.00,11036.00,13901.00,23225.00,26060.00,27806.00,29802.00,36189.00,2024-01-01
South East,3279,32823,6.7,38463,7.4,11310.00,18492.00,21788.00,24225.00,28500.00,38041.00,44215.00,48000.00,52377.00,67088.00,2024-01-01
"South East, Managers, directors and senior officials",410,47297,5.7,61240,10.9,19947.00,29172.00,31876.00,34847.00,40594.00,54611.00,65800.00,74310.00,81434.00,107480.00,2024-01-01
"South East, Corporate managers and directors",319,52514,4.9,64728,8.2,19316.00,30486.00,34253.00,37394.00,45000.00,61000.00,74768.00,80955.00,89022.00,115156.00,2024-01-01
"South East, Other managers and proprietors",92,37050,7.6,49112,26.4,20209.00,26350.00,28805.00,30820.00,33595.00,40660.00,44851.00,47500.00,49527.00,x,2024-01-01
"South East, Professional occupations",1021,43527,6.5,47159,7.4,22539.00,29773.00,32170.00,34576.00,39146.00,48185.00,53898.00,57330.00,61631.00,74108.00,2024-01-01
"South East, Science, research, engineering and technology professionals",290,50905,7.1,54954,4.3,29978.00,35575.00,38106.00,40446.00,45679.00,55612.00,62268.00,65525.00,69631.00,82166.00,2024-01-01
"South East, Health professionals",204,38639,10,41001,13.5,18720.00,26630.00,28404.00,31341.00,35323.00,41837.00,46135.00,48624.00,52077.00,x,2024-01-01
"South East, Teaching and other educational professionals",251,39788,6.5,39745,7,17159.00,25077.00,27575.00,30179.00,35001.00,43437.00,47542.00,50260.00,53031.00,61533.00,2024-01-01
"South East, Business, media and public service professionals",276,46235,8.6,50275,9.4,25620.00,30493.00,32521.00,35279.00,41020.00,50815.00,57025.00,61017.00,65568.00,79749.00,2024-01-01
"South East, Associate professional occupations",543,34878,6.9,39792,7.5,16679.00,23601.00,25994.00,27834.00,30937.00,39055.00,44705.00,48822.00,52376.00,64210.00,2024-01-01
"South East, Science, engineering and technology associate professionals",101,33557,7.6,36001,9.1,21337.00,26199.00,27561.00,29071.00,31192.00,36455.00,40412.00,42854.00,45977.00,x,2024-01-01
"South East, Health and social care associate professionals",78,23894,10.4,23925,6.1,10114.00,14344.00,15943.00,17957.00,21988.00,26709.00,28672.00,29950.00,32148.00,x,2024-01-01
"South East, Protective service occupations",64,45696,6.2,45750,7.9,28697.00,34252.00,36074.00,37644.00,41088.00,50033.00,52408.00,54389.00,56876.00,x,2024-01-01
"South East, Culture, media and sports occupations",27,22270,-0.5,23860,-13.1,x,x,x,x,x,26771.00,31643.00,x,x,x,2024-01-01
"South East, Business and public service associate professionals",274,38157,6.5,45855,8.5,21007.00,26215.00,28208.00,29899.00,34064.00,43014.00,50230.00,55029.00,61105.00,80086.00,2024-01-01
"South East, Administrative and secretarial occupations",323,24633,10.4,24983,7.5,9096.00,12807.00,14945.00,17401.00,21334.00,27182.00,30000.00,31954.00,34268.00,40662.00,2024-01-01
"South East, Administrative occupations",263,25385,9.5,26085,7.8,9600.00,13738.00,16506.00,18818.00,22756.00,28135.00,31144.00,33150.00,35427.00,42001.00,2024-01-01
"South East, Secretarial and related occupations",60,19799,2.1,20161,5.9,8340.00,10408.00,11854.00,12757.00,15933.00,22263.00,25245.00,26876.00,28137.00,x,2024-01-01
"South East, Skilled trades occupations",202,33172,6.7,34242,6.7,15950.00,23515.00,25102.00,26666.00,29698.00,36772.00,40113.00,42065.00,44385.00,51248.00,2024-01-01
"South East, Skilled agricultural and related trades",19,25726,7.3,26150,6.9,x,20958.00,22666.00,23426.00,24472.00,27939.00,28682.00,29684.00,x,x,2024-01-01
"South East, Skilled metal, electrical and electronic trades",107,37814,6.5,38847,5.2,23048.00,27879.00,29434.00,31638.00,34848.00,40357.00,43584.00,45566.00,47632.00,56111.00,2024-01-01
"South East, Skilled construction and building trades",33,37677,9.9,37251,10.3,23162.00,28407.00,29692.00,31810.00,34145.00,40020.00,43357.00,44900.00,47306.00,x,2024-01-01
"South East, Textiles, printing and other skilled trades",43,24329,,24058,7.9,10852.00,14694.00,15793.00,17337.00,20910.00,26561.00,28241.00,30091.00,31336.00,x,2024-01-01
"South East, Caring, leisure and other service occupations",243,19241,9.5,20037,9.6,6612.00,11004.00,12878.00,14392.00,16746.00,22339.00,25230.00,26858.00,28454.00,32936.00,2024-01-01
"South East, Caring personal service occupations",204,19189,10.6,19943,10.5,6995.00,11667.00,13339.00,14521.00,16804.00,22130.00,25118.00,26761.00,28151.00,32147.00,2024-01-01
"South East, Leisure, travel and related personal service occupations",36,18895,-0.9,19940,5.4,x,x,x,11958.00,15501.00,22877.00,24744.00,26163.00,x,x,2024-01-01
"South East, Sales and customer service occupations",183,16700,10.1,18256,9.4,5495.00,8444.00,9772.00,10966.00,13686.00,20050.00,23224.00,24476.00,26146.00,32080.00,2024-01-01
"South East, Sales occupations",137,15026,7.3,16672,10.5,5439.00,8038.00,9040.00,10010.00,12345.00,17823.00,21230.00,22627.00,24000.00,28807.00,2024-01-01
"South East, Customer service occupations",46,23451,8.8,22926,6,x,12121.00,14339.00,16207.00,20417.00,25229.00,28304.00,29799.00,31726.00,x,2024-01-01
"South East, Process, plant and machine operatives",118,30090,7,31658,9.4,13651.00,21670.00,23355.00,25020.00,27547.00,33205.00,36891.00,39182.00,41604.00,48561.00,2024-01-01
"South East, Process, plant and machine operatives",46,28334,6.3,29723,7.6,16937.00,22358.00,23348.00,24819.00,26647.00,31121.00,33776.00,34644.00,36870.00,x,2024-01-01
"South East, Transport and mobile machine drivers and operatives",73,31659,5.4,32872,10.4,12931.00,20564.00,23279.00,25160.00,28353.00,35546.00,39124.00,41204.00,43473.00,51071.00,2024-01-01
"South East, Elementary occupations",235,17734,6.9,18210,8,3800.00,7030.00,8807.00,10197.00,13459.00,21737.00,24446.00,26079.00,27691.00,32692.00,2024-01-01
"South East, Elementary trades and related occupations",19,24633,8.3,24708,11.3,x,19176.00,20476.00,21729.00,23336.00,26443.00,27931.00,28883.00,x,x,2024-01-01
"South East, Elementary administration and service occupations",216,16541,9.6,17637,8.6,3534.00,6520.00,8244.00,9515.00,12583.00,20717.00,24040.00,25488.00,27227.00,32618.00,2024-01-01
South West,1940,29569,5.6,33455,5.1,10006.00,16426.00,19728.00,22250.00,26000.00,34191.00,39274.00,42426.00,45771.00,58134.00,2024-01-01
"South West, Managers, directors and senior officials",226,42965,5,51541,5.7,16869.00,25911.00,29305.00,31520.00,37037.00,49283.00,56300.00,61669.00,68097.00,93769.00,2024-01-01
"South West, Corporate managers and directors",174,45846,3.3,55323,5.2,14942.00,25386.00,29965.00,33783.00,39635.00,53028.00,61579.00,67864.00,74762.00,x,2024-01-01
"South West, Other managers and proprietors",52,35148,7.6,38846,10,19934.00,26395.00,27971.00,30000.00,31851.00,38775.00,44442.00,47462.00,51583.00,x,2024-01-01
"South West, Professional occupations",520,40298,5.2,43058,6.2,20804.00,27538.00,29926.00,32055.00,36652.00,44657.00,49129.00,52781.00,56156.00,67159.00,2024-01-01
"South West, Science, research, engineering and technology professionals",127,45847,5,49002,5.6,27113.00,33252.00,36201.00,38244.00,41730.00,50251.00,56324.00,59100.00,61818.00,x,2024-01-01
"South West, Health professionals",130,37125,7.7,39666,5.2,x,25058.00,27974.00,30100.00,34190.00,40316.00,45005.00,47468.00,49983.00,x,2024-01-01
"South West, Teaching and other educational professionals",119,37941,3.1,38594,5.3,16163.00,23834.00,26709.00,28954.00,33448.00,41565.00,45425.00,47893.00,51913.00,x,2024-01-01
"South West, Business, media and public service professionals",143,41125,6.4,44597,8.7,22133.00,27906.00,29854.00,32139.00,37334.00,45408.00,51152.00,55517.00,59378.00,72380.00,2024-01-01
"South West, Associate professional occupations",297,29938,0.6,32798,-1,12778.00,19996.00,22330.00,24308.00,26890.00,33792.00,38006.00,41014.00,44049.00,52472.00,2024-01-01
"South West, Science, engineering and technology associate professionals",68,32887,2.8,35002,3.2,20305.00,24976.00,25624.00,26896.00,29202.00,36770.00,41056.00,43049.00,45054.00,x,2024-01-01
"South West, Health and social care associate professionals",52,22166,7,22239,8.7,x,13960.00,15532.00,17885.00,20028.00,23945.00,26595.00,28104.00,29772.00,x,2024-01-01
"South West, Protective service occupations",10,37030,-8.9,35800,-9.2,x,x,x,29683.00,33333.00,41073.00,44134.00,x,x,x,2024-01-01
"South West, Business and public service associate professionals",146,33595,5,37231,1.7,16862.00,23583.00,25392.00,26629.00,29759.00,36671.00,42065.00,45047.00,47839.00,x,2024-01-01
"South West, Administrative and secretarial occupations",202,24084,10.7,23921,8.7,9430.00,13236.00,15163.00,17625.00,21365.00,26151.00,28623.00,30087.00,31921.00,37757.00,2024-01-01
"South West, Administrative occupations",162,24717,9,24878,8.8,9952.00,14060.00,16378.00,18899.00,22431.00,26886.00,29755.00,30994.00,33265.00,38980.00,2024-01-01
