Description,Number of jobs,Median,Annual % change,Mean,Mean: Annual % change,10 percentile,20 percentile,25 percentile,30 percentile,40 percentile,50 percentile,60 percentile,70 percentile,80 percentile,90 percentile,Date
"South West, Elementary administration and service occupations",124,14288,14.3,15475,11,3200.00,5309.00,6487.00,7869.00,10625.00,18153.00,21019.00,22616.00,24442.00,28595.00,2022-01-01
Wales,975,25898,9.8,28430,7.8,9366.00,14812.00,17260.00,19170.00,22437.00,29667.00,33945.00,37005.00,40164.00,48497.00,2022-01-01
"Wales, Managers, directors and senior officials",82,36700,11.6,42487,12.6,17691.00,23790.00,26000.00,27916.00,31618.00,41593.00,48916.00,51450.00,56886.00,x,2022-01-01
"Wales, Corporate managers and directors",62,38490,4.9,44573,10.1,x,24078.00,26614.00,28693.00,32497.00,43899.00,51000.00,55486.00,60545.00,x,2022-01-01
"Wales, Other managers and proprietors",20,32925,20.5,35922,17.3,19201.00,22295.00,24633.00,25827.00,29621.00,36497.00,42409.00,x,x,x,2022-01-01
"Wales, Professional occupations",255,37387,4,38436,4.1,20834.00,26268.00,28535.00,30702.00,33658.00,40749.00,43940.00,46393.00,48253.00,57718.00,2022-01-01
"Wales, Science, research, engineering and technology professionals",50,38842,0.9,39507,-0.7,22032.00,27706.00,29673.00,31991.00,34911.00,41998.00,46186.00,47769.00,49718.00,x,2022-01-01
"Wales, Health professionals",73,35992,11.6,38074,11,21186.00,26701.00,28181.00,30034.00,33453.00,39265.00,41791.00,44457.00,47457.00,x,2022-01-01
"Wales, Teaching and other educational professionals",69,40827,2.9,39134,1.8,18023.00,25584.00,27973.00,30796.00,36612.00,42084.00,45242.00,46860.00,49751.00,x,2022-01-01
"Wales, Business, media and public service professionals",63,35416,3,37235,2.3,21009.00,25592.00,27628.00,30154.00,33112.00,38501.00,41228.00,44196.00,47049.00,x,2022-01-01
"Wales, Associate professional occupations",119,28489,2.9,30992,6.7,15432.00,20736.00,22332.00,23650.00,26212.00,31366.00,34994.00,37760.00,40999.00,x,2022-01-01
"Wales, Science, engineering and technology associate professionals",29,28159,-0.9,30119,0.5,19475.00,21835.00,22870.00,23800.00,26482.00,30402.00,32755.00,34822.00,x,x,2022-01-01
"Wales, Health and social care associate professionals",19,23827,3.2,24442,5.8,x,15672.00,18888.00,20311.00,21603.00,26106.00,28521.00,29510.00,x,x,2022-01-01
"Wales, Protective service occupations",13,40861,0.2,37800,-2.3,x,x,29052.00,30288.00,36123.00,41566.00,43360.00,x,x,x,2022-01-01
"Wales, Business and public service associate professionals",54,29182,2.4,33415,10.9,16445.00,22092.00,23424.00,24912.00,27025.00,33605.00,37255.00,40449.00,43730.00,x,2022-01-01
"Wales, Administrative and secretarial occupations",118,21443,6.4,22097,6.3,9456.00,13107.00,15057.00,16874.00,19541.00,23625.00,25979.00,27032.00,28274.00,33190.00,2022-01-01
"Wales, Administrative occupations",100,22252,6.2,23071,6.2,10501.00,14347.00,16506.00,18229.00,20382.00,24404.00,26437.00,27710.00,29263.00,x,2022-01-01
"Wales, Secretarial and related occupations",19,16213,10.9,16959,7.9,x,9416.00,10230.00,11289.00,14022.00,18398.00,21171.00,23035.00,x,x,2022-01-01
"Wales, Skilled trades occupations",73,28543,10.7,29669,7.9,15800.00,19551.00,22054.00,23162.00,25693.00,32453.00,x,36818.00,38778.00,x,2022-01-01
"Wales, Skilled metal, electrical and electronic trades",45,33246,4.5,33266,3,19150.00,23707.00,25222.00,26920.00,31167.00,35032.00,37894.00,39403.00,41372.00,x,2022-01-01
"Wales, Textiles, printing and other skilled trades",15,20195,13.3,20974,13.1,x,12980.00,13382.00,15847.00,18421.00,23380.00,24621.00,x,x,x,2022-01-01
"Wales, Caring, leisure and other service occupations",105,16650,1.3,17095,5,6202.00,9726.00,11579.00,12610.00,14620.00,18932.00,20865.00,21955.00,23698.00,28306.00,2022-01-01
"Wales, Caring personal service occupations",91,16645,1.8,17009,5.4,6461.00,10096.00,11994.00,12793.00,14775.00,18647.00,20660.00,21683.00,23590.00,x,2022-01-01
"Wales, Leisure, travel and related personal service occupations",13,15098,-5.3,16180,0.7,x,x,x,x,x,18656.00,x,x,x,x,2022-01-01
"Wales, Sales and customer service occupations",70,14484,7.7,15731,6.3,6058.00,8709.00,9583.00,10682.00,12369.00,16571.00,19172.00,20865.00,22046.00,x,2022-01-01
"Wales, Sales occupations",53,13436,8.2,14507,8.3,5906.00,8098.00,9135.00,9951.00,11757.00,15233.00,17301.00,18700.00,19891.00,x,2022-01-01
"Wales, Customer service occupations",17,20823,5.9,19504,-0.6,x,10913.00,11794.00,13198.00,17249.00,21601.00,24303.00,25934.00,27351.00,x,2022-01-01
"Wales, Process, plant and machine operatives",64,23986,6.1,25670,6.5,x,x,18516.00,19639.00,21683.00,27256.00,31042.00,32343.00,34532.00,x,2022-01-01
"Wales, Process, plant and machine operatives",35,23582,5.6,25412,3.9,14632.00,18213.00,18964.00,19701.00,21433.00,26485.00,29398.00,31473.00,32634.00,x,2022-01-01
"Wales, Elementary occupations",88,16075,6.6,16084,7.1,3318.00,6478.00,7714.00,9031.00,11932.00,19170.00,21374.00,22840.00,24224.00,x,2022-01-01
"Wales, Elementary trades and related occupations",14,22809,10.9,22700,4.5,x,18081.00,18803.00,19672.00,20951.00,23346.00,25117.00,26640.00,x,x,2022-01-01
"Wales, Elementary administration and service occupations",74,12970,6.5,14813,8.1,2891.00,5640.00,6909.00,7874.00,9929.00,17045.00,19990.00,21303.00,22881.00,x,2022-01-01
Scotland,1990,27506,5.9,31374,5.5,9880.00,15801.00,18268.00,20330.00,23921.00,32021.00,37278.00,40375.00,43107.00,53334.00,2022-01-01
"Scotland, Managers, directors and senior officials",180,41134,4.8,49336,5.8,17958.00,24000.00,26591.00,30876.00,36249.00,46977.00,55107.00,59944.00,66688.00,88153.00,2022-01-01
"Scotland, Corporate managers and directors",146,43600,2.9,52603,3.9,17965.00,24954.00,28950.00,32754.00,38793.00,50510.00,59758.00,64795.00,72447.00,x,2022-01-01
"Scotland, Other managers and proprietors",34,32898,13.5,35486,12.5,17926.00,22135.00,23461.00,25154.00,29179.00,36726.00,40566.00,42572.00,x,x,2022-01-01
"Scotland, Professional occupations",582,38317,1.7,40471,0.3,18820.00,25417.00,27792.00,30281.00,34240.00,41531.00,45158.00,48000.00,51122.00,60758.00,2022-01-01
"Scotland, Science, research, engineering and technology professionals",113,42679,4.4,44063,3.8,23979.00,29094.00,31884.00,33709.00,38045.00,46804.00,50501.00,53970.00,56227.00,x,2022-01-01
"Scotland, Health professionals",197,35057,0.2,40876,-1.2,15639.00,22948.00,25624.00,27287.00,31672.00,40151.00,43704.00,47003.00,50223.00,x,2022-01-01
"Scotland, Teaching and other educational professionals",137,38817,-4.8,37769,-1.4,16902.00,24749.00,26918.00,30933.00,35762.00,41412.00,43036.00,44990.00,47413.00,54964.00,2022-01-01
"Scotland, Business, media and public service professionals",135,37999,2.7,39611,0.7,20821.00,26980.00,28847.00,30432.00,34624.00,41092.00,44574.00,46304.00,48946.00,x,2022-01-01
"Scotland, Associate professional occupations",281,31559,4.3,33772,6,16110.00,21559.00,23554.00,25064.00,28242.00,35263.00,39107.00,42168.00,44236.00,50765.00,2022-01-01
"Scotland, Science, engineering and technology associate professionals",55,31527,4.6,32725,1.9,20407.00,23615.00,25347.00,26606.00,29100.00,34121.00,36168.00,37754.00,39946.00,x,2022-01-01
"Scotland, Health and social care associate professionals",49,22785,-0.5,23242,4.8,11808.00,14971.00,16846.00,18375.00,20808.00,25286.00,27494.00,28449.00,29858.00,x,2022-01-01
"Scotland, Protective service occupations",57,42225,5.2,39788,3.1,x,32328.00,33994.00,35392.00,38435.00,43837.00,45027.00,45898.00,47481.00,x,2022-01-01
"Scotland, Culture, media and sports occupations",14,22811,,23356,15.4,x,x,x,x,x,x,x,x,x,x,2022-01-01
"Scotland, Business and public service associate professionals",106,33008,4.6,37288,7.8,19553.00,23533.00,24698.00,26163.00,29669.00,35931.00,41078.00,43824.00,46291.00,x,2022-01-01
"Scotland, Administrative and secretarial occupations",213,21345,4.5,22498,4.6,9394.00,12801.00,14648.00,16544.00,19237.00,23740.00,25877.00,27330.00,29070.00,35044.00,2022-01-01
"Scotland, Administrative occupations",181,21990,4.3,23284,3.7,10033.00,13811.00,15863.00,17448.00,19947.00,24205.00,26375.00,27732.00,29985.00,36365.00,2022-01-01
"Scotland, Secretarial and related occupations",32,17724,13.5,18019,9.7,x,10615.00,12346.00,12667.00,15163.00,19535.00,21902.00,23313.00,24650.00,x,2022-01-01
"Scotland, Skilled trades occupations",130,29485,9.5,30939,8.2,16711.00,21622.00,22921.00,24372.00,27214.00,32684.00,36171.00,37767.00,40432.00,x,2022-01-01
"Scotland, Skilled agricultural and related trades",10,24343,10,25340,7.8,x,x,20917.00,22037.00,23305.00,25553.00,x,x,x,x,2022-01-01
"Scotland, Skilled metal, electrical and electronic trades",62,34549,7.9,35237,6.2,x,25131.00,27616.00,28782.00,31513.00,37035.00,40446.00,41482.00,x,x,2022-01-01
"Scotland, Skilled construction and building trades",34,30093,6.9,31632,5.7,18114.00,23369.00,25970.00,26785.00,27783.00,32686.00,35624.00,37342.00,38989.00,x,2022-01-01
"Scotland, Textiles, printing and other skilled trades",24,21838,16,21274,7.1,x,12557.00,14915.00,15787.00,19090.00,23949.00,25373.00,26378.00,x,x,2022-01-01
"Scotland, Caring, leisure and other service occupations",207,17982,2.8,18786,2.3,6077.00,9973.00,11499.00,12790.00,15320.00,20344.00,23061.00,24566.00,26578.00,31624.00,2022-01-01
"Scotland, Caring personal service occupations",175,17997,2.6,18883,1.2,6058.00,10225.00,11703.00,13022.00,15360.00,20273.00,22876.00,24376.00,26303.00,x,2022-01-01
"Scotland, Leisure, travel and related personal service occupations",31,17305,11.3,18076,9.4,6161.00,8625.00,10062.00,11064.00,14860.00,20740.00,23909.00,25888.00,28285.00,x,2022-01-01
"Scotland, Sales and customer service occupations",127,14793,5.7,16338,8,x,8349.00,9337.00,10232.00,12513.00,17658.00,19931.00,21064.00,23202.00,x,2022-01-01
"Scotland, Sales occupations",91,13451,8.9,15036,9.2,x,7791.00,8853.00,9482.00,11587.00,15515.00,18465.00,19446.00,20652.00,x,2022-01-01
"Scotland, Customer service occupations",36,19883,7,19684,4.9,7347.00,10239.00,12745.00,14089.00,17477.00,21157.00,24534.00,25643.00,26875.00,x,2022-01-01
"Scotland, Process, plant and machine operatives",109,26055,6.1,27963,5.5,16039.00,19673.00,21045.00,21822.00,23921.00,29055.00,31860.00,33625.00,35771.00,x,2022-01-01
"Scotland, Process, plant and machine operatives",50,25227,3.4,26595,0.2,16622.00,18964.00,20129.00,21365.00,22827.00,27259.00,30768.00,31986.00,33383.00,x,2022-01-01
"Scotland, Transport and mobile machine drivers and operatives",58,26628,8.4,29139,10.1,15885.00,20345.00,21664.00,22809.00,25207.00,30417.00,33365.00,35581.00,37550.00,x,2022-01-01
"Scotland, Elementary occupations",161,16071,7.9,16593,6.8,x,7335.00,8261.00,9975.00,12985.00,19027.00,22110.00,23401.00,25092.00,28857.00,2022-01-01
"Scotland, Elementary administration and service occupations",144,14420,7.4,15684,7.9,x,6956.00,7649.00,8977.00,11683.00,17476.00,21235.00,22466.00,24242.00,27913.00,2022-01-01
Northern Ireland,907,25419,5.5,29692,7.1,9630.00,14660.00,16997.00,19081.00,22380.00,29315.00,34352.00,37598.00,40761.00,50156.00,2022-01-01
