Description,Number of jobs,Median,Annual % change,Mean,Mean: Annual % change,10 percentile,20 percentile,25 percentile,30 percentile,40 percentile,50 percentile,60 percentile,70 percentile,80 percentile,90 percentile,Date
"  South West, Elementary trades and related occupations",31,396.2,-5.1,417.7,-2.2,227.30,300.60,325.60,343.40,362.80,434.9,480.00,511.00,547.20,x,2020-01-01
Wales,1137,445.2,1,499.9,0.6,154.10,255.60,293.00,328.20,381.90,515.4,601.20,658.40,721.60,872.80,2020-01-01
"Wales, Managers, directors and senior officials",92,615.3,-5.4,719.8,-5.1,259.50,375.90,424.30,470.90,536.60,742.9,842.70,916.60,997.40,x,2020-01-01
"  Wales, Corporate managers and directors",72,660.4,-3.4,755.8,-4.6,245.30,391.30,451.10,488.70,564.60,781.9,917.10,993.10,1109.10,x,2020-01-01
"  Wales, Other managers and proprietors",20,533.8,-3.3,588,0.6,276.60,352.00,366.70,411.80,478.20,609.4,677.40,740.60,x,x,2020-01-01
"Wales, Professional occupations",253,687.2,1.3,715,0.3,357.50,468.50,510.40,555.70,621.60,745.3,802.60,852.90,890.30,1078.30,2020-01-01
"  Wales, Science, research, engineering and technology professionals",45,714.8,-3.1,739.2,-3.5,392.50,518.80,547.40,597.60,653.60,762.7,841.90,897.20,944.80,x,2020-01-01
"  Wales, Health professionals",85,640.5,-0.3,730.4,3,363.80,449.40,477.30,521.90,601.10,704.7,767.20,845.50,869.20,x,2020-01-01
"  Wales, Teaching and educational professionals",70,724.5,1.4,691.9,-0.7,276.10,465.60,481.00,539.20,625.90,776,797.90,837.50,865.20,x,2020-01-01
"  Wales, Business, media and public service professionals",53,671,1.1,700.4,0.3,356.50,486.10,539.90,572.20,631.70,736.3,812.80,869.60,893.20,x,2020-01-01
"Wales, Associate professional and technical occupations",164,545.5,3.7,563.2,-0.4,267.30,371.50,400.00,427.50,481.80,586.9,665.50,711.30,766.50,885.80,2020-01-01
"  Wales, Science, engineering and technology associate professionals",34,543.7,3.6,560.7,0.5,338.30,397.40,410.50,427.50,482.30,579.2,643.50,679.20,705.30,x,2020-01-01
"  Wales, Health and social care associate professionals",24,473,3.5,490.3,12.3,x,365.90,382.70,398.70,437.00,516.9,555.40,584.10,x,x,2020-01-01
"  Wales, Protective service occupations",17,769.1,3.9,694.2,3.3,x,487.00,554.80,568.40,676.30,769.1,785.60,813.90,x,x,2020-01-01
"  Wales, Business and public service associate professionals",79,553.5,2.5,584.8,-3.7,277.40,374.80,401.80,433.80,500.70,593.9,690.50,720.00,782.40,x,2020-01-01
"Wales, Administrative and secretarial occupations",127,376.8,2.2,395.8,3.4,150.00,221.90,255.80,284.80,341.40,406.9,463.00,479.40,515.40,651.00,2020-01-01
"  Wales, Administrative occupations",103,396.6,2.2,420.5,3.2,175.20,254.00,291.90,322.00,364.10,425.5,475.60,498.50,535.00,671.70,2020-01-01
"  Wales, Secretarial and related occupations",24,272.3,-0.3,288.7,1.5,x,151.70,178.60,185.50,233.40,312.1,359.30,378.70,419.60,x,2020-01-01
"Wales, Skilled trades occupations",86,476.8,-3.1,508.3,-5.1,240.20,321.20,345.90,366.60,412.70,549.4,611.60,645.90,687.10,x,2020-01-01
"  Wales, Skilled metal, electrical and electronic trades",47,571.2,-3.8,595.2,-5.5,348.20,399.40,442.10,460.00,520.10,625.1,676.10,708.40,742.00,x,2020-01-01
"  Wales, Skilled construction and building trades",14,455.2,-11.5,493.3,-6.4,x,327.50,341.50,362.10,401.30,553.7,599.90,624.90,x,x,2020-01-01
"  Wales, Textiles, printing and other skilled trades",19,294.5,-18.9,336.3,-11.5,161.90,222.40,232.90,247.30,275.00,332.6,377.20,409.50,x,x,2020-01-01
"Wales, Caring, leisure and other service occupations",136,315.5,4.8,317.8,3.4,129.20,188.20,217.20,240.60,278.00,347.6,386.10,405.20,433.60,502.20,2020-01-01
"  Wales, Caring personal service occupations",119,318.2,3.7,321.1,2.9,135.00,193.90,226.90,246.50,284.90,349,389.10,405.20,437.80,501.90,2020-01-01
"  Wales, Leisure, travel and related personal service occupations",17,275.4,5.5,294,5.4,x,144.60,161.30,188.80,217.80,333.8,367.40,389.20,x,x,2020-01-01
"Wales, Sales and customer service occupations",92,270,8.2,286.7,4.5,93.60,142.90,164.90,189.70,224.50,321.6,356.00,374.70,405.10,492.70,2020-01-01
"  Wales, Sales occupations",67,230.1,3.9,251.6,3.1,79.10,123.90,144.00,163.50,200.10,273.5,321.60,336.00,353.90,x,2020-01-01
"  Wales, Customer service occupations",25,382.1,6.1,382.3,5.1,x,228.50,267.50,288.80,350.00,437.6,482.10,491.70,507.80,x,2020-01-01
"Wales, Process, plant and machine operatives",73,429.1,-4.6,473.4,-1.5,240.30,314.30,344.70,362.50,392.60,480.5,547.90,585.00,625.00,x,2020-01-01
"  Wales, Process, plant and machine operatives",41,434.9,-2.6,477.2,-0.8,272.00,322.80,347.50,362.70,392.80,485.4,545.20,573.90,614.60,x,2020-01-01
"  Wales, Transport and mobile machine drivers and operatives",32,425.7,-6.6,468.5,-2.4,151.50,279.30,332.40,357.30,389.70,470.2,548.90,589.60,639.60,x,2020-01-01
"Wales, Elementary occupations",115,278.2,-0.2,271.1,-4.5,52.80,92.40,116.70,139.40,198.00,320.6,360.60,377.10,400.10,496.10,2020-01-01
"  Wales, Elementary trades and related occupations",20,390.9,-1.1,425,2.4,279.50,309.00,326.10,341.30,364.50,447.7,495.20,509.80,545.40,x,2020-01-01
"  Wales, Elementary administration and service occupations",95,215.3,-7.9,239.3,-4.9,50.00,81.60,96.30,118.20,153.00,282.4,334.90,358.70,372.60,443.20,2020-01-01
Scotland,2155,482.4,2.5,557.1,2.7,160.00,267.00,314.00,351.00,413.00,564.3,658.80,716.80,786.90,972.80,2020-01-01
"Scotland, Managers, directors and senior officials",199,766.6,0,899.3,1.1,367.80,461.50,517.50,571.00,651.60,878.1,1054.10,1125.80,1241.70,1550.00,2020-01-01
"  Scotland, Corporate managers and directors",160,835,0.6,964.6,1.6,383.50,499.60,567.40,609.60,699.30,987.9,1122.00,1222.20,1338.80,1641.20,2020-01-01
"  Scotland, Other managers and proprietors",39,574.9,-4.3,628.8,-1.8,344.50,390.00,422.80,445.80,494.70,630.5,734.00,766.60,800.00,x,2020-01-01
"Scotland, Professional occupations",590,690.7,-0.2,742.1,2,319.00,455.90,498.90,539.30,627.30,766.7,832.40,881.70,949.90,1148.50,2020-01-01
"  Scotland, Science, research, engineering and technology professionals",94,761.6,-0.5,801.3,-1,449.90,546.40,594.80,639.30,719.00,819.1,909.70,968.00,1034.30,x,2020-01-01
"  Scotland, Health professionals",248,614.3,2.7,720.9,1.5,252.50,383.80,434.80,477.90,549.60,684.3,772.70,831.20,891.10,x,2020-01-01
"  Scotland, Teaching and educational professionals",132,793.5,13.5,729.6,8,317.50,476.20,527.00,583.80,668.10,793.7,844.70,898.90,950.10,1080.90,2020-01-01
"  Scotland, Business, media and public service professionals",117,716.2,-0.6,753.7,0.5,398.80,507.90,548.90,574.90,663.90,766.6,857.70,916.90,964.20,1146.60,2020-01-01
"Scotland, Associate professional and technical occupations",319,582,1.2,616.7,-0.3,304.10,400.10,436.40,469.00,519.50,644.9,715.30,766.30,809.40,906.50,2020-01-01
"  Scotland, Science, engineering and technology associate professionals",64,579.2,0.9,636.8,5.9,335.70,434.00,467.10,484.90,535.00,650.7,716.80,751.80,820.80,x,2020-01-01
"  Scotland, Health and social care associate professionals",49,460.6,0.6,483.7,4.6,218.90,315.80,362.50,376.30,421.20,494.5,555.80,578.90,630.00,x,2020-01-01
"  Scotland, Protective service occupations",49,727.2,-4.9,707.5,-1.7,495.80,598.90,625.80,644.90,667.50,802.5,810.70,813.50,828.30,x,2020-01-01
"  Scotland, Culture, media and sports occupations",19,398.1,6.1,364.7,-27.6,x,x,x,x,x,454.9,516.30,540.00,x,x,2020-01-01
"  Scotland, Business and public service associate professionals",137,593.6,0.5,656.8,-0.6,345.70,407.90,451.60,478.60,529.00,654.4,724.70,770.40,814.40,x,2020-01-01
"Scotland, Administrative and secretarial occupations",229,377.2,-0.8,392.3,-2.7,152.50,216.50,243.30,278.60,330.70,411.9,460.00,486.60,516.40,620.50,2020-01-01
"  Scotland, Administrative occupations",189,392.9,-0.2,407.2,-3,160.00,229.30,262.40,297.10,345.90,429.8,477.20,498.80,529.00,645.10,2020-01-01
"  Scotland, Secretarial and related occupations",39,304.1,-2.5,321.1,-2.2,133.80,175.20,192.10,226.00,260.00,346.1,383.90,403.10,430.80,x,2020-01-01
"Scotland, Skilled trades occupations",143,468.2,-11.1,502.6,-9.4,246.70,332.70,352.30,379.90,418.70,518.9,573.70,587.30,626.50,761.10,2020-01-01
"  Scotland, Skilled agricultural and related trades",10,407.8,-1.2,389.3,-8.6,x,x,319.10,353.60,386.10,429.9,467.60,x,x,x,2020-01-01
"  Scotland, Skilled metal, electrical and electronic trades",59,566.8,-9.7,607.1,-7.5,340.40,408.40,440.70,478.70,531.90,595,669.80,702.30,756.20,x,2020-01-01
"  Scotland, Skilled construction and building trades",35,485.2,-10,502,-11.4,313.80,368.60,396.70,409.80,441.90,520.7,572.70,579.10,602.10,x,2020-01-01
"  Scotland, Textiles, printing and other skilled trades",39,343.6,-7.6,372.7,-2.1,186.40,242.90,268.10,286.60,321.80,381.6,413.90,431.80,457.60,x,2020-01-01
"Scotland, Caring, leisure and other service occupations",219,329.2,4.7,339.4,6,124.30,181.60,215.10,242.30,285.00,372.6,415.50,437.00,478.60,548.40,2020-01-01
"  Scotland, Caring personal service occupations",184,337.2,5.6,349.2,6.9,135.50,202.50,233.00,254.90,294.70,383.9,424.00,445.80,483.30,552.70,2020-01-01
"  Scotland, Leisure, travel and related personal service occupations",35,257.1,-3.5,287.2,-1.3,69.00,128.50,149.10,167.80,212.30,332.5,366.80,395.50,419.30,x,2020-01-01
"Scotland, Sales and customer service occupations",162,275.9,3.7,303.3,1.9,99.80,142.50,158.60,185.10,233.30,335.5,374.70,396.30,420.50,516.00,2020-01-01
"  Scotland, Sales occupations",109,242.1,8.1,263.8,0.9,88.10,126.70,144.20,158.10,199.10,279.8,339.00,353.80,379.30,457.70,2020-01-01
"  Scotland, Customer service occupations",53,367.2,0.6,384.5,-1.1,125.80,199.10,240.60,263.40,330.00,390.5,433.10,462.10,501.90,x,2020-01-01
"Scotland, Process, plant and machine operatives",101,439.9,-5.4,464,-6.9,230.10,319.80,345.00,359.80,399.30,488.9,548.70,576.90,613.10,709.00,2020-01-01
"  Scotland, Process, plant and machine operatives",48,435.2,-3.2,466.6,-5.1,262.00,330.70,350.50,360.00,397.90,494.8,557.40,576.90,606.90,x,2020-01-01
"  Scotland, Transport and mobile machine drivers and operatives",53,442.4,-7.7,461.7,-8.3,183.60,304.10,336.60,357.20,400.00,477.9,526.70,576.90,625.00,x,2020-01-01
"Scotland, Elementary occupations",195,260.4,1.8,286.9,1.9,79.90,121.00,138.50,152.00,200.50,318.9,371.10,394.60,431.50,529.70,2020-01-01
"  Scotland, Elementary trades and related occupations",33,402.6,0.7,428.9,2.6,238.70,291.90,321.20,340.00,374.00,431.3,481.30,499.30,525.60,x,2020-01-01
"  Scotland, Elementary administration and service occupations",162,218.9,-4.8,258,-0.8,69.80,107.20,126.40,139.50,171.30,276.3,335.10,362.70,392.30,496.00,2020-01-01
Northern Ireland,1002,432,0.8,496.3,-0.2,148.60,239.60,279.00,311.30,371.90,497.4,590.20,642.10,714.30,874.50,2020-01-01
